source_year,country_key,status,league_team_count,source_url,cache_path,detail
2015,france,CACHED,20,https://en.wikipedia.org/wiki/2014–15_Ligue_1,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_france_c24f510a.html,
2015,georgia,CACHED,16,https://en.wikipedia.org/wiki/2014–15_Umaglesi_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_georgia_83b3a734.html,
2015,germany,CACHED,18,https://en.wikipedia.org/wiki/2014–15_Bundesliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_germany_76b59e2d.html,
2015,gibraltar,CACHED,8,https://en.wikipedia.org/wiki/2014–15_Gibraltar_Premier_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_gibraltar_527f62ac.html,
2015,greece,CACHED,18,https://en.wikipedia.org/wiki/2014–15_Superleague_Greece,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_greece_0c30e09e.html,
2015,hungary,CACHED,16,https://en.wikipedia.org/wiki/2014–15_Nemzeti_Bajnoks%C3%A1g_I,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_hungary_ae3daed0.html,
2015,iceland,CACHED,12,https://en.wikipedia.org/wiki/2014_%C3%9Arvalsdeild,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_iceland_18032e4b.html,
2015,ireland,CACHED,12,https://en.wikipedia.org/wiki/2014_League_of_Ireland,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_ireland_0312d8c4.html,
2015,israel,CACHED,14,https://en.wikipedia.org/wiki/2014–15_Israeli_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_israel_184f7298.html,
2015,italy,CACHED,20,https://en.wikipedia.org/wiki/2014–15_Serie_A,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_italy_067f619b.html,
2015,kazakhstan,CACHED,12,https://en.wikipedia.org/wiki/2014_Kazakhstan_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_kazakhstan_b84193e4.html,
2015,latvia,CACHED,10,https://en.wikipedia.org/wiki/2014_Latvian_Higher_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_latvia_4aeba4de.html,
2015,liechtenstein,NOT_APPLICABLE,0,https://en.wikipedia.org/wiki/2014–15_Liechtenstein_Cup,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_liechtenstein_20a6d813.html,country has no domestic league
2015,lithuania,CACHED,10,https://en.wikipedia.org/wiki/2014_A_Lyga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_lithuania_16c23f65.html,
2015,luxembourg,CACHED,14,https://en.wikipedia.org/wiki/2014–15_Luxembourg_National_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_luxembourg_79f07506.html,
2015,malta,CACHED,12,https://en.wikipedia.org/wiki/2014–15_Maltese_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_malta_4761a7d9.html,
2015,moldova,CACHED,11,https://en.wikipedia.org/wiki/2014–15_Moldovan_National_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_moldova_e22f6d2f.html,
2015,montenegro,CACHED,12,https://en.wikipedia.org/wiki/2014–15_Montenegrin_First_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_montenegro_d0f62cd7.html,
2015,netherlands,CACHED,18,https://en.wikipedia.org/wiki/2014–15_Eredivisie,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_netherlands_a43a8864.html,
2015,northernireland,CACHED,12,https://en.wikipedia.org/wiki/2014–15_NIFL_Premiership,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_northernireland_bd0439cf.html,
2015,northmacedonia,CACHED,10,https://en.wikipedia.org/wiki/2014–15_Macedonian First Football League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_northmacedonia_9c82fdf2.html,
2015,norway,CACHED,16,https://en.wikipedia.org/wiki/2014_Tippeligaen,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_norway_f76a5593.html,
2015,poland,CACHED,16,https://en.wikipedia.org/wiki/2014–15_Ekstraklasa,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_poland_e010d19e.html,
2015,portugal,CACHED,18,https://en.wikipedia.org/wiki/2014–15_Primeira_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_portugal_caa970be.html,
2015,romania,CACHED,18,https://en.wikipedia.org/wiki/2014–15_Liga_I,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_romania_68c7b2eb.html,
2015,russia,CACHED,16,https://en.wikipedia.org/wiki/2014–15_Russian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_russia_a8dee430.html,
2015,sanmarino,CACHED,9,https://en.wikipedia.org/wiki/2014–15_Campionato_Sammarinese_di_Calcio,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_sanmarino_c2f1dcd0.html,
2015,scotland,CACHED,12,https://en.wikipedia.org/wiki/2014–15_Scottish_Premiership,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_scotland_6c52d485.html,
2015,serbia,CACHED,16,https://en.wikipedia.org/wiki/2014–15_Serbian_SuperLiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_serbia_f25b4bb9.html,
2015,slovakia,CACHED,12,https://en.wikipedia.org/wiki/2014–15_Slovak_First_Football_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_slovakia_ed459c7b.html,
2015,slovenia,CACHED,10,https://en.wikipedia.org/wiki/2014–15_Slovenian_PrvaLiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_slovenia_dbe911fe.html,
2015,spain,CACHED,20,https://en.wikipedia.org/wiki/2014–15_La_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_spain_c953d438.html,
2015,sweden,CACHED,16,https://en.wikipedia.org/wiki/2014_Allsvenskan,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_sweden_bae62171.html,
2015,switzerland,CACHED,10,https://en.wikipedia.org/wiki/2014–15_Swiss_Super_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_switzerland_afbb4394.html,
2015,turkey,CACHED,18,https://en.wikipedia.org/wiki/2014–15_S%C3%BCper_Lig,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_turkey_acf2f286.html,
2015,ukraine,CACHED,14,https://en.wikipedia.org/wiki/2014–15_Ukrainian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_ukraine_4aac0243.html,
2015,wales,CACHED,12,https://en.wikipedia.org/wiki/2014–15_Welsh_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2015_wales_d1a5c9a1.html,
2016,albania,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Albanian_Superliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_albania_addd9c5b.html,
2016,andorra,CACHED,8,https://en.wikipedia.org/wiki/2015–16_Primera_Divisi%C3%B3,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_andorra_efaa1b37.html,
2016,armenia,CACHED,8,https://en.wikipedia.org/wiki/2015–16_Armenian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_armenia_ab643adb.html,
2016,austria,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Austrian_Football_Bundesliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_austria_1fa288b2.html,
2016,azerbaijan,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Azerbaijan_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_azerbaijan_6919c518.html,
2016,belarus,CACHED,14,https://en.wikipedia.org/wiki/2015_Belarusian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_belarus_d803dfd8.html,
2016,belgium,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Belgian_Pro_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_belgium_e9c51e86.html,
2016,bosniaherzegovina,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Premier_League_of_Bosnia_and_Herzegovina,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_bosniaherzegovina_77060cfe.html,
2016,bulgaria,CACHED,10,https://en.wikipedia.org/wiki/2015–16_A_PFG,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_bulgaria_638556f2.html,
2016,croatia,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Croatian_First_Football_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_croatia_dc02639a.html,
2016,cyprus,CACHED,14,https://en.wikipedia.org/wiki/2015–16_Cypriot_First_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_cyprus_79e3006b.html,
2016,czechrepublic,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Czech_First_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_czechrepublic_3c614b8a.html,
2016,denmark,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Danish_Superliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_denmark_9ba6471e.html,
2016,england,CACHED,20,https://en.wikipedia.org/wiki/2015–16_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_england_9217e3ec.html,
2016,estonia,CACHED,10,https://en.wikipedia.org/wiki/2015_Meistriliiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_estonia_c36f3b3e.html,
2016,faroeislands,CACHED,10,https://en.wikipedia.org/wiki/2015_Faroe_Islands_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_faroeislands_f5133cd8.html,
2016,finland,CACHED,15,https://en.wikipedia.org/wiki/2015_Veikkausliiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_finland_59538b10.html,
2016,france,CACHED,20,https://en.wikipedia.org/wiki/2015–16_Ligue_1,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_france_54fcfcae.html,
2016,georgia,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Umaglesi_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_georgia_46b726e5.html,
2016,germany,CACHED,18,https://en.wikipedia.org/wiki/2015–16_Bundesliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_germany_703435e8.html,
2016,gibraltar,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Gibraltar_Premier_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_gibraltar_bda0adc1.html,
2016,greece,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Superleague_Greece,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_greece_734d53e4.html,
2016,hungary,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Nemzeti_Bajnoks%C3%A1g_I,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_hungary_e0dd097e.html,
2016,iceland,CACHED,12,https://en.wikipedia.org/wiki/2015_%C3%9Arvalsdeild,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_iceland_b7d99820.html,
2016,ireland,CACHED,12,https://en.wikipedia.org/wiki/2015_League_of_Ireland,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_ireland_3091c5b2.html,
2016,israel,CACHED,14,https://en.wikipedia.org/wiki/2015–16_Israeli_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_israel_02415944.html,
2016,italy,CACHED,20,https://en.wikipedia.org/wiki/2015–16_Serie_A,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_italy_b77aa1d9.html,
2016,kazakhstan,CACHED,12,https://en.wikipedia.org/wiki/2015_Kazakhstan_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_kazakhstan_3efddb5c.html,
2016,kosovo,CACHED,12,https://en.wikipedia.org/wiki/2015%E2%80%9316_Football_Superleague_of_Kosovo,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_kosovo_a1af5bf2.html,
2016,latvia,CACHED,7,https://en.wikipedia.org/wiki/2015_Latvian_Higher_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_latvia_d085c9d5.html,
2016,liechtenstein,NOT_APPLICABLE,0,https://en.wikipedia.org/wiki/2015–16_Liechtenstein_Cup,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_liechtenstein_74ec76d1.html,country has no domestic league
2016,lithuania,CACHED,10,https://en.wikipedia.org/wiki/2015_A_Lyga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_lithuania_13cda657.html,
2016,luxembourg,CACHED,14,https://en.wikipedia.org/wiki/2015–16_Luxembourg_National_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_luxembourg_8779ff09.html,
2016,malta,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Maltese_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_malta_4469c2fe.html,
2016,moldova,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Moldovan_National_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_moldova_f9e34cbc.html,
2016,montenegro,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Montenegrin_First_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_montenegro_056868ad.html,
2016,netherlands,CACHED,18,https://en.wikipedia.org/wiki/2015–16_Eredivisie,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_netherlands_08e82079.html,
2016,northernireland,CACHED,12,https://en.wikipedia.org/wiki/2015–16_NIFL_Premiership,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_northernireland_37e348c4.html,
2016,northmacedonia,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Macedonian First Football League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_northmacedonia_d041041f.html,
2016,norway,CACHED,16,https://en.wikipedia.org/wiki/2015_Tippeligaen,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_norway_0ca9fc64.html,
2016,poland,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Ekstraklasa,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_poland_fddfdeef.html,
2016,portugal,CACHED,18,https://en.wikipedia.org/wiki/2015–16_Primeira_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_portugal_1ba1501e.html,
2016,romania,CACHED,14,https://en.wikipedia.org/wiki/2015–16_Liga_I,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_romania_69d08ce8.html,
2016,russia,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Russian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_russia_b7aa45c8.html,
2016,sanmarino,CACHED,8,https://en.wikipedia.org/wiki/2015–16_Campionato_Sammarinese_di_Calcio,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_sanmarino_6248a1ca.html,
2016,scotland,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Scottish_Premiership,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_scotland_67f0df16.html,
2016,serbia,CACHED,16,https://en.wikipedia.org/wiki/2015–16_Serbian_SuperLiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_serbia_d774bf10.html,
2016,slovakia,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Slovak_First_Football_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_slovakia_8a1dc113.html,
2016,slovenia,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Slovenian_PrvaLiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_slovenia_e2865aa4.html,
2016,spain,CACHED,20,https://en.wikipedia.org/wiki/2015–16_La_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_spain_4b04070e.html,
2016,sweden,CACHED,16,https://en.wikipedia.org/wiki/2015_Allsvenskan,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_sweden_5278773d.html,
2016,switzerland,CACHED,10,https://en.wikipedia.org/wiki/2015–16_Swiss_Super_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_switzerland_c6a9dc45.html,
2016,turkey,CACHED,18,https://en.wikipedia.org/wiki/2015–16_S%C3%BCper_Lig,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_turkey_6e575dda.html,
2016,ukraine,CACHED,14,https://en.wikipedia.org/wiki/2015–16_Ukrainian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_ukraine_3ed7662b.html,
2016,wales,CACHED,12,https://en.wikipedia.org/wiki/2015–16_Welsh_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2016_wales_c2772c83.html,
2017,albania,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Albanian_Superliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_albania_227c6204.html,
2017,andorra,CACHED,8,https://en.wikipedia.org/wiki/2016–17_Primera_Divisi%C3%B3,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_andorra_a510a590.html,
2017,armenia,CACHED,6,https://en.wikipedia.org/wiki/2016–17_Armenian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_armenia_132d7544.html,
2017,austria,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Austrian_Football_Bundesliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_austria_e5178662.html,
2017,azerbaijan,CACHED,8,https://en.wikipedia.org/wiki/2016–17_Azerbaijan_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_azerbaijan_40a7ea52.html,
2017,belarus,CACHED,16,https://en.wikipedia.org/wiki/2016_Belarusian_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_belarus_e5511b7e.html,
2017,belgium,CACHED,16,https://en.wikipedia.org/wiki/2016–17_Belgian_First_Division_A,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_belgium_b4b362a3.html,
2017,bosniaherzegovina,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Premier_League_of_Bosnia_and_Herzegovina,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_bosniaherzegovina_f704c0c5.html,
2017,bulgaria,CACHED,14,https://en.wikipedia.org/wiki/2016–17_A_PFG,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_bulgaria_d5d851aa.html,
2017,croatia,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Croatian_First_Football_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_croatia_952f803e.html,
2017,cyprus,CACHED,14,https://en.wikipedia.org/wiki/2016–17_Cypriot_First_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_cyprus_d4b5f3b4.html,
2017,czechrepublic,CACHED,16,https://en.wikipedia.org/wiki/2016–17_Czech_First_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_czechrepublic_36f3829f.html,
2017,denmark,CACHED,14,https://en.wikipedia.org/wiki/2016–17_Danish_Superliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_denmark_a547b3b9.html,
2017,england,CACHED,20,https://en.wikipedia.org/wiki/2016–17_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_england_a01de619.html,
2017,estonia,CACHED,10,https://en.wikipedia.org/wiki/2016_Meistriliiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_estonia_2341e527.html,
2017,faroeislands,CACHED,10,https://en.wikipedia.org/wiki/2016_Faroe_Islands_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_faroeislands_31a38c2c.html,
2017,finland,CACHED,17,https://en.wikipedia.org/wiki/2016_Veikkausliiga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_finland_4ed9e2c1.html,
2017,france,CACHED,20,https://en.wikipedia.org/wiki/2016–17_Ligue_1,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_france_294b1a58.html,
2017,georgia,CACHED,8,https://en.wikipedia.org/wiki/2016_Umaglesi_Liga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_georgia_8c4ebd07.html,
2017,germany,CACHED,18,https://en.wikipedia.org/wiki/2016–17_Bundesliga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_germany_09a6078f.html,
2017,gibraltar,CACHED,10,https://en.wikipedia.org/wiki/2016–17_Gibraltar_Premier_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_gibraltar_b4feafbf.html,
2017,greece,CACHED,16,https://en.wikipedia.org/wiki/2016–17_Superleague_Greece,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_greece_5c7836d1.html,
2017,hungary,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Nemzeti_Bajnoks%C3%A1g_I,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_hungary_a3915360.html,
2017,iceland,CACHED,12,https://en.wikipedia.org/wiki/2016_%C3%9Arvalsdeild,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_iceland_7bc51816.html,
2017,ireland,CACHED,12,https://en.wikipedia.org/wiki/2016_League_of_Ireland,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_ireland_87eabe60.html,
2017,israel,CACHED,14,https://en.wikipedia.org/wiki/2016–17_Israeli_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_israel_4e72546e.html,
2017,italy,CACHED,20,https://en.wikipedia.org/wiki/2016–17_Serie_A,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_italy_d475ebca.html,
2017,kazakhstan,CACHED,12,https://en.wikipedia.org/wiki/2016_Kazakhstan_Premier_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_kazakhstan_8121470d.html,
2017,kosovo,CACHED,12,https://en.wikipedia.org/wiki/2016–17_Football_Superleague_of_Kosovo,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_kosovo_c375c9b6.html,
2017,latvia,CACHED,8,https://en.wikipedia.org/wiki/2016_Latvian_Higher_League,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_latvia_b7cfc804.html,
2017,liechtenstein,NOT_APPLICABLE,0,https://en.wikipedia.org/wiki/2016–17_Liechtenstein_Cup,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_liechtenstein_c58bf2c9.html,country has no domestic league
2017,lithuania,CACHED,8,https://en.wikipedia.org/wiki/2016_A_Lyga,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_lithuania_3280f8e6.html,
2017,luxembourg,CACHED,14,https://en.wikipedia.org/wiki/2016–17_Luxembourg_National_Division,/Users/buycell/Desktop/Akil Oyunu Elo/data/backtest_stage_b_2018_2026/_source_cache/2017_luxembourg_3e4e8996.html,
