candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
percentile_f0.30_s0.50_d1.3,0.618429848902586,0.16093041919581025,0.7004097492938106,0.42055288379933675,0.00936233676537055,0.6217407494576119
percentile_f0.05_s0.70_d0.7,0.6184312524148233,0.16093628928977483,0.7004142366113691,0.42060524472715444,0.009342884303037986,0.6215582292646589
percentile_f0.10_s0.60_d0.7,0.6184315122531999,0.16094382153004594,0.7009634417699556,0.4198000916493482,0.009330484562720372,0.6213347146590666
percentile_f0.15_s0.70_d1.0,0.6184414620639376,0.16092880931306003,0.7020065932992672,0.4211108381914221,0.009376983846744914,0.6219817311684009
percentile_f0.10_s1.00_d1.3,0.6184424254551892,0.16090319999285888,0.6983052990989824,0.42358416406442456,0.009437526269894,0.6231560949050337
percentile_f0.20_s0.60_d1.0,0.6184438875768405,0.16093510582407983,0.7004097492938106,0.42074475424069874,0.009358576380625665,0.6217761650560236
percentile_f0.15_s0.50_d0.7,0.6184521631559826,0.16096109540358006,0.7012905097326754,0.41968901937794684,0.009307255237702865,0.6211251919042342
percentile_f0.10_s0.80_d1.0,0.6184556269942181,0.16092953370982116,0.7020821018260804,0.42160206423965074,0.00939802464863803,0.6222131928893978
percentile_f0.25_s0.50_d1.0,0.6184631679885921,0.16094859732173894,0.7004142366113691,0.42056517818099554,0.009341307208053934,0.6215972129238879
percentile_f0.05_s0.90_d1.0,0.6184872385540707,0.16093764137576944,0.6998356092127428,0.4220308747690736,0.00942151508066855,0.6224703680900773
percentile_f0.15_s0.90_d1.3,0.6184955805851675,0.16093006242113678,0.698712362906074,0.42346555211364156,0.00944295853079358,0.6229423038764477
percentile_f0.20_s0.50_d0.7,0.6185305945561579,0.16098028067953385,0.7008879332431424,0.42020748143911013,0.009319345709090142,0.6214998126917057
percentile_f0.15_s0.60_d0.7,0.6185334311704513,0.16097395302219503,0.6992865029871418,0.4203632324751285,0.009330331796242689,0.6217169311994191
percentile_f0.25_s0.70_d1.3,0.6185573876531422,0.16096373206128195,0.6994330327232098,0.42207018340575553,0.009419130572156941,0.6225476553566472
percentile_f0.10_s0.70_d0.7,0.6185578158160548,0.16097659130297004,0.7012859234821314,0.4207256046630401,0.009343953333436706,0.6219650869227201
percentile_f0.30_s0.60_d1.3,0.6185620488728393,0.16096914835782622,0.7015996284251612,0.42146065648497144,0.009392332786897845,0.6223526882393285
percentile_f0.20_s0.80_d1.3,0.618565837768279,0.16096389071466072,0.6995086401830085,0.42269870250323516,0.009447515004508886,0.6227629895023234
percentile_f0.30_s0.50_d1.0,0.6185921641926941,0.16098965686107347,0.7009633428369701,0.42075901898072215,0.00934318121874515,0.6220073615259483
percentile_f0.25_s0.60_d1.0,0.6185985773258229,0.16098672725106714,0.7019977175971358,0.4212733114164747,0.009363424344952024,0.6222163900972242
percentile_f0.05_s0.80_d0.7,0.6186053972166974,0.16098886919751734,0.7015996284251612,0.4212983296670914,0.009360148962613696,0.6222378099188506
percentile_f0.20_s0.70_d1.0,0.6186209059241247,0.1609905239712615,0.7004852578206239,0.4216010499607881,0.009385688762904743,0.6224473040834926
percentile_f0.25_s0.50_d0.7,0.618642500479208,0.16101405376381225,0.7012104149553182,0.42042491830869105,0.009318162562187104,0.6218845600509747
percentile_f0.15_s0.80_d1.0,0.6186601586889781,0.1610014521152381,0.6990349435512353,0.4223947906971887,0.009410416877804476,0.6227043125187744
percentile_f0.20_s0.60_d0.7,0.6186758682943232,0.1610200077933143,0.7016041157427197,0.421099581488068,0.009333114624350904,0.6221306843877561
percentile_f0.20_s0.90_d1.3,0.6186832508813646,0.16099295079192585,0.6982296916391837,0.4241105576268662,0.009441116313147056,0.6234771042987973
percentile_f0.05_s1.00_d1.0,0.6186968658396047,0.16100484153586048,0.6975046334374749,0.4235660976684539,0.009436154905238909,0.6232343876696826
percentile_f0.10_s0.90_d1.0,0.6187162715923742,0.161019444533279,0.6971776644077406,0.4227542167090462,0.009437926286731268,0.6229864927993555
percentile_f0.15_s1.00_d1.3,0.6187270076750284,0.16100729409737097,0.696545668271137,0.4240591929614391,0.00946639140004596,0.6237582777736773
percentile_f0.25_s0.80_d1.3,0.6187327537355389,0.16101861221884792,0.6979072099270079,0.4233777629017729,0.009444880489832512,0.6232564713239029
percentile_f0.15_s0.70_d0.7,0.6187337124528463,0.1610364084485954,0.7008034500812121,0.4212891673810107,0.00935474675745734,0.6224045371917745
percentile_f0.30_s0.70_d1.3,0.6187996457922639,0.16105132732717714,0.6975757535797152,0.4224719752052829,0.009447950234317904,0.6230706518298637
percentile_f0.30_s0.50_d0.7,0.6188085218217273,0.16106974961476295,0.7008079373987707,0.42132478532068685,0.00933331854236863,0.6222956308233693
percentile_f0.30_s0.60_d1.0,0.6188085348609446,0.16106093847142217,0.6994286443386368,0.4219932147520946,0.009387688762146882,0.622685797619753
percentile_f0.10_s0.80_d0.7,0.6188175032641203,0.1610639184080448,0.6994286443386368,0.42202020791723244,0.009384034092434785,0.6227110110894551
percentile_f0.25_s0.70_d1.0,0.618857811185335,0.161075935823635,0.6987834830483143,0.4223431794705632,0.009417485441427394,0.62295359616989
percentile_f0.25_s0.60_d0.7,0.6188770867526534,0.1610903815276963,0.7008745702234525,0.4217471913115552,0.009360848024579087,0.6225804846093145
percentile_f0.15_s0.90_d1.0,0.6189097809443997,0.16108500686870592,0.6975046334374749,0.4236926047432308,0.009449213132716388,0.6235026530600336
percentile_f0.10_s1.00_d1.0,0.6189160386860186,0.16108023180811917,0.6971819538593281,0.4241138823970432,0.00944899517027144,0.6237976135353586
percentile_f0.05_s0.90_d0.7,0.618922194263543,0.16109978368896077,0.699101576375917,0.42214188630334437,0.009415707168464396,0.6230499334658114
percentile_f0.20_s0.80_d1.0,0.6189235106918678,0.16109773257898502,0.6983009107144095,0.4225599557897026,0.009449524375319967,0.6232464617217099
percentile_f0.30_s0.80_d1.3,0.6189512344737211,0.16109308435844297,0.6975845303488611,0.424047289203842,0.009457336937408998,0.6238206741710208
percentile_f0.20_s0.70_d0.7,0.6189673496772723,0.16111992787226243,0.6997512249837982,0.4219484815109943,0.009391081443249323,0.6228977045865802
percentile_f0.25_s0.90_d1.3,0.6190013670254743,0.1611098780969325,0.6969393690585386,0.42394513528522104,0.009484651582351032,0.6241110137697877
percentile_f0.15_s0.80_d0.7,0.6190791971624088,0.16115823825499043,0.6982964233968509,0.4220975174713195,0.009424317470639413,0.6232470312391031
percentile_f0.20_s1.00_d1.3,0.6191063562167357,0.1611513472784017,0.6968593732141668,0.42462071238318,0.009529657642150519,0.6244282053363577
percentile_f0.25_s0.80_d1.0,0.6191316909538411,0.16116738051310842,0.6975801419642882,0.42344121778844046,0.009462821925666002,0.6237856476807812
percentile_f0.30_s0.60_d0.7,0.6191384023868414,0.16118498599448453,0.6989504603893051,0.4219626180419874,0.00940292704319178,0.6231265802336166
percentile_f0.30_s0.70_d1.0,0.6191407114358991,0.16117864616815314,0.6982120391679063,0.4227776183890154,0.00946206243017383,0.6235249318779645
percentile_f0.20_s0.90_d1.0,0.6191437197081489,0.16116451388290104,0.6965367925690056,0.4237238998398539,0.009464378213157697,0.6240889783570436
percentile_f0.10_s0.90_d0.7,0.619213620619018,0.16120567149330825,0.6978183383805048,0.4229359602054996,0.00946154312258975,0.6236326673191103
percentile_f0.15_s1.00_d1.0,0.6192554267027636,0.16120416643789484,0.6964567967246338,0.4241735394849374,0.009496179985444515,0.6244619727702887
percentile_f0.25_s0.70_d0.7,0.6192622717824046,0.16122805075498492,0.6982209148700378,0.42231464974922606,0.00943921405442216,0.6234957463375307
percentile_f0.05_s1.00_d0.7,0.6192726546394127,0.16122001082438198,0.6982253032546107,0.4236640469740751,0.009467230911248363,0.6239894069524882
percentile_f0.20_s0.80_d0.7,0.6194075980457878,0.16127967620387484,0.6985390081976406,0.42282652840406504,0.00947902570153028,0.6238966254323335
