candidate,season,matches,log_loss,brier,decisive_accuracy,mean_season_spearman,stage
country_b10_g2.0_c340,2025/26,961,0.6332453321968977,0.17247772635008377,0.667098445595855,0.3872489328518955,country_strength
country_b10_g2.0_c360,2021/22,816,0.6170176727249677,0.15634872220735213,0.697452229299363,0.41584517758694645,country_strength
country_b10_g2.0_c360,2022/23,804,0.6333839406033119,0.16463133292949722,0.6650563607085346,0.3995173729794706,country_strength
country_b10_g2.0_c360,2023/24,806,0.6098971162768312,0.15775217902179098,0.6992125984251969,0.40476106126699823,country_strength
country_b10_g2.0_c360,2024/25,957,0.6275267380702725,0.17158525109891887,0.6916129032258065,0.4444221599381398,country_strength
country_b10_g2.0_c360,2025/26,961,0.6340162074366252,0.17274718828658917,0.6619170984455959,0.38446342759926394,country_strength
country_b10_g2.0_c400,2021/22,816,0.618006265111371,0.1567440409449625,0.7085987261146497,0.41465037671515603,country_strength
country_b10_g2.0_c400,2022/23,804,0.6347474488545253,0.16512020286153634,0.6586151368760065,0.3969151854469517,country_strength
country_b10_g2.0_c400,2023/24,806,0.611185383700093,0.1583101710950844,0.6992125984251969,0.4004334281670156,country_strength
country_b10_g2.0_c400,2024/25,957,0.6307120448666427,0.1730757323666835,0.6851612903225807,0.4408950199936599,country_strength
country_b10_g2.0_c400,2025/26,961,0.6363225430070933,0.17356151604310696,0.6645077720207254,0.3801357661809357,country_strength
country_b10_g2.2_c220,2021/22,816,0.618079600818249,0.15687642598461082,0.7006369426751592,0.4250358836850729,country_strength
country_b10_g2.2_c220,2022/23,804,0.6343729097018189,0.16522852140262784,0.6602254428341385,0.40431333723999135,country_strength
country_b10_g2.2_c220,2023/24,806,0.6108732671428924,0.1582369324986576,0.694488188976378,0.4109047841141937,country_strength
country_b10_g2.2_c220,2024/25,957,0.6235751868604262,0.1694735402752801,0.6980645161290323,0.45273439334644155,country_strength
country_b10_g2.2_c220,2025/26,961,0.6340075282948265,0.17303404927786328,0.6593264248704663,0.385780561869758,country_strength
country_b10_g2.2_c240,2021/22,816,0.617372774907382,0.1565533611763271,0.697452229299363,0.4246109848948009,country_strength
country_b10_g2.2_c240,2022/23,804,0.6335951634225382,0.16486804978012531,0.6650563607085346,0.4049359728707096,country_strength
country_b10_g2.2_c240,2023/24,806,0.6100627483589077,0.15786343665139851,0.6929133858267716,0.4102027385313328,country_strength
country_b10_g2.2_c240,2024/25,957,0.62325894888526,0.16936340951693726,0.6967741935483871,0.4532857243264307,country_strength
country_b10_g2.2_c240,2025/26,961,0.6330973914111312,0.17260863424626183,0.6619170984455959,0.38731492705333986,country_strength
country_b10_g2.2_c260,2021/22,816,0.6168255093756434,0.1563036139356878,0.7022292993630573,0.42314699066549843,country_strength
country_b10_g2.2_c260,2022/23,804,0.6330142833018453,0.1645947675459576,0.6570048309178744,0.404584815917293,country_strength
country_b10_g2.2_c260,2023/24,806,0.6094416016681719,0.15757796373057636,0.6960629921259842,0.409421118365304,country_strength
country_b10_g2.2_c260,2024/25,957,0.6231981186694336,0.16937665064315946,0.6967741935483871,0.45317913367029944,country_strength
country_b10_g2.2_c260,2025/26,961,0.632478070806093,0.17231010119168866,0.6619170984455959,0.3896503885155659,country_strength
country_b10_g2.2_c280,2021/22,816,0.6164359032442638,0.1561251660929506,0.7022292993630573,0.4233676111912166,country_strength
country_b10_g2.2_c280,2022/23,804,0.632627782434961,0.1644061721507767,0.6537842190016103,0.4029368592364495,country_strength
country_b10_g2.2_c280,2023/24,806,0.609008920449245,0.1573797113180552,0.694488188976378,0.4087647457680484,country_strength
country_b10_g2.2_c280,2024/25,957,0.6233906320264677,0.169510416187281,0.6941935483870968,0.4506691993838992,country_strength
country_b10_g2.2_c280,2025/26,961,0.6321449647239915,0.17213424371414518,0.6606217616580311,0.3902562519482705,country_strength
country_b10_g2.2_c300,2021/22,816,0.6162018639111855,0.15601573172817737,0.7038216560509554,0.42233078551068115,country_strength
country_b10_g2.2_c300,2022/23,804,0.6324328656845737,0.1642993308225366,0.6602254428341385,0.4013165752503047,country_strength
country_b10_g2.2_c300,2023/24,806,0.6087634657904302,0.15726735793543314,0.6960629921259842,0.4070517733800888,country_strength
country_b10_g2.2_c300,2024/25,957,0.6238339356386958,0.16976103801472983,0.6941935483870968,0.4493735715809249,country_strength
country_b10_g2.2_c300,2025/26,961,0.6320929571525323,0.17207613652951237,0.667098445595855,0.3896462638779757,country_strength
country_b10_g2.2_c320,2021/22,816,0.6161211256478839,0.15597279912578815,0.7022292993630573,0.4208418239379332,country_strength
country_b10_g2.2_c320,2022/23,804,0.632426456402735,0.16427094340061957,0.6602254428341385,0.4013041702492328,country_strength
country_b10_g2.2_c320,2023/24,806,0.6087036770262688,0.15723908477561901,0.6992125984251969,0.40744305431862493,country_strength
country_b10_g2.2_c320,2024/25,957,0.6245250110367887,0.17012409754441707,0.6890322580645162,0.44695322857877295,country_strength
country_b10_g2.2_c320,2025/26,961,0.6323164712536561,0.17213024567523325,0.6696891191709845,0.38909539561314127,country_strength
country_b10_g2.2_c340,2021/22,816,0.6161912681743971,0.15599367176837015,0.7022292993630573,0.4179619543594231,country_strength
country_b10_g2.2_c340,2022/23,804,0.6326052243966748,0.16431740659863697,0.6634460547504025,0.40126456966888835,country_strength
country_b10_g2.2_c340,2023/24,806,0.608827684834121,0.157292604360223,0.6992125984251969,0.40880712276500175,country_strength
country_b10_g2.2_c340,2024/25,957,0.6254604024412623,0.17059450729586204,0.6916129032258065,0.4463885737667675,country_strength
country_b10_g2.2_c340,2025/26,961,0.6328095244303659,0.1722905419590573,0.6683937823834197,0.38950785937216864,country_strength
country_b10_g2.2_c360,2021/22,816,0.6164097350854764,0.15607550771217543,0.7038216560509554,0.4172460725300867,country_strength
country_b10_g2.2_c360,2022/23,804,0.6329656146529493,0.1644348779680951,0.6650563607085346,0.40178414836762566,country_strength
country_b10_g2.2_c360,2023/24,806,0.6091333266741452,0.1574251955664421,0.7023622047244095,0.4056020092287618,country_strength
country_b10_g2.2_c360,2024/25,957,0.62663624791214,0.1711666012451191,0.6890322580645162,0.44401739111033117,country_strength
country_b10_g2.2_c360,2025/26,961,0.6335657841136221,0.17255061485486256,0.6606217616580311,0.38838000013776164,country_strength
country_b10_g2.2_c400,2021/22,816,0.6172808438151912,0.15641019581259125,0.7133757961783439,0.4143639331930817,country_strength
country_b10_g2.2_c400,2022/23,804,0.6342160917957322,0.1648666495068262,0.6602254428341385,0.3992702271888866,country_strength
country_b10_g2.2_c400,2023/24,806,0.6102795032475198,0.15791478937863032,0.6992125984251969,0.3993528147447046,country_strength
country_b10_g2.2_c400,2024/25,957,0.6296920277586472,0.1725908674774809,0.687741935483871,0.4427929768922722,country_strength
country_b10_g2.2_c400,2025/26,961,0.6358411757747031,0.17334320732461536,0.6658031088082902,0.3854533406209297,country_strength
country_b10_g2.4_c220,2021/22,816,0.6178932544483007,0.15680695641501852,0.6990445859872612,0.42487291502512886,country_strength
country_b10_g2.4_c220,2022/23,804,0.6343368993460788,0.1652149494518741,0.6618357487922706,0.40315967214031573,country_strength
country_b10_g2.4_c220,2023/24,806,0.6106341388428072,0.15815139687085214,0.6960629921259842,0.4087058888278354,country_strength
country_b10_g2.4_c220,2024/25,957,0.6231896684167711,0.16930029978670583,0.6954838709677419,0.45310378510303423,country_strength
country_b10_g2.4_c220,2025/26,961,0.6337564590821998,0.17293179081259158,0.6606217616580311,0.3881907251016746,country_strength
country_b10_g2.4_c240,2021/22,816,0.617159477146873,0.15647141210379878,0.697452229299363,0.42722937829468205,country_strength
country_b10_g2.4_c240,2022/23,804,0.6335383387921156,0.16484470202570248,0.6618357487922706,0.40420121511491947,country_strength
country_b10_g2.4_c240,2023/24,806,0.6097896237245705,0.15776300848379954,0.6960629921259842,0.4111416244416109,country_strength
country_b10_g2.4_c240,2024/25,957,0.6228378002221123,0.16917243798371323,0.6993548387096774,0.45173464650272815,country_strength
country_b10_g2.4_c240,2025/26,961,0.6328389292241043,0.17250334228754055,0.6606217616580311,0.38989511701258883,country_strength
country_b10_g2.4_c260,2021/22,816,0.6165829436385087,0.1562077761880073,0.7038216560509554,0.4255665532212139,country_strength
country_b10_g2.4_c260,2022/23,804,0.6329339238172332,0.16456011126312492,0.6618357487922706,0.40516260269798243,country_strength
country_b10_g2.4_c260,2023/24,806,0.609131899401813,0.15746113686122631,0.694488188976378,0.4097591926298875,country_strength
country_b10_g2.4_c260,2024/25,957,0.6227395685718787,0.16916677923902748,0.6993548387096774,0.4511240474423902,country_strength
