fold,test_season,model,candidate_key,alpha,tau,base_bonus,complexity,matches,brier_1x2,log_loss_1x2,accuracy_1x2,ranking_score,pairwise_accuracy,minimum_start_end_rank_correlation,maximum_abs_rating_change,maximum_abs_match_delta,maximum_total_elo_error
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t500_b0,0.05,500.0,0.0,1,816,0.5819304265851402,0.9790947143866348,0.5392156862745098,0.26163192356960135,0.5932152861778248,0.9408645672386098,427.76797383565327,92.12750037320677,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t500_b0,0.05,500.0,0.0,1,804,0.5984285436141339,1.0024810406093305,0.4975124378109453,0.3566663493401148,0.6116686075595589,0.9405772930636036,448.77625529617717,88.10024099390706,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t500_b0,0.05,500.0,0.0,1,806,0.571266387109122,0.9635904936974379,0.543424317617866,0.3282761269258,0.6166184491114772,0.937135351179731,303.1019561945982,93.22617837674218,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t500_b0,0.05,500.0,0.0,1,957,0.5762149645403181,0.9710907936683224,0.5496342737722049,0.24590150804848465,0.5875231199651295,0.935633390697823,378.67701372510214,91.08113674812547,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t500_b0,0.05,500.0,0.0,1,961,0.5903659913891146,0.990795269909631,0.5286160249739854,,,0.9401945523515636,369.93390920902016,91.21644441537708,4.547473508864641e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t650_b0,0.05,650.0,0.0,1,540,0.5453119946491037,0.9291166113579222,0.575925925925926,0.2894473976826612,0.599257262961143,0.9681804496095799,457.8396884865565,90.94226289396667,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t650_b0,0.05,650.0,0.0,1,816,0.581919081508177,0.9790767912424216,0.5392156862745098,0.2609954801299242,0.5930150148411537,0.9406491195491286,427.99445886744184,92.13073229227841,4.547473508864641e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t650_b0,0.05,650.0,0.0,1,804,0.5984099620066539,1.0024540389362444,0.4975124378109453,0.3570253785259726,0.611818739364161,0.9405668575418465,449.3852012347702,88.08347408250718,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t650_b0,0.05,650.0,0.0,1,806,0.5712628103493649,0.9635849412113751,0.543424317617866,0.3278416723952844,0.6165658657862781,0.9370810299492613,303.4035667418002,93.50847291411554,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t650_b0,0.05,650.0,0.0,1,957,0.5762114790985614,0.9710872578896876,0.5496342737722049,0.2460534951463087,0.5875749162401827,0.9356863425344758,378.50765049470147,91.08660432701052,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t650_b0,0.05,650.0,0.0,1,961,0.5903602383464295,0.9907861721897974,0.5286160249739854,,,0.9401635116197328,370.6924223662411,91.2169268095845,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t800_b0,0.05,800.0,0.0,1,540,0.5453011342599103,0.9291021541478987,0.575925925925926,0.2895599549714778,0.599305226684386,0.9682165078002881,458.1720545676101,91.17442831790315,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t800_b0,0.05,800.0,0.0,1,816,0.5819112999426302,0.9790644258416307,0.5392156862745098,0.26127057198993425,0.5930648800283038,0.9406346962728449,428.14955404676357,92.13314819055023,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t800_b0,0.05,800.0,0.0,1,804,0.5983966137727668,1.0024347617635998,0.4975124378109453,0.35710976873063605,0.6119194609819152,0.94039324840716,449.82716501700475,88.07119441347504,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t800_b0,0.05,800.0,0.0,1,806,0.5712603834554633,0.9635812353363502,0.543424317617866,0.3282266594129268,0.6167257487953842,0.9370454401775744,303.61957007598767,93.74990259177144,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t800_b0,0.05,800.0,0.0,1,957,0.5762096587542318,0.9710857707202699,0.5496342737722049,0.24623557867441692,0.5876271884529047,0.9355503110920403,378.3925121253819,91.09082271384037,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t800_b0,0.05,800.0,0.0,1,961,0.5903566951411398,0.9907804043563685,0.5286160249739854,,,0.9401461653284154,371.2240714249515,91.21756158537241,5.820766091346741e-11
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t100_b0,0.075,100.0,0.0,1,540,0.5454223031547484,0.9292673204418335,0.575925925925926,0.2899761990118712,0.5995445543623562,0.9682787081792598,455.69247297236393,90.10908443646916,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t100_b0,0.075,100.0,0.0,1,816,0.5819890380663353,0.9791859817348952,0.5392156862745098,0.2624179558049226,0.5934142735241345,0.9411566385833459,426.2545317191664,92.11354260487153,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t100_b0,0.075,100.0,0.0,1,804,0.598490743502852,1.0025753918721876,0.4962686567164179,0.3563027322449894,0.6116704005457765,0.9407584916686589,446.04971993869435,88.16103029188274,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t100_b0,0.075,100.0,0.0,1,806,0.5712800233222104,0.9636176884076851,0.543424317617866,0.32751203808173546,0.6163523514571825,0.9372898857146873,301.5301271535468,92.63676481992147,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t100_b0,0.075,100.0,0.0,1,957,0.5762354931944466,0.9711166231397416,0.5496342737722049,0.24614784822462235,0.5875230669811728,0.9359383202399265,380.4223699670463,91.07633637529374,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t100_b0,0.075,100.0,0.0,1,961,0.5904232873045129,0.9908803366812646,0.5296566077003122,,,0.9404264448775945,365.46591069405804,91.21271486057472,4.547473508864641e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t150_b0,0.075,150.0,0.0,1,540,0.5454050790883793,0.9292448179833358,0.575925925925926,0.2896939084748899,0.5993531110354725,0.9682183107098236,456.6391685781846,90.11150499663819,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t150_b0,0.075,150.0,0.0,1,816,0.5819513063784826,0.9791290300861867,0.5392156862745098,0.26231584702679395,0.5933646450381298,0.9408952167007117,426.902702038175,92.11614922299519,5.820766091346741e-11
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t150_b0,0.075,150.0,0.0,1,804,0.5984580289176303,1.0025237310422153,0.4962686567164179,0.35670479470762084,0.6117702256704218,0.9406949298543201,446.92212501257313,88.1396306433395,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t150_b0,0.075,150.0,0.0,1,806,0.5712829163536859,0.9636194367517144,0.543424317617866,0.3282924030742227,0.6166715105601148,0.9373058074546524,302.078125587057,92.65278531784665,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t150_b0,0.075,150.0,0.0,1,957,0.5762056142693505,0.9710737715737494,0.5496342737722049,0.24552152624792742,0.5875230669811728,0.9358871943286756,380.2210526921981,91.08869745040494,5.820766091346741e-11
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t150_b0,0.075,150.0,0.0,1,961,0.5903992409684289,0.9908483333009624,0.5296566077003122,,,0.9403871874814554,367.26197156514036,91.20588618414578,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t200_b0,0.075,200.0,0.0,1,540,0.5453859710431325,0.9292195687753437,0.575925925925926,0.2898012973167709,0.5993531110354725,0.9681975772501664,457.37011550602915,90.15542343484859,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t200_b0,0.075,200.0,0.0,1,816,0.5819245090338996,0.9790883255034031,0.5392156862745098,0.2617199278482916,0.5932651513649749,0.9408122828620828,427.41681431716074,92.11931514082134,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t200_b0,0.075,200.0,0.0,1,804,0.5984302299743153,1.0024809497284712,0.4962686567164179,0.35663237770079154,0.6117194166149904,0.9405251154548181,447.73872914326716,88.12010673959924,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t200_b0,0.075,200.0,0.0,1,806,0.5712811830454602,0.963615027536702,0.543424317617866,0.32810311703861705,0.6164586948942128,0.9371334780338526,302.5571677232906,92.70559832352521,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t200_b0,0.075,200.0,0.0,1,957,0.5761862651347494,0.9710467648508786,0.5506792058516197,0.24602003256174726,0.5877296706347734,0.935794072133183,379.9359431404148,91.09674224338777,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t200_b0,0.075,200.0,0.0,1,961,0.5903807523524781,0.9908227503508278,0.5296566077003122,,,0.9400420875805118,368.7295148276403,91.20219344820089,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t250_b0,0.075,250.0,0.0,1,540,0.5453681220443415,0.9291959015702268,0.575925925925926,0.28956067739833147,0.5991612561425006,0.968198478704934,457.97073931965747,90.24229372146931,4.547473508864641e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t250_b0,0.075,250.0,0.0,1,816,0.5819043351846972,0.9790574323775985,0.5392156862745098,0.26209753121560875,0.5932653880661204,0.9407131228376353,427.81833655488526,92.1224999648376,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t250_b0,0.075,250.0,0.0,1,804,0.5984063672223049,1.002444837710452,0.4962686567164179,0.3570648840090043,0.6118191876107154,0.9406104969964671,448.47410743679325,88.10191361791792,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t250_b0,0.075,250.0,0.0,1,806,0.5712779148398451,0.9636089337967554,0.543424317617866,0.3283295257937327,0.6165116275510086,0.9371053808456786,302.96613200630054,92.79862474210866,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t250_b0,0.075,250.0,0.0,1,957,0.5761733394934998,0.9710292586501431,0.5506792058516197,0.24603966943936428,0.5876265010383795,0.9356717351312611,379.67215355369535,91.10286198008609,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t250_b0,0.075,250.0,0.0,1,961,0.5903669992008466,0.9908031901072354,0.5296566077003122,,,0.9400566949837265,369.91455664470163,91.2000537755651,4.547473508864641e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t300_b0,0.075,300.0,0.0,1,540,0.5453522594740079,0.9291748411880811,0.575925925925926,0.2894262977780096,0.5991612561425006,0.9681047274090928,458.4771356243125,90.36079960760968,4.547473508864641e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t300_b0,0.075,300.0,0.0,1,816,0.5818885599255881,0.9790330925718999,0.5392156862745098,0.2616950376306767,0.593165196200155,0.9405166056982759,428.13644823634513,92.12549007563773,4.547473508864641e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t300_b0,0.075,300.0,0.0,1,804,0.5983858736962119,1.0024141755459566,0.4962686567164179,0.3573421204752459,0.6119702700373467,0.9406740588108059,449.12244611173537,88.08530665797272,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t300_b0,0.075,300.0,0.0,1,806,0.5712743846491323,0.9636028523259281,0.543424317617866,0.3283070521768668,0.6165128043376406,0.9371681312326003,303.3139856487028,92.92215971845842,9.094947017729282e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t300_b0,0.075,300.0,0.0,1,957,0.5761644355087104,0.9710175939832515,0.5506792058516197,0.24638302639048787,0.5876780858365764,0.935511966658602,379.44755178290006,91.10797090199436,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t300_b0,0.075,300.0,0.0,1,961,0.5903566935363997,0.9907882045564597,0.5296566077003122,,,0.9399681376017381,370.88149196377185,91.19883262979037,4.547473508864641e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t400_b0,0.075,400.0,0.0,1,540,0.5453262565916205,0.9291402950428207,0.575925925925926,0.28971813195599677,0.5992575951550748,0.9680416255753534,459.28431890557704,90.64489050870355,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t400_b0,0.075,400.0,0.0,1,816,0.5818654760732904,0.9789971612360637,0.5379901960784313,0.2615830850205636,0.5931655452965603,0.9405057882410633,428.6045116041653,92.13067696087921,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t400_b0,0.075,400.0,0.0,1,804,0.5983529965984905,1.0023655263268245,0.4975124378109453,0.35779089902766764,0.612020128470749,0.9404302470752078,450.18555736243206,88.05709233419445,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t400_b0,0.075,400.0,0.0,1,806,0.5712680936551741,0.9635925285422418,0.543424317617866,0.3283918531152869,0.6165126755457988,0.9368571890168093,303.86602417710856,93.21572124015371,9.094947017729282e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t400_b0,0.075,400.0,0.0,1,957,0.5761535392300099,0.9710040722752215,0.5506792058516197,0.24641934149959388,0.5877303580492986,0.9354170185377074,379.102660851715,91.11641028471213,5.820766091346741e-11
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t400_b0,0.075,400.0,0.0,1,961,0.5903427222934965,0.9907673490463549,0.5296566077003122,,,0.9397335061876047,372.35279197195655,91.19790768626956,5.820766091346741e-11
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t500_b0,0.075,500.0,0.0,1,540,0.5453063275619515,0.9291138105040889,0.575925925925926,0.28966581774908107,0.5991617470807454,0.967918126272178,459.89666589700096,90.9407928932282,9.094947017729282e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t500_b0,0.075,500.0,0.0,1,816,0.5818494231571115,0.9789719469745609,0.5379901960784313,0.2615130822056352,0.5931655452965603,0.9404012194880098,428.93053565314244,92.13486580626099,4.547473508864641e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t500_b0,0.075,500.0,0.0,1,804,0.5983281573036422,1.0023291384209467,0.4975124378109453,0.3578483972254059,0.6121203477130285,0.9402499971539486,451.00345232404106,88.03476184727167,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t500_b0,0.075,500.0,0.0,1,806,0.5712632350954607,0.9635848155338099,0.543424317617866,0.3284696291806647,0.6164597428890028,0.9368571890168093,304.2794014496026,93.52139167261892,5.820766091346741e-11
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t500_b0,0.075,500.0,0.0,1,957,0.57614756281481,0.9709973139470627,0.5517241379310345,0.2466901647456332,0.5878849009670332,0.9353631537383539,378.85763277654223,91.1232398602099,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t500_b0,0.075,500.0,0.0,1,961,0.5903339807578267,0.9907538974708933,0.5306971904266389,,,0.939639471029411,373.4128038585918,91.19797503849695,4.547473508864641e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t650_b0,0.075,650.0,0.0,1,540,0.5452842049955386,0.9290844022753039,0.5796296296296296,0.28981438515942026,0.5992571835889866,0.9678324880692462,460.5768036512279,91.34949559192657,4.547473508864641e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t650_b0,0.075,650.0,0.0,1,816,0.5818328474797566,0.9789457172828057,0.5379901960784313,0.26188765867148034,0.5933161881472268,0.940333610380432,429.26734730019666,92.13970614092648,4.547473508864641e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t650_b0,0.075,650.0,0.0,1,804,0.5983008631957611,1.0022894632009616,0.4962686567164179,0.3580843202063264,0.6122714301396599,0.940093464327592,451.9145777966439,88.36518808947187,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t650_b0,0.075,650.0,0.0,1,806,0.5712580793468991,0.9635768065555584,0.543424317617866,0.32833124717266426,0.6164592647655645,0.9367672780146529,304.73137740786706,93.94483347867894,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t650_b0,0.075,650.0,0.0,1,957,0.5761428402182576,0.9709927207550154,0.5517241379310345,0.24695477432007404,0.5879362742883739,0.9354078889106985,378.6040577257345,91.13135455833792,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t650_b0,0.075,650.0,0.0,1,961,0.5903259133630442,0.9907411055735379,0.5296566077003122,,,0.9396285154770002,374.53824838140963,91.19875348221105,5.820766091346741e-11
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t800_b0,0.075,800.0,0.0,1,540,0.5452682018438068,0.9290631280719981,0.5796296296296296,0.2898051968093128,0.5992092198657436,0.9677396382281725,461.07147680237836,91.69778999364237,4.547473508864641e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t800_b0,0.075,800.0,0.0,1,816,0.5818215191656542,0.9789276799596494,0.5379901960784313,0.2619490646494877,0.5933664024307821,0.940220928534469,429.4977772084867,92.14332370299233,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t800_b0,0.075,800.0,0.0,1,804,0.5982812735166234,1.002261170057259,0.4962686567164179,0.3581101916559313,0.612321790948537,0.9400982077465724,452.5760080302432,89.02776963618089,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t800_b0,0.075,800.0,0.0,1,806,0.5712546152426257,0.9635715167831655,0.5421836228287841,0.32925339660652375,0.6167247925485074,0.93658745601034,305.0550312850769,94.30697799516281,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t800_b0,0.075,800.0,0.0,1,957,0.5761404865201045,0.9709910199730327,0.5517241379310345,0.2467176767243665,0.5877824717691211,0.9353302870811213,378.431700568608,91.13762443552008,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.075_t800_b0,0.075,800.0,0.0,1,961,0.5903210199183077,0.9907330994040119,0.5286160249739854,,,0.9396285154770002,375.32567661967573,91.19974568492606,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t100_b0,0.1,100.0,0.0,1,540,0.5454392327230561,0.9292941698317326,0.575925925925926,0.28973238469096485,0.5994490384819586,0.9682823139983304,456.8392152973554,90.10163429035018,9.094947017729282e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t100_b0,0.1,100.0,0.0,1,816,0.5819540136885952,0.9791337173277438,0.5392156862745098,0.2621924210109991,0.5933646450381298,0.9410223218229579,426.5281757237094,92.11381075869373,5.820766091346741e-11
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t100_b0,0.1,100.0,0.0,1,804,0.5984434172092375,1.0025039023778703,0.4962686567164179,0.3567649408057603,0.6117203672370195,0.9404947575733428,446.6358176267556,88.13825954803735,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t100_b0,0.1,100.0,0.0,1,806,0.5712823380797446,0.9636227195848978,0.5446650124069479,0.3280064640406893,0.6164593935574062,0.9374078939050178,301.7923702570515,92.63710249823238,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t100_b0,0.1,100.0,0.0,1,957,0.5761960948726035,0.9710612015236184,0.5496342737722049,0.24577439108307594,0.5876260251007106,0.9358844554405729,381.1236300474261,91.10420425887375,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t100_b0,0.1,100.0,0.0,1,961,0.5904196397251245,0.9908792454036148,0.5296566077003122,,,0.9400758672004454,366.31595185678293,91.19894849110665,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t150_b0,0.1,150.0,0.0,1,540,0.5454166854640375,0.9292647672650167,0.575925925925926,0.2897536327505884,0.5993051473122296,0.9681552088760842,458.1005183101006,90.10493471818079,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t150_b0,0.1,150.0,0.0,1,816,0.5819042283323288,0.9790585312532082,0.5392156862745098,0.2619475691720626,0.5934665942967476,0.9408771876053574,427.3919838595036,92.11728671966549,4.547473508864641e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t150_b0,0.1,150.0,0.0,1,804,0.5984002665175845,1.0024356605048141,0.4962686567164179,0.35712784059479813,0.6118201382327446,0.9405241667710219,447.7968563095708,88.1097212060617,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t150_b0,0.1,150.0,0.0,1,806,0.5712865137034984,0.9636255057833216,0.5446650124069479,0.32783100403162874,0.6162462285599074,0.9372617885265133,302.5255690804556,92.65846316213262,5.820766091346741e-11
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t150_b0,0.1,150.0,0.0,1,957,0.5761569397426523,0.9710050232946953,0.5496342737722049,0.24631059140053774,0.5877807794953014,0.935633390697823,380.8552908713673,91.1200343836868,5.820766091346741e-11
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t150_b0,0.1,150.0,0.0,1,961,0.5903883053941332,0.9908376045241918,0.5296566077003122,,,0.9397426358146137,368.71865282797603,91.18978739747126,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t200_b0,0.1,200.0,0.0,1,540,0.5453915680973493,0.9292316211819409,0.575925925925926,0.28991330188604275,0.5993047357461413,0.9680939099518803,459.071307503192,90.16370695693648,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t200_b0,0.1,200.0,0.0,1,816,0.5818689261006394,0.9790048771804628,0.5392156862745098,0.2617145128399343,0.5932659738636713,0.9405373391579331,428.0764949035863,92.12150714099602,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t200_b0,0.1,200.0,0.0,1,804,0.5983637198099722,1.0023793390577764,0.4962686567164179,0.3570914473712258,0.6117702256704218,0.9403258918576366,448.88256248279845,88.08359411870788,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t200_b0,0.1,200.0,0.0,1,806,0.5712844265569709,0.9636199648263074,0.543424317617866,0.3280715801889461,0.6164063321087686,0.9371259854503395,303.1653832837119,92.72888050303735,9.094947017729282e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t200_b0,0.1,200.0,0.0,1,957,0.5761317444212912,0.9709698635500535,0.5506792058516197,0.24658959324840732,0.5879360098275611,0.9354334518663239,380.4755887308413,91.13037475075262,5.820766091346741e-11
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t200_b0,0.1,200.0,0.0,1,961,0.5903642948083113,0.9908044056397551,0.5296566077003122,,,0.9393728859207456,370.6762358895087,91.18486316685862,4.547473508864641e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t250_b0,0.1,250.0,0.0,1,540,0.5453680906454316,0.9292005282389505,0.575925925925926,0.28994414356062986,0.5993042448078966,0.9678378967978523,459.867698993761,90.27985921461111,1.1641532182693481e-10
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t250_b0,0.1,250.0,0.0,1,816,0.5818424045133992,0.9789642357905669,0.5379901960784313,0.26163528010186987,0.5932659738636713,0.9403606540234631,428.61031560296556,92.12575150297562,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t250_b0,0.1,250.0,0.0,1,804,0.5983324077251759,1.002331897067146,0.4962686567164179,0.3573264421549049,0.611920357475024,0.9403524550039277,449.8600897664053,88.05921460635437,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t250_b0,0.1,250.0,0.0,1,806,0.5712802817834624,0.9636121607466049,0.543424317617866,0.3280909901247723,0.6164058539853302,0.9370407573128788,303.7110383209838,92.85291572781531,4.547473508864641e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t250_b0,0.1,250.0,0.0,1,957,0.576115045876061,0.9709472754503303,0.5517241379310345,0.2469693189875954,0.588142824958018,0.9352709445055621,380.124402516921,91.13829406892971,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t250_b0,0.1,250.0,0.0,1,961,0.5903465212425169,0.9907791394101982,0.5296566077003122,,,0.9391921193059658,372.2530063966933,91.18203527440421,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t300_b0,0.1,300.0,0.0,1,540,0.5453472312420462,0.9291728664744168,0.575925925925926,0.2898654683128346,0.5992562810846535,0.9678297837049431,460.53855530146825,90.43823214232252,9.094947017729282e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t300_b0,0.1,300.0,0.0,1,816,0.581821710319296,0.9789322801471626,0.5379901960784313,0.2618643243998374,0.5933664024307821,0.9402641983633186,429.0326639642128,92.12973534926597,4.547473508864641e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t300_b0,0.1,300.0,0.0,1,804,0.5983055501421612,1.002291672617506,0.4962686567164179,0.3575247834877399,0.6119697676618719,0.9402158445372889,450.72193764651456,88.03694982935211,4.547473508864641e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.1_t300_b0,0.1,300.0,0.0,1,806,0.5712757513500057,0.9636043221342137,0.543424317617866,0.32858549103036516,0.6165123262142022,0.9368946519343746,304.17487332877727,93.01762902961498,4.547473508864641e-13
