candidate_key,family,weight,cap,favorite_damping,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
margin_sqrt_w0.25_c1.75,SQRT,0.25,1.75,0.0,6340,0.5752532373076633,0.9693681458360117,122.42093925754465,9.094947017729282e-13,497.0259216483055,0.9335941688968812,0.0,0.0,0.0,0.30824154317087155,0.6063446828027395
margin_sqrt_w0.25_c2,SQRT,0.25,2.0,0.0,6340,0.5752532373076633,0.9693681458360117,122.42093925754465,9.094947017729282e-13,497.0259216483055,0.9335941688968812,0.0,0.0,0.0,0.30824154317087155,0.6063446828027395
margin_sqrt_w0.5_c1.25,SQRT,0.5,1.25,0.0,6340,0.5753159857764459,0.9694443825676409,114.44637570182306,9.094947017729282e-13,504.5200780157911,0.9314325585533696,0.0,0.0,0.0,0.30859174775639586,0.6062977562161883
margin_sqrt_w0.5_c1.5,SQRT,0.5,1.5,0.0,6340,0.5750731880231593,0.9691074913477753,134.78796551879168,9.094947017729282e-13,518.0786671625976,0.9294389387721564,0.0,0.0,0.0,0.3087889009957358,0.6064248402647551
margin_sqrt_w0.5_c1.75,SQRT,0.5,1.75,0.0,6340,0.5750081905953577,0.9690205846708525,154.98323483589485,9.094947017729282e-13,518.077036189505,0.9285351056982567,0.0,0.0,0.0,0.30893850574749365,0.6065792077087091
margin_sqrt_w0.5_c2,SQRT,0.5,2.0,0.0,6340,0.575001288808529,0.9690119232470262,154.98323483589485,9.094947017729282e-13,518.0787662413452,0.9285433223625649,0.0,0.0,0.0,0.30895969706720433,0.606612571959829
margin_sqrt_w0.75_c1.25,SQRT,0.75,1.25,0.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_sqrt_w0.75_c1.5,SQRT,0.75,1.5,0.0,6340,0.575170236170567,0.9692434375561745,134.78796551879168,9.094947017729282e-13,529.8813282220242,0.9268424145786947,0.0,0.0,0.0,0.309666469099064,0.6066442826040098
margin_sqrt_w0.75_c1.75,SQRT,0.75,1.75,0.0,6340,0.5750182201817013,0.9690404514681372,157.25262643859028,9.094947017729282e-13,538.3275377194839,0.9247609178926993,0.0,0.0,0.0,0.3095380604311237,0.6066916738995952
margin_sqrt_w0.75_c2,SQRT,0.75,2.0,0.0,6340,0.5749614840039606,0.9689673887829426,179.7172873583889,9.094947017729282e-13,538.4832687564315,0.9234590330812034,0.0,0.0,0.0,0.31008157284456594,0.6068521560634839
margin_sqrt_w1_c1.25,SQRT,1.0,1.25,0.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_sqrt_w1_c1.5,SQRT,1.0,1.5,0.0,6340,0.5752783599276691,0.9693875595049778,134.84315039442257,9.094947017729282e-13,532.7296256459863,0.9245783253525178,0.0,0.0,0.0,0.3096050915603335,0.6065439992312252
margin_sqrt_w1_c1.75,SQRT,1.0,1.75,0.0,6340,0.5752262382383557,0.9693461334117803,157.25262643859028,9.094947017729282e-13,553.0317230564724,0.9214222132954757,0.0,0.0,0.0,0.3097545749381172,0.6065838324156999
