candidate_key,reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,reserve_cap,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
reserve_b111.408_uel0.5_uecl0.45_late_strict_d0.25,111.40819964349377,0.5,0.45,LATE_STRICT,0.25,297.0885323826501,6340,0.5755834692003148,0.9698533993379438,94.98603795219026,9.094947017729282e-13,518.2532688942906,0.9369171296849137,269.03456976827357,7458.541639503108,747.5278057085274,0.30805576072217594,0.6064311158789948
reserve_b111.408_uel0.5_uecl0.45_late_strict_d0.5,111.40819964349377,0.5,0.45,LATE_STRICT,0.5,297.0885323826501,6340,0.575510785604561,0.9697812653252609,95.17296110230521,9.094947017729282e-13,536.4493165574586,0.9371812432537482,297.0885323826501,7447.963037008849,703.5461589973926,0.30810801817339567,0.6064778274508691
reserve_b111.408_uel0.5_uecl0.45_late_strict_d0.75,111.40819964349377,0.5,0.45,LATE_STRICT,0.75,297.0885323826501,6340,0.5756326754571001,0.9700699248088277,95.40734182642414,9.094947017729282e-13,558.9097636105721,0.9373975916026872,297.0885323826501,7317.923022370225,600.3668450432219,0.30824376981624635,0.6065112350838784
reserve_b111.408_uel0.5_uecl0.45_late_strict_d1,111.40819964349377,0.5,0.45,LATE_STRICT,1.0,297.0885323826501,6340,0.5764028169306687,0.9715487481960268,96.47389866035678,9.094947017729282e-13,537.0798293925504,0.9381524693916258,297.0885323826501,6692.107700308292,528.6184429916665,0.30809129618087183,0.6064914270751823
reserve_b111.408_uel0.5_uecl0.45_semifinal_heavy_d0.25,111.40819964349377,0.5,0.45,SEMIFINAL_HEAVY,0.25,297.0885323826501,6340,0.575604784993969,0.9698815808802693,95.0216151934155,9.094947017729282e-13,532.4395634311368,0.9368319015474529,297.0885323826501,9050.22550394253,744.439362411902,0.3080580537141259,0.6064645981710374
reserve_b111.408_uel0.5_uecl0.45_semifinal_heavy_d0.5,111.40819964349377,0.5,0.45,SEMIFINAL_HEAVY,0.5,297.0885323826501,6340,0.5755812831164232,0.9698856868599804,95.25042489437688,4.547473508864641e-13,558.2645104387034,0.9371559557843917,297.0885323826501,9012.199299848748,689.6578999380042,0.30806722999305575,0.6064845147527973
reserve_b111.408_uel0.5_uecl0.45_semifinal_heavy_d0.75,111.40819964349377,0.5,0.45,SEMIFINAL_HEAVY,0.75,297.0885323826501,6340,0.5758355676721734,0.970383640405372,95.5513233608938,9.094947017729282e-13,556.4281343382522,0.9375296483871044,297.0885323826501,8835.145895561393,548.6839150257788,0.3082749990439124,0.606604751975073
reserve_b111.408_uel0.5_uecl0.45_semifinal_heavy_d1,111.40819964349377,0.5,0.45,SEMIFINAL_HEAVY,1.0,297.0885323826501,6340,0.5768958083515483,0.972341073799325,96.62694745157832,9.094947017729282e-13,547.2138732415497,0.9383688177405648,297.0885323826501,7994.4046081906845,503.7955018560019,0.3080675831002754,0.6065248489037212
reserve_b111.408_uel0.65_uecl0.25_flat_d0.25,111.40819964349377,0.65,0.25,FLAT,0.25,297.0885323826501,6340,0.5797547261986256,0.9756707628424032,95.30632369520228,9.094947017729282e-13,623.497974048139,0.9244472730091823,297.0885323826501,58283.009329938875,739.9875331959175,0.3019055285610855,0.6047611466093069
reserve_b111.408_uel0.65_uecl0.25_flat_d0.5,111.40819964349377,0.65,0.25,FLAT,0.5,297.0885323826501,6340,0.5809392963659048,0.9773608525417187,95.30632369520228,9.094947017729282e-13,637.3088540063245,0.9239082030580952,297.0885323826501,57904.281347152384,677.2357773079152,0.2999372043431032,0.6040517833364969
reserve_b111.408_uel0.65_uecl0.25_flat_d0.75,111.40819964349377,0.65,0.25,FLAT,0.75,297.0885323826501,6340,0.5842406935872593,0.9823361587291899,96.56116407934154,9.094947017729282e-13,655.9511194781976,0.9229147999040852,297.0885323826501,56822.98903469377,537.8493063688024,0.29743456019867226,0.6032948402900306
reserve_b111.408_uel0.65_uecl0.25_flat_d1,111.40819964349377,0.65,0.25,FLAT,1.0,297.0885323826501,6340,0.5901962583231992,0.9919533223418944,98.04098729282202,9.094947017729282e-13,671.0350063642531,0.9212525173124387,297.0885323826501,50267.046430745766,414.9933131765522,0.2912793762400352,0.6011353136690264
reserve_b111.408_uel0.65_uecl0.25_gentle_ascending_d0.25,111.40819964349377,0.65,0.25,GENTLE_ASCENDING,0.25,297.0885323826501,6340,0.5773435900380869,0.9722922619503981,95.13165434971529,9.094947017729282e-13,611.3025996643405,0.9350781290847169,297.0885323826501,36169.7423633098,708.9842585478135,0.3059001639384041,0.6058628408919409
reserve_b111.408_uel0.65_uecl0.25_gentle_ascending_d0.5,111.40819964349377,0.65,0.25,GENTLE_ASCENDING,0.5,297.0885323826501,6340,0.5778790403821464,0.9730776605817069,95.18632055056182,9.094947017729282e-13,621.5002517932571,0.9349627428744507,297.0885323826501,36004.50340282309,585.8136352623761,0.30457787133709635,0.605554459532195
reserve_b111.408_uel0.65_uecl0.25_gentle_ascending_d0.75,111.40819964349377,0.65,0.25,GENTLE_ASCENDING,0.75,297.0885323826501,6340,0.579726536341127,0.9759160168310363,95.8740896813548,9.094947017729282e-13,635.6685424557877,0.9351619643781134,297.0885323826501,35483.95669838914,497.1602777288612,0.3025693317930897,0.6047850865593482
reserve_b111.408_uel0.65_uecl0.25_gentle_ascending_d1,111.40819964349377,0.65,0.25,GENTLE_ASCENDING,1.0,297.0885323826501,6340,0.5848290440611806,0.9840594095385956,97.74063829075888,9.094947017729282e-13,653.9230237809097,0.9351457381922949,297.0885323826501,33113.262148186855,397.629456198304,0.2990638445772179,0.6036540142203353
reserve_b111.408_uel0.65_uecl0.25_knockout_ascending_d0.25,111.40819964349377,0.65,0.25,KNOCKOUT_ASCENDING,0.25,297.0885323826501,6340,0.5764011474379335,0.9709810124414336,95.0448668812458,9.094947017729282e-13,579.9176095243465,0.9357482866568796,297.0885323826501,22218.573080170823,755.6668697594741,0.30664410256734853,0.6058769183092655
reserve_b111.408_uel0.65_uecl0.25_knockout_ascending_d0.5,111.40819964349377,0.65,0.25,KNOCKOUT_ASCENDING,0.5,297.0885323826501,6340,0.5766334240104602,0.9713386902197039,95.12185448422782,9.094947017729282e-13,586.7426253067047,0.9371821798266874,297.0885323826501,22146.530879363538,701.4253326116922,0.306985377050442,0.6059761954646334
reserve_b111.408_uel0.65_uecl0.25_knockout_ascending_d0.75,111.40819964349377,0.65,0.25,KNOCKOUT_ASCENDING,0.75,297.0885323826501,6340,0.5776083685649838,0.9728764447571869,95.59156189668813,9.094947017729282e-13,596.3657921045833,0.9397305947940595,297.0885323826501,21907.40852646942,548.1369584055404,0.3056830610075361,0.6055736031988825
reserve_b111.408_uel0.65_uecl0.25_knockout_ascending_d1,111.40819964349377,0.65,0.25,KNOCKOUT_ASCENDING,1.0,297.0885323826501,6340,0.5806696484583438,0.9778557932647216,96.53796530819523,9.094947017729282e-13,608.8524762990623,0.9398882917251862,297.0885323826501,20737.355306308793,475.2567430708765,0.303527600249207,0.6049715951915943
reserve_b111.408_uel0.65_uecl0.25_late_balanced_d0.25,111.40819964349377,0.65,0.25,LATE_BALANCED,0.25,297.0885323826501,6340,0.5756392619910163,0.9699313152453333,94.9584820589952,9.094947017729282e-13,566.4090119267662,0.9369667680506876,297.0885323826501,10625.297010891898,762.8320449015465,0.3077166980006212,0.6063780529383445
reserve_b111.408_uel0.65_uecl0.25_late_balanced_d0.5,111.40819964349377,0.65,0.25,LATE_BALANCED,0.5,297.0885323826501,6340,0.5756662893006894,0.9700162503316422,95.13497832827784,9.094947017729282e-13,571.0242751081764,0.9372936320064438,297.0885323826501,10581.239243178547,706.5927437804263,0.308127109172198,0.6064979940422996
reserve_b111.408_uel0.65_uecl0.25_late_balanced_d0.75,111.40819964349377,0.65,0.25,LATE_BALANCED,0.75,297.0885323826501,6340,0.5760725210076456,0.9707576115628752,95.46766480938565,4.547473508864641e-13,577.7720889014236,0.9377525527466174,297.0885323826501,10390.066955041937,553.8081150975296,0.30804958185892545,0.6064176569897626
reserve_b111.408_uel0.65_uecl0.25_late_balanced_d1,111.40819964349377,0.65,0.25,LATE_BALANCED,1.0,297.0885323826501,6340,0.5775806524748877,0.9734572075233442,97.01978070975467,4.547473508864641e-13,586.7031093685687,0.9386994279880777,297.0885323826501,9371.828367992854,497.52047777888635,0.3079915632523899,0.606518311009132
reserve_b111.408_uel0.65_uecl0.25_late_strict_d0.25,111.40819964349377,0.65,0.25,LATE_STRICT,0.25,297.0885323826501,6340,0.5755918527693784,0.9698667271914891,94.9584820589952,9.094947017729282e-13,546.1149944750027,0.937013596697644,268.92822192452974,7575.898743244004,764.83667223865,0.30772645968605494,0.6062975932586664
reserve_b111.408_uel0.65_uecl0.25_late_strict_d0.5,111.40819964349377,0.65,0.25,LATE_STRICT,0.5,297.0885323826501,6340,0.5755416228724481,0.9698297899167246,95.02606228856459,9.094947017729282e-13,549.4350967541268,0.9372711542559047,297.0885323826501,7566.390883946784,721.0286293693491,0.3078762246150137,0.6063445284805259
reserve_b111.408_uel0.65_uecl0.25_late_strict_d0.75,111.40819964349377,0.65,0.25,LATE_STRICT,0.75,297.0885323826501,6340,0.5757167925330988,0.9702037442339296,95.21054254659938,9.094947017729282e-13,560.5940638186944,0.9376748171926698,297.0885323826501,7436.4644174837595,617.0068469804388,0.3077883181591668,0.6063176381504266
reserve_b111.408_uel0.65_uecl0.25_late_strict_d1,111.40819964349377,0.65,0.25,LATE_STRICT,1.0,297.0885323826501,6340,0.5766090441039395,0.9718862666662692,96.52360740648751,4.547473508864641e-13,560.7670562526846,0.9384306315545474,297.0885323826501,6763.003172186537,545.3166818155943,0.30779175382653967,0.6063311921678228
reserve_b111.408_uel0.65_uecl0.25_semifinal_heavy_d0.25,111.40819964349377,0.65,0.25,SEMIFINAL_HEAVY,0.25,297.0885323826501,6340,0.5756291070892009,0.969917618139035,94.9584820589952,9.094947017729282e-13,564.4786507627896,0.9369592754671744,297.0885323826501,9237.11023369879,761.929635998625,0.3077257973575039,0.606384574794306
reserve_b111.408_uel0.65_uecl0.25_semifinal_heavy_d0.5,111.40819964349377,0.65,0.25,SEMIFINAL_HEAVY,0.5,297.0885323826501,6340,0.5756393749061661,0.96997394648434,95.07714638965585,9.094947017729282e-13,568.6348592085305,0.937302997735835,297.0885323826501,9199.85151894471,706.9879958817098,0.3081603762685808,0.6064914250551877
reserve_b111.408_uel0.65_uecl0.25_semifinal_heavy_d0.75,111.40819964349377,0.65,0.25,SEMIFINAL_HEAVY,0.75,297.0885323826501,6340,0.5759714769593934,0.9705961098483367,95.32752088471115,9.094947017729282e-13,574.7617595363768,0.937691675505574,297.0885323826501,9021.217338407954,565.8257062366131,0.3080459933198697,0.6063975957329655
reserve_b111.408_uel0.65_uecl0.25_semifinal_heavy_d1,111.40819964349377,0.65,0.25,SEMIFINAL_HEAVY,1.0,297.0885323826501,6340,0.577217423956882,0.9728648959427783,96.69066744117845,9.094947017729282e-13,582.9098303793612,0.9386188827153126,297.0885323826501,8142.142142115611,502.2505971115123,0.3079278093255219,0.6064244970482959
reserve_b111.408_uel0.65_uecl0.45_flat_d0.25,111.40819964349377,0.65,0.45,FLAT,0.25,297.0885323826501,6340,0.5799996374517343,0.9760052660199406,95.30632369520228,9.094947017729282e-13,623.497974048139,0.9244472730091823,297.0885323826501,66014.12933542959,787.7791664247204,0.30251983287770495,0.6050223033100824
reserve_b111.408_uel0.65_uecl0.45_flat_d0.5,111.40819964349377,0.65,0.45,FLAT,0.5,297.0885323826501,6340,0.5812556870587889,0.9778066899191056,95.30632369520228,9.094947017729282e-13,637.3088540063245,0.9239082030580952,297.0885323826501,65575.74191469955,724.7668845493982,0.30082063944277226,0.604473506088718
reserve_b111.408_uel0.65_uecl0.45_flat_d0.75,111.40819964349377,0.65,0.45,FLAT,0.75,297.0885323826501,6340,0.5847027796422581,0.9830216159401716,96.5865594808423,9.094947017729282e-13,655.9511194781976,0.9229147999040852,297.0885323826501,64358.04184611046,584.1165640661051,0.29766882901158886,0.603516002595526
reserve_b111.408_uel0.65_uecl0.45_flat_d1,111.40819964349377,0.65,0.45,FLAT,1.0,297.0885323826501,6340,0.5905149479516513,0.9924504534025662,98.06299362230087,9.094947017729282e-13,671.0350063642531,0.9212525173124387,297.0885323826501,56783.041174383245,450.4043229923153,0.2912024240468474,0.6011234399311294
reserve_b111.408_uel0.65_uecl0.45_gentle_ascending_d0.25,111.40819964349377,0.65,0.45,GENTLE_ASCENDING,0.25,297.0885323826501,6340,0.5774562670915216,0.9724441814977715,95.13165434971529,9.094947017729282e-13,611.3025996643405,0.932134988257717,297.0885323826501,40536.50455510407,756.2990579337269,0.305994128800978,0.6060104295350192
reserve_b111.408_uel0.65_uecl0.45_gentle_ascending_d0.5,111.40819964349377,0.65,0.45,GENTLE_ASCENDING,0.5,297.0885323826501,6340,0.5780367676775902,0.9733015823170997,95.36790954616154,9.094947017729282e-13,621.5002517932571,0.9340156267194896,297.0885323826501,40356.996157926566,633.1108795659211,0.3047383648850705,0.6057890441839426
reserve_b111.408_uel0.65_uecl0.45_gentle_ascending_d0.75,111.40819964349377,0.65,0.45,GENTLE_ASCENDING,0.75,297.0885323826501,6340,0.5799878699091892,0.9763107978301206,96.1659177215008,9.094947017729282e-13,635.6685424557877,0.9351619643781134,297.0885323826501,39815.13031836785,544.9470630455385,0.3025767736994121,0.6049927969616227
reserve_b111.408_uel0.65_uecl0.45_gentle_ascending_d1,111.40819964349377,0.65,0.45,GENTLE_ASCENDING,1.0,297.0885323826501,6340,0.585255457352905,0.9847402124611637,97.75338011698081,9.094947017729282e-13,653.9230237809097,0.9351457381922949,297.0885323826501,37282.39969810885,419.75852052576096,0.29890876118120147,0.603855549144027
reserve_b111.408_uel0.65_uecl0.45_knockout_ascending_d0.25,111.40819964349377,0.65,0.45,KNOCKOUT_ASCENDING,0.25,297.0885323826501,6340,0.576455722074094,0.9710545539170274,95.0448668812458,9.094947017729282e-13,579.9176095243465,0.9343527929775765,297.0885323826501,24695.71775608344,802.8906060092444,0.30677843443090835,0.6060109229091337
reserve_b111.408_uel0.65_uecl0.45_knockout_ascending_d0.5,111.40819964349377,0.65,0.45,KNOCKOUT_ASCENDING,0.5,297.0885323826501,6340,0.576717330418763,0.9714600099127358,95.29490445258556,9.094947017729282e-13,586.7426253067047,0.9355178897138537,297.0885323826501,24619.087422187888,748.5276684542043,0.30700438675793085,0.6061232871204077
reserve_b111.408_uel0.65_uecl0.45_knockout_ascending_d0.75,111.40819964349377,0.65,0.45,KNOCKOUT_ASCENDING,0.75,297.0885323826501,6340,0.5777569965276151,0.9731058071224101,95.85902252985987,9.094947017729282e-13,596.3657921045833,0.93825549241493,297.0885323826501,24373.524045250033,595.5692758531666,0.30574610274058167,0.6057078990386543
reserve_b111.408_uel0.65_uecl0.45_knockout_ascending_d1,111.40819964349377,0.65,0.45,KNOCKOUT_ASCENDING,1.0,297.0885323826501,6340,0.5809387574864394,0.9782938363378856,96.85892259130618,9.094947017729282e-13,608.8524762990623,0.9398882917251862,297.0885323826501,23176.45868433638,521.536228566396,0.3035658565031586,0.6050724172113737
reserve_b111.408_uel0.65_uecl0.45_late_balanced_d0.25,111.40819964349377,0.65,0.45,LATE_BALANCED,0.25,297.0885323826501,6340,0.5756400425249469,0.9699329680108503,95.06078163899952,9.094947017729282e-13,566.4090119267662,0.936797248348705,297.0885323826501,11398.998980758375,809.8086204121248,0.3077613227867185,0.6064114820298383
reserve_b111.408_uel0.65_uecl0.45_late_balanced_d0.5,111.40819964349377,0.65,0.45,LATE_BALANCED,0.5,297.0885323826501,6340,0.5756880452933499,0.9700535954617766,95.34688870776402,9.094947017729282e-13,571.0242751081764,0.9371634483679047,297.0885323826501,11353.550800258232,753.762981341382,0.3081854781553407,0.6065448601978232
reserve_b111.408_uel0.65_uecl0.45_late_balanced_d0.75,111.40819964349377,0.65,0.45,LATE_BALANCED,0.75,297.0885323826501,6340,0.5761364425574392,0.9708690775369486,95.77085868579658,4.547473508864641e-13,577.7720889014236,0.9376963583702697,297.0885323826501,11161.347952113416,600.477666875883,0.30831231354811833,0.6065916022072159
reserve_b111.408_uel0.65_uecl0.45_late_balanced_d1,111.40819964349377,0.65,0.45,LATE_BALANCED,1.0,297.0885323826501,6340,0.5777246881031048,0.97371605187606,97.01978070975467,9.094947017729282e-13,586.7031093685687,0.9384240755439734,297.0885323826501,10140.471535225943,544.3821740963307,0.3082278419189685,0.606598270206856
reserve_b111.408_uel0.65_uecl0.45_late_strict_d0.25,111.40819964349377,0.65,0.45,LATE_STRICT,0.25,297.0885323826501,6340,0.5756005881974987,0.9698808563422725,94.98635370666982,9.094947017729282e-13,546.1149944750027,0.9368890324967397,268.99366587096483,8085.455519750318,811.850382712521,0.30796047825623335,0.6063910258363386
reserve_b111.408_uel0.65_uecl0.45_late_strict_d0.5,111.40819964349377,0.65,0.45,LATE_STRICT,0.5,297.0885323826501,6340,0.575566282807932,0.9698716038058844,95.17800240814877,9.094947017729282e-13,549.4350967541268,0.937186862691383,297.0885323826501,8075.337926870216,767.9185576398738,0.30808693064925524,0.6064246089102668
reserve_b111.408_uel0.65_uecl0.45_late_strict_d0.75,111.40819964349377,0.65,0.45,LATE_STRICT,0.75,297.0885323826501,6340,0.5757732100279571,0.9703025419699902,95.43268526930723,9.094947017729282e-13,560.5982548653615,0.9375643015858522,297.0885323826501,7944.982216540754,663.8417287479432,0.30816092970856424,0.6064912530776204
reserve_b111.408_uel0.65_uecl0.45_late_strict_d1,111.40819964349377,0.65,0.45,LATE_STRICT,1.0,297.0885323826501,6340,0.5767250988665974,0.9720967106135494,96.52360740648751,4.547473508864641e-13,560.7670562526846,0.9382264586538172,297.0885323826501,7271.200960662522,592.360481115965,0.3081609604789822,0.6064647895624603
reserve_b111.408_uel0.65_uecl0.45_semifinal_heavy_d0.25,111.40819964349377,0.65,0.45,SEMIFINAL_HEAVY,0.25,297.0885323826501,6340,0.5756328589530271,0.9699241792231009,95.0221014329178,9.094947017729282e-13,564.4786507627896,0.9367766437440441,297.0885323826501,9894.467662839255,809.073255241594,0.30788729656556996,0.6064244302978334
reserve_b111.408_uel0.65_uecl0.45_semifinal_heavy_d0.5,111.40819964349377,0.65,0.45,SEMIFINAL_HEAVY,0.5,297.0885323826501,6340,0.575662614381089,0.9700142530103956,95.2581288585276,9.094947017729282e-13,568.6348592085305,0.9371840529725656,297.0885323826501,9856.114757891866,754.3239338825766,0.30827163133581226,0.6065446230337181
reserve_b111.408_uel0.65_uecl0.45_semifinal_heavy_d0.75,111.40819964349377,0.65,0.45,SEMIFINAL_HEAVY,0.75,297.0885323826501,6340,0.5760343588638732,0.9707072409751176,95.58962560431847,9.094947017729282e-13,574.7617595363768,0.9376869926408784,297.0885323826501,9676.81969200277,612.8188551639397,0.308415154508869,0.6065913301112329
reserve_b111.408_uel0.65_uecl0.45_semifinal_heavy_d1,111.40819964349377,0.65,0.45,SEMIFINAL_HEAVY,1.0,297.0885323826501,6340,0.5773553559902284,0.9731169777188723,96.69066744117845,9.094947017729282e-13,582.9098303793612,0.9385327180049124,297.0885323826501,8796.28875601275,549.4590003542446,0.30819651270247683,0.60652486740032
reserve_b111.408_uel0.65_uecl0.6_flat_d0.25,111.40819964349377,0.65,0.6,FLAT,0.25,297.0885323826501,6340,0.580221502704692,0.9763109836172711,95.30632369520228,9.094947017729282e-13,623.497974048139,0.9240429980636358,297.0885323826501,71844.52958960852,824.4856139072305,0.3029906549899139,0.6053236925991703
reserve_b111.408_uel0.65_uecl0.6_flat_d0.5,111.40819964349377,0.65,0.6,FLAT,0.5,297.0885323826501,6340,0.581542236454846,0.978212464382583,95.30632369520228,9.094947017729282e-13,637.3088540063245,0.9239082030580952,297.0885323826501,71349.81368008023,761.3300389275697,0.30102128779201587,0.6046083555058854
reserve_b111.408_uel0.65_uecl0.6_flat_d0.75,111.40819964349377,0.65,0.6,FLAT,0.75,297.0885323826501,6340,0.5851187856279283,0.9836418697200855,96.60564159154406,9.094947017729282e-13,655.9511194781976,0.9229147999040852,297.0885323826501,69999.16039485756,590.0570940261287,0.29707544221775906,0.603403562040167
reserve_b111.408_uel0.65_uecl0.6_flat_d1,111.40819964349377,0.65,0.6,FLAT,1.0,297.0885323826501,6340,0.5906963203687567,0.9927254217984736,98.20677558964756,9.094947017729282e-13,673.912632642425,0.9212525173124387,297.0885323826501,61213.40393622341,477.8773997511533,0.290812693419805,0.60108366607386
reserve_b111.408_uel0.65_uecl0.6_gentle_ascending_d0.25,111.40819964349377,0.65,0.6,GENTLE_ASCENDING,0.25,297.0885323826501,6340,0.5775518576421714,0.9725741286285423,95.13165434971529,9.094947017729282e-13,611.3025996643405,0.9301016884068661,297.0885323826501,43820.64419000337,792.5025092720113,0.3060772901109323,0.6061511633571347
reserve_b111.408_uel0.65_uecl0.6_gentle_ascending_d0.5,111.40819964349377,0.65,0.6,GENTLE_ASCENDING,0.5,297.0885323826501,6340,0.5781726041804418,0.973495819752828,95.50205535884248,9.094947017729282e-13,621.5002517932571,0.9322258358328125,297.0885323826501,43628.74136829134,669.4197981138914,0.3048981141238812,0.6060508382265208
reserve_b111.408_uel0.65_uecl0.6_gentle_ascending_d0.75,111.40819964349377,0.65,0.6,GENTLE_ASCENDING,0.75,297.0885323826501,6340,0.5802172248225881,0.9766600321747291,96.3792480982849,9.094947017729282e-13,635.6685424557877,0.9351619643781134,297.0885323826501,43068.7896241696,581.7509118894476,0.3028975343195702,0.6052605943760597
reserve_b111.408_uel0.65_uecl0.6_gentle_ascending_d1,111.40819964349377,0.65,0.6,GENTLE_ASCENDING,1.0,297.0885323826501,6340,0.5856096913241872,0.9853025996722099,97.80957803861546,9.094947017729282e-13,653.9230237809097,0.9351457381922949,297.0885323826501,40311.422992819935,447.1479879114286,0.2985808278747567,0.6038033411603759
reserve_b111.408_uel0.65_uecl0.6_knockout_ascending_d0.25,111.40819964349377,0.65,0.6,KNOCKOUT_ASCENDING,0.25,297.0885323826501,6340,0.5765002357057475,0.9711149301206177,95.0448668812458,9.094947017729282e-13,579.9176095243465,0.9332551294929162,297.0885323826501,26556.379723645856,838.8751420597828,0.3071999103151062,0.6061314634093292
reserve_b111.408_uel0.65_uecl0.6_knockout_ascending_d0.5,111.40819964349377,0.65,0.6,KNOCKOUT_ASCENDING,0.5,297.0885323826501,6340,0.5767874441689768,0.9715619808284703,95.42229723970402,9.094947017729282e-13,586.7426253067047,0.934264755121298,297.0885323826501,26475.62108448692,784.5112572394117,0.3066611691313344,0.6060639077888682
reserve_b111.408_uel0.65_uecl0.6_knockout_ascending_d0.75,111.40819964349377,0.65,0.6,KNOCKOUT_ASCENDING,0.75,297.0885323826501,6340,0.5778842214869299,0.9733035118923528,96.0540801986777,9.094947017729282e-13,596.3657921045833,0.9370126601247047,297.0885323826501,26224.41190044607,631.8931979633219,0.30561155721762945,0.6058557818117982
reserve_b111.408_uel0.65_uecl0.6_knockout_ascending_d1,111.40819964349377,0.65,0.6,KNOCKOUT_ASCENDING,1.0,297.0885323826501,6340,0.5811601559282729,0.9786536695599443,97.0909708635953,9.094947017729282e-13,608.8524762990623,0.9398882917251862,297.0885323826501,24997.730187389006,556.9462695011623,0.3039941230809834,0.605332894760148
reserve_b111.408_uel0.65_uecl0.6_late_balanced_d0.25,111.40819964349377,0.65,0.6,LATE_BALANCED,0.25,297.0885323826501,6340,0.575641946597047,0.9699361892608478,95.14133423648589,9.094947017729282e-13,566.4090119267662,0.9366576989807747,297.0885323826501,11980.082038656154,845.4981799877229,0.3080477159700426,0.6064982565012128
reserve_b111.408_uel0.65_uecl0.6_late_balanced_d0.5,111.40819964349377,0.65,0.6,LATE_BALANCED,0.5,297.0885323826501,6340,0.5757084198365937,0.9700880762443443,95.50230649389275,9.094947017729282e-13,571.0242751081764,0.9370192161352788,297.0885323826501,11933.31491739144,789.6750103333301,0.3084076863863584,0.6066450222086562
reserve_b111.408_uel0.65_uecl0.6_late_balanced_d0.75,111.40819964349377,0.65,0.6,LATE_BALANCED,0.75,297.0885323826501,6340,0.576194495084715,0.9709699329954602,95.99111902739409,9.094947017729282e-13,577.7720889014236,0.9375240289494696,297.0885323826501,11740.051967519454,636.0870290288635,0.3086889124793711,0.6067116988024582
reserve_b111.408_uel0.65_uecl0.6_late_balanced_d1,111.40819964349377,0.65,0.6,LATE_BALANCED,1.0,297.0885323826501,6340,0.5778423462753551,0.9739275360665359,97.01978070975467,9.094947017729282e-13,586.7031093685687,0.9387781001149645,297.0885323826501,10700.577099892196,580.168073833902,0.30846321837923557,0.6066851041125583
reserve_b111.408_uel0.65_uecl0.6_late_strict_d0.25,111.40819964349377,0.65,0.6,LATE_STRICT,0.25,297.0885323826501,6340,0.5756077350114968,0.9698923620211377,95.04397543877023,9.094947017729282e-13,546.1149944750027,0.9366726841478008,269.04331415298316,8467.924747782434,847.516208917581,0.30796533923509634,0.6064044517702393
reserve_b111.408_uel0.65_uecl0.6_late_strict_d0.5,111.40819964349377,0.65,0.6,LATE_STRICT,0.5,297.0885323826501,6340,0.5755872770661559,0.9699069997377469,95.29057319185635,9.094947017729282e-13,549.4350967541268,0.9369461634460267,297.0885323826501,8457.211736880161,803.5474984731054,0.30807977958102517,0.6064380988926339
reserve_b111.408_uel0.65_uecl0.6_late_strict_d0.75,111.40819964349377,0.65,0.6,LATE_STRICT,0.75,297.0885323826501,6340,0.5758222794524595,0.9703882444929788,95.59614814687583,9.094947017729282e-13,560.6014072036414,0.9373807332897829,297.0885323826501,8326.428008107516,699.4872661612369,0.3083034015360794,0.6065713546775082
reserve_b111.408_uel0.65_uecl0.6_late_strict_d1,111.40819964349377,0.65,0.6,LATE_STRICT,1.0,297.0885323826501,6340,0.5768274942545826,0.9722836431573808,96.52360740648751,4.547473508864641e-13,560.7670562526846,0.9380878458588259,297.0885323826501,7652.347892020956,628.2118010798417,0.3081441660806931,0.6064581811816655
reserve_b111.408_uel0.65_uecl0.6_semifinal_heavy_d0.25,111.40819964349377,0.65,0.6,SEMIFINAL_HEAVY,0.25,297.0885323826501,6340,0.5756366436628222,0.9699305651372617,95.09073133846245,9.094947017729282e-13,564.4786507627896,0.9366258555008442,297.0885323826501,10387.990985489028,844.9122445424231,0.3078290049495224,0.6064313069279486
reserve_b111.408_uel0.65_uecl0.6_semifinal_heavy_d0.5,111.40819964349377,0.65,0.6,SEMIFINAL_HEAVY,0.5,297.0885323826501,6340,0.5756835301690779,0.9700500796748069,95.39144275494608,9.094947017729282e-13,568.6348592085305,0.9370548059069658,297.0885323826501,10348.62650483675,790.3834571796158,0.3083642177927364,0.6066115122627677
reserve_b111.408_uel0.65_uecl0.6_semifinal_heavy_d0.75,111.40819964349377,0.65,0.6,SEMIFINAL_HEAVY,0.75,297.0885323826501,6340,0.5760905678017887,0.9708061613277171,95.78113620930255,9.094947017729282e-13,574.7617595363768,0.9374228790720437,297.0885323826501,10168.683594557158,648.6954377564084,0.30862938241700644,0.6067049416240721
reserve_b111.408_uel0.65_uecl0.6_semifinal_heavy_d1,111.40819964349377,0.65,0.6,SEMIFINAL_HEAVY,1.0,297.0885323826501,6340,0.5774787703586541,0.9733445061368864,96.69066744117845,9.094947017729282e-13,582.9098303793612,0.9384737139097472,297.0885323826501,9286.961758286656,585.5687176081013,0.3085134196610662,0.6066046052639186
reserve_b111.408_uel0.8_uecl0.25_flat_d0.25,111.40819964349377,0.8,0.25,FLAT,0.25,297.0885323826501,6340,0.5800628481566209,0.9761068638304552,95.31005106563875,9.094947017729282e-13,662.9295648141238,0.9196479278259255,297.0885323826501,64066.39160461427,804.181973405171,0.3007629337353221,0.6041197937699437
