fold,test_season,candidate_key,reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,reserve_cap,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_late_strict_d0.25,148.54426619132505,0.8,0.6,LATE_STRICT,0.25,297.0885323826501,1456,0.5795967939158017,0.9748017973446195,92.66612426482762,4.547473508864641e-13,596.1144339839861,0.9459974506859169,297.0885323826501,2583.277634372346,225.32210566409975,0.35749183786586447,0.6270460943237309
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_late_strict_d0.5,148.54426619132505,0.8,0.6,LATE_STRICT,0.5,297.0885323826501,1456,0.5798173738081385,0.9750961984069133,92.66612426482762,4.547473508864641e-13,604.0960322313767,0.9459442648546225,297.0885323826501,2590.464642857987,224.78397793196484,0.35749183786586447,0.6270460943237309
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_late_strict_d0.75,148.54426619132505,0.8,0.6,LATE_STRICT,0.75,297.0885323826501,1456,0.5800860977775235,0.9754589113726254,92.66612426482762,4.547473508864641e-13,612.1402530275104,0.9460912019817582,297.0885323826501,2597.5737211895457,224.24013332581228,0.35749183786586447,0.6270460943237309
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_late_strict_d1,148.54426619132505,0.8,0.6,LATE_STRICT,1.0,297.0885323826501,1456,0.5804000403618023,0.9758876778998008,92.66612426482762,4.547473508864641e-13,620.2332719512824,0.9460650597934948,297.0885323826501,2604.581840791967,223.6917546725407,0.35749183786586447,0.6270460943237309
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_semifinal_heavy_d0.25,148.54426619132505,0.8,0.6,SEMIFINAL_HEAVY,0.25,297.0885323826501,1456,0.579661575249242,0.9748835930206343,92.66612426482762,9.094947017729282e-13,613.3100077974909,0.9456548978741894,297.0885323826501,3232.2737726677597,200.09413921881668,0.35728267030743704,0.6270460262986167
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_semifinal_heavy_d0.5,148.54426619132505,0.8,0.6,SEMIFINAL_HEAVY,0.5,297.0885323826501,1456,0.5799192042046533,0.9752272173458013,92.66612426482762,9.094947017729282e-13,622.214837343754,0.945516073839963,297.0885323826501,3240.153124879148,199.565830665288,0.35728267030743704,0.6270460262986167
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_semifinal_heavy_d0.75,148.54426619132505,0.8,0.6,SEMIFINAL_HEAVY,0.75,297.0885323826501,1456,0.5802319054670918,0.9756490648622907,92.66612426482762,9.094947017729282e-13,631.1926576026208,0.9456278542311581,297.0885323826501,3247.9269284919433,199.0311190517364,0.35728267030743704,0.6270460262986167
1,2020/21,reserve_b148.544_uel0.8_uecl0.6_semifinal_heavy_d1,148.54426619132505,0.8,0.6,SEMIFINAL_HEAVY,1.0,297.0885323826501,1456,0.5805960627940667,0.9761465899167333,92.66612426482762,9.094947017729282e-13,640.2249622077302,0.9457468462604953,297.0885323826501,3255.5686773642906,198.49156306321265,0.35728267030743704,0.6270460262986167
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_flat_d0.25,185.68033273915628,0.5,0.25,FLAT,0.25,297.0885323826501,1456,0.5851555303896222,0.9827838855324201,93.39460361393718,9.094947017729282e-13,706.9357851864825,0.919637110368713,297.0885323826501,25125.092646674602,156.04435917596015,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_flat_d0.5,185.68033273915628,0.5,0.25,FLAT,0.5,297.0885323826501,1456,0.5852920324019883,0.9829354639159203,93.39460361393718,9.094947017729282e-13,721.0793652269913,0.9179757292318345,297.0885323826501,24978.875809700934,155.2205988687499,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_flat_d0.75,185.68033273915628,0.5,0.25,FLAT,0.75,297.0885323826501,1456,0.585451603599743,0.9831301528297515,93.39460361393718,9.094947017729282e-13,734.7257219670228,0.9176106400509141,297.0885323826501,24690.12963204871,154.02201618424812,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_flat_d1,185.68033273915628,0.5,0.25,FLAT,1.0,297.0885323826501,1456,0.5858173604109681,0.9836205674912631,93.39460361393718,9.094947017729282e-13,748.0396593978066,0.9150387895986544,297.0885323826501,24316.68351016939,152.75803826013544,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_gentle_ascending_d0.25,185.68033273915628,0.5,0.25,GENTLE_ASCENDING,0.25,297.0885323826501,1456,0.5817360544222879,0.977860322940636,93.03247636012766,9.094947017729282e-13,710.9393269356315,0.9353305364196741,297.0885323826501,15053.474413337048,141.48330091563656,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_gentle_ascending_d0.5,185.68033273915628,0.5,0.25,GENTLE_ASCENDING,0.5,297.0885323826501,1456,0.5819584000990687,0.9781366130852698,93.03247636012766,9.094947017729282e-13,723.1802488413978,0.9353512698793313,297.0885323826501,15052.196505369502,137.82126491231776,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_gentle_ascending_d0.75,185.68033273915628,0.5,0.25,GENTLE_ASCENDING,0.75,297.0885323826501,1456,0.5822951072254618,0.9785758993604807,93.03247636012766,9.094947017729282e-13,735.4360185263372,0.9343443449038056,297.0885323826501,15043.508265178705,134.10110356152097,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_gentle_ascending_d1,185.68033273915628,0.5,0.25,GENTLE_ASCENDING,1.0,297.0885323826501,1456,0.5827155330464542,0.97913422299396,93.03247636012766,9.094947017729282e-13,747.4895095409029,0.9339603251727638,297.0885323826501,14998.339395256658,130.44983279654753,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_knockout_ascending_d0.25,185.68033273915628,0.5,0.25,KNOCKOUT_ASCENDING,0.25,297.0885323826501,1456,0.5804996020948043,0.9760839189568193,92.84979307164569,4.547473508864641e-13,683.6324576817224,0.9408907094268733,297.0885323826501,9018.54962551662,159.07667580797823,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_knockout_ascending_d0.5,185.68033273915628,0.5,0.25,KNOCKOUT_ASCENDING,0.5,297.0885323826501,1456,0.5807075992452548,0.9763503904309709,92.84979307164569,4.547473508864641e-13,695.3293957034471,0.941034040734938,297.0885323826501,9026.437186988753,158.23727341723014,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_knockout_ascending_d0.75,185.68033273915628,0.5,0.25,KNOCKOUT_ASCENDING,0.75,297.0885323826501,1456,0.5809933574504212,0.9767255049530533,92.84979307164569,4.547473508864641e-13,707.0980789204523,0.9410358436444736,297.0885323826501,9034.233612030976,157.3894711362515,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_knockout_ascending_d1,185.68033273915628,0.5,0.25,KNOCKOUT_ASCENDING,1.0,297.0885323826501,1456,0.5813523230974755,0.9772065287874016,92.84979307164569,9.094947017729282e-13,718.915675881914,0.940979051994108,297.0885323826501,9041.89783569284,156.53547670675061,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_balanced_d0.25,185.68033273915628,0.5,0.25,LATE_BALANCED,0.25,297.0885323826501,1456,0.5796847952331794,0.9749084958889305,92.66612426482762,9.094947017729282e-13,672.7958940954913,0.9455061578375183,297.0885323826501,3765.115564189274,160.07317887992662,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_balanced_d0.5,185.68033273915628,0.5,0.25,LATE_BALANCED,0.5,297.0885323826501,1456,0.5799454102095098,0.9752544648623881,92.66612426482762,9.094947017729282e-13,683.1331511792887,0.9453700381675949,297.0885323826501,3778.3420165723437,159.3070247685756,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_balanced_d0.75,185.68033273915628,0.5,0.25,LATE_BALANCED,0.75,297.0885323826501,1456,0.580273863209169,0.9756951373542684,92.66612426482762,9.094947017729282e-13,693.5283621805293,0.9454989461993765,297.0885323826501,3791.3541825677285,158.53265229494198,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_balanced_d1,185.68033273915628,0.5,0.25,LATE_BALANCED,1.0,297.0885323826501,1456,0.5806647803584744,0.976227397285803,92.66612426482762,9.094947017729282e-13,703.9584612970693,0.9454989461993765,297.0885323826501,3804.108309127375,157.75220190569823,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_strict_d0.25,185.68033273915628,0.5,0.25,LATE_STRICT,0.25,297.0885323826501,1456,0.579595492005741,0.9747997686813933,92.66612426482762,4.547473508864641e-13,650.0158747636656,0.9460524394267469,297.0885323826501,2723.569029654736,160.19696277010286,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_strict_d0.5,185.68033273915628,0.5,0.25,LATE_STRICT,0.5,297.0885323826501,1456,0.5798222780070946,0.9751040355412448,92.66612426482762,4.547473508864641e-13,658.4053614803033,0.9461443878130529,297.0885323826501,2732.1674418937555,159.49681965321486,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_strict_d0.75,185.68033273915628,0.5,0.25,LATE_STRICT,0.75,297.0885323826501,1456,0.5801050257504936,0.9754863748947762,92.66612426482762,4.547473508864641e-13,666.8358112152778,0.9462056867372566,297.0885323826501,2740.6361224023876,158.7904077334576,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_late_strict_d1,185.68033273915628,0.5,0.25,LATE_STRICT,1.0,297.0885323826501,1456,0.580439441364813,0.9759440019103967,92.66612426482762,4.547473508864641e-13,675.2887547696746,0.9462624783876219,297.0885323826501,2748.9474618522436,158.07947034986614,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_semifinal_heavy_d0.25,185.68033273915628,0.5,0.25,SEMIFINAL_HEAVY,0.25,297.0885323826501,1456,0.5796641622818746,0.9748888713339839,92.66612426482762,4.547473508864641e-13,671.5407784375052,0.9458117510037699,297.0885323826501,3241.6791999859815,160.6293913952182,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_semifinal_heavy_d0.5,185.68033273915628,0.5,0.25,SEMIFINAL_HEAVY,0.5,297.0885323826501,1456,0.5799198831283205,0.9752312447345246,92.66612426482762,4.547473508864641e-13,680.6981111961904,0.9457179997079287,297.0885323826501,3251.0286245207426,159.92849441822727,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_semifinal_heavy_d0.75,185.68033273915628,0.5,0.25,SEMIFINAL_HEAVY,0.75,297.0885323826501,1456,0.5802372342319779,0.9756596528192786,92.66612426482762,9.094947017729282e-13,689.9027039872522,0.9458532179230844,297.0885323826501,3260.2268629540376,159.22022857819593,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.25_semifinal_heavy_d1,185.68033273915628,0.5,0.25,SEMIFINAL_HEAVY,1.0,297.0885323826501,1456,0.5806111223355502,0.9761710202648827,92.66612426482762,4.547473508864641e-13,699.1325375605138,0.9458685426541353,297.0885323826501,3269.2443439996828,158.5066011194361,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_flat_d0.25,185.68033273915628,0.5,0.45,FLAT,0.25,297.0885323826501,1456,0.5851555303896222,0.9827838855324201,93.39460361393718,9.094947017729282e-13,706.9357851864825,0.919637110368713,297.0885323826501,25125.092646674602,156.04435917596015,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_flat_d0.5,185.68033273915628,0.5,0.45,FLAT,0.5,297.0885323826501,1456,0.5852920324019883,0.9829354639159203,93.39460361393718,9.094947017729282e-13,721.0793652269913,0.9179757292318345,297.0885323826501,24978.875809700934,155.2205988687499,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_flat_d0.75,185.68033273915628,0.5,0.45,FLAT,0.75,297.0885323826501,1456,0.585451603599743,0.9831301528297515,93.39460361393718,9.094947017729282e-13,734.7257219670228,0.9176106400509141,297.0885323826501,24690.12963204871,154.02201618424812,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_flat_d1,185.68033273915628,0.5,0.45,FLAT,1.0,297.0885323826501,1456,0.5858173604109681,0.9836205674912631,93.39460361393718,9.094947017729282e-13,748.0396593978066,0.9150387895986544,297.0885323826501,24316.68351016939,152.75803826013544,0.3436488146455573,0.6210313429578653
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_gentle_ascending_d0.25,185.68033273915628,0.5,0.45,GENTLE_ASCENDING,0.25,297.0885323826501,1456,0.5817360544222879,0.977860322940636,93.03247636012766,9.094947017729282e-13,710.9393269356315,0.9353305364196741,297.0885323826501,15053.474413337048,141.48330091563656,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_gentle_ascending_d0.5,185.68033273915628,0.5,0.45,GENTLE_ASCENDING,0.5,297.0885323826501,1456,0.5819584000990687,0.9781366130852698,93.03247636012766,9.094947017729282e-13,723.1802488413978,0.9353512698793313,297.0885323826501,15052.196505369502,137.82126491231776,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_gentle_ascending_d0.75,185.68033273915628,0.5,0.45,GENTLE_ASCENDING,0.75,297.0885323826501,1456,0.5822951072254618,0.9785758993604807,93.03247636012766,9.094947017729282e-13,735.4360185263372,0.9343443449038056,297.0885323826501,15043.508265178705,134.10110356152097,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_gentle_ascending_d1,185.68033273915628,0.5,0.45,GENTLE_ASCENDING,1.0,297.0885323826501,1456,0.5827155330464542,0.97913422299396,93.03247636012766,9.094947017729282e-13,747.4895095409029,0.9339603251727638,297.0885323826501,14998.339395256658,130.44983279654753,0.3535917316683391,0.6243720627514322
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_knockout_ascending_d0.25,185.68033273915628,0.5,0.45,KNOCKOUT_ASCENDING,0.25,297.0885323826501,1456,0.5804996020948043,0.9760839189568193,92.84979307164569,4.547473508864641e-13,683.6324576817224,0.9408907094268733,297.0885323826501,9018.54962551662,159.07667580797823,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_knockout_ascending_d0.5,185.68033273915628,0.5,0.45,KNOCKOUT_ASCENDING,0.5,297.0885323826501,1456,0.5807075992452548,0.9763503904309709,92.84979307164569,4.547473508864641e-13,695.3293957034471,0.941034040734938,297.0885323826501,9026.437186988753,158.23727341723014,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_knockout_ascending_d0.75,185.68033273915628,0.5,0.45,KNOCKOUT_ASCENDING,0.75,297.0885323826501,1456,0.5809933574504212,0.9767255049530533,92.84979307164569,4.547473508864641e-13,707.0980789204523,0.9410358436444736,297.0885323826501,9034.233612030976,157.3894711362515,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_knockout_ascending_d1,185.68033273915628,0.5,0.45,KNOCKOUT_ASCENDING,1.0,297.0885323826501,1456,0.5813523230974755,0.9772065287874016,92.84979307164569,9.094947017729282e-13,718.915675881914,0.940979051994108,297.0885323826501,9041.89783569284,156.53547670675061,0.35489056708223315,0.6253551555916038
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_balanced_d0.25,185.68033273915628,0.5,0.45,LATE_BALANCED,0.25,297.0885323826501,1456,0.5796847952331794,0.9749084958889305,92.66612426482762,9.094947017729282e-13,672.7958940954913,0.9455061578375183,297.0885323826501,3765.115564189274,160.07317887992662,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_balanced_d0.5,185.68033273915628,0.5,0.45,LATE_BALANCED,0.5,297.0885323826501,1456,0.5799454102095098,0.9752544648623881,92.66612426482762,9.094947017729282e-13,683.1331511792887,0.9453700381675949,297.0885323826501,3778.3420165723437,159.3070247685756,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_balanced_d0.75,185.68033273915628,0.5,0.45,LATE_BALANCED,0.75,297.0885323826501,1456,0.580273863209169,0.9756951373542684,92.66612426482762,9.094947017729282e-13,693.5283621805293,0.9454989461993765,297.0885323826501,3791.3541825677285,158.53265229494198,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_balanced_d1,185.68033273915628,0.5,0.45,LATE_BALANCED,1.0,297.0885323826501,1456,0.5806647803584744,0.976227397285803,92.66612426482762,9.094947017729282e-13,703.9584612970693,0.9454989461993765,297.0885323826501,3804.108309127375,157.75220190569823,0.3577031601617703,0.6270852112409904
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_strict_d0.25,185.68033273915628,0.5,0.45,LATE_STRICT,0.25,297.0885323826501,1456,0.579595492005741,0.9747997686813933,92.66612426482762,4.547473508864641e-13,650.0158747636656,0.9460524394267469,297.0885323826501,2723.569029654736,160.19696277010286,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_strict_d0.5,185.68033273915628,0.5,0.45,LATE_STRICT,0.5,297.0885323826501,1456,0.5798222780070946,0.9751040355412448,92.66612426482762,4.547473508864641e-13,658.4053614803033,0.9461443878130529,297.0885323826501,2732.1674418937555,159.49681965321486,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_strict_d0.75,185.68033273915628,0.5,0.45,LATE_STRICT,0.75,297.0885323826501,1456,0.5801050257504936,0.9754863748947762,92.66612426482762,4.547473508864641e-13,666.8358112152778,0.9462056867372566,297.0885323826501,2740.6361224023876,158.7904077334576,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_late_strict_d1,185.68033273915628,0.5,0.45,LATE_STRICT,1.0,297.0885323826501,1456,0.580439441364813,0.9759440019103967,92.66612426482762,4.547473508864641e-13,675.2887547696746,0.9462624783876219,297.0885323826501,2748.9474618522436,158.07947034986614,0.3575552558949254,0.6272033782941401
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_semifinal_heavy_d0.25,185.68033273915628,0.5,0.45,SEMIFINAL_HEAVY,0.25,297.0885323826501,1456,0.5796641622818746,0.9748888713339839,92.66612426482762,4.547473508864641e-13,671.5407784375052,0.9458117510037699,297.0885323826501,3241.6791999859815,160.6293913952182,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_semifinal_heavy_d0.5,185.68033273915628,0.5,0.45,SEMIFINAL_HEAVY,0.5,297.0885323826501,1456,0.5799198831283205,0.9752312447345246,92.66612426482762,4.547473508864641e-13,680.6981111961904,0.9457179997079287,297.0885323826501,3251.0286245207426,159.92849441822727,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_semifinal_heavy_d0.75,185.68033273915628,0.5,0.45,SEMIFINAL_HEAVY,0.75,297.0885323826501,1456,0.5802372342319779,0.9756596528192786,92.66612426482762,9.094947017729282e-13,689.9027039872522,0.9458532179230844,297.0885323826501,3260.2268629540376,159.22022857819593,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.5_uecl0.45_semifinal_heavy_d1,185.68033273915628,0.5,0.45,SEMIFINAL_HEAVY,1.0,297.0885323826501,1456,0.5806111223355502,0.9761710202648827,92.66612426482762,4.547473508864641e-13,699.1325375605138,0.9458685426541353,297.0885323826501,3269.2443439996828,158.5066011194361,0.3574895169675184,0.627085347291219
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_flat_d0.25,185.68033273915628,0.65,0.25,FLAT,0.25,297.0885323826501,1456,0.5860248323152221,0.98402134953452,93.40018199902593,9.094947017729282e-13,708.9993154102244,0.9119332779239135,297.0885323826501,29695.295639973716,181.64801351619266,0.3417276182704992,0.6200877751856388
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_flat_d0.5,185.68033273915628,0.65,0.25,FLAT,0.5,297.0885323826501,1456,0.5861002303059133,0.9840687138118094,93.40018199902593,9.094947017729282e-13,725.1078197425536,0.9106108437796917,297.0885323826501,29435.130829838847,180.5790478011323,0.3417276182704992,0.6200877751856388
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_flat_d0.75,185.68033273915628,0.65,0.25,FLAT,0.75,297.0885323826501,1456,0.5863801165670851,0.9844114614260041,93.40018199902593,9.094947017729282e-13,740.6600172339085,0.9086727160291277,297.0885323826501,29035.576748297637,177.29195652859678,0.3417276182704992,0.6200877751856388
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_flat_d1,185.68033273915628,0.65,0.25,FLAT,1.0,297.0885323826501,1456,0.5867499805722514,0.9848963158569786,93.40018199902593,9.094947017729282e-13,756.0540022311652,0.9068463686697592,297.0885323826501,28389.413029829127,158.40522639001196,0.3417276182704992,0.6200877751856388
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_gentle_ascending_d0.25,185.68033273915628,0.65,0.25,GENTLE_ASCENDING,0.25,297.0885323826501,1456,0.5821092416015566,0.9783801863328925,93.0342113821834,9.094947017729282e-13,712.0279068573932,0.9308557149527908,297.0885323826501,17655.663923037686,167.18911124318396,0.35127628515038817,0.6245298228976411
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_gentle_ascending_d0.5,185.68033273915628,0.65,0.25,GENTLE_ASCENDING,0.5,297.0885323826501,1456,0.5823439116356226,0.9786600520185653,93.0342113821834,9.094947017729282e-13,725.394254634879,0.9308890687791959,297.0885323826501,17649.6845054436,162.68154341827906,0.35127628515038817,0.6245298228976411
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_gentle_ascending_d0.75,185.68033273915628,0.65,0.25,GENTLE_ASCENDING,0.75,297.0885323826501,1456,0.58269959040485,0.9791135134889639,93.0342113821834,9.094947017729282e-13,738.7155935151782,0.9302210907963271,297.0885323826501,17620.368538885625,157.68432364395068,0.35127628515038817,0.6245298228976411
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_gentle_ascending_d1,185.68033273915628,0.65,0.25,GENTLE_ASCENDING,1.0,297.0885323826501,1456,0.5831612996783198,0.9797185459281449,93.0342113821834,9.094947017729282e-13,751.9180887184784,0.9289076711997821,297.0885323826501,17557.293348582927,146.52531895930701,0.35127628515038817,0.6245298228976411
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_knockout_ascending_d0.25,185.68033273915628,0.65,0.25,KNOCKOUT_ASCENDING,0.25,297.0885323826501,1456,0.5806744786948104,0.9763235587812157,92.85039227940591,4.547473508864641e-13,684.9210204632691,0.9396872673119882,297.0885323826501,10487.628417894652,185.62166829200345,0.355436055995166,0.6257091125501387
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_knockout_ascending_d0.5,185.68033273915628,0.65,0.25,KNOCKOUT_ASCENDING,0.5,297.0885323826501,1456,0.580893821910776,0.9765977702099864,92.85039227940591,4.547473508864641e-13,697.9493169873067,0.9392329341090653,297.0885323826501,10495.052415125007,184.70948950058502,0.355436055995166,0.6257091125501387
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_knockout_ascending_d0.75,185.68033273915628,0.65,0.25,KNOCKOUT_ASCENDING,0.75,297.0885323826501,1456,0.581199401904681,0.9769929962204267,92.85039227940591,4.547473508864641e-13,711.0871446512833,0.9388155605516183,297.0885323826501,10502.415253841222,183.78578938290312,0.355436055995166,0.6257091125501387
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_knockout_ascending_d1,185.68033273915628,0.65,0.25,KNOCKOUT_ASCENDING,1.0,297.0885323826501,1456,0.5815864004783106,0.9775063812774593,92.85039227940591,9.094947017729282e-13,724.3059697600902,0.9389309467618843,297.0885323826501,10509.669266908732,182.8534992056412,0.355436055995166,0.6257091125501387
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_balanced_d0.25,185.68033273915628,0.65,0.25,LATE_BALANCED,0.25,297.0885323826501,1456,0.5797370033358298,0.9749757413844825,92.66612426482762,9.094947017729282e-13,673.8918084320267,0.9451086162849608,297.0885323826501,4233.326964491972,186.9081993928968,0.35729375126072926,0.6270852792661047
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_balanced_d0.5,185.68033273915628,0.65,0.25,LATE_BALANCED,0.5,297.0885323826501,1456,0.5800289619068107,0.9753620488043235,92.66612426482762,9.094947017729282e-13,685.3628087168777,0.9452726810526828,297.0885323826501,4247.961300861916,186.0895212595575,0.35729375126072926,0.6270852792661047
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_balanced_d0.75,185.68033273915628,0.65,0.25,LATE_BALANCED,0.75,297.0885323826501,1456,0.5803950442762537,0.9758525854477816,92.66612426482762,9.094947017729282e-13,696.92519178767,0.9452645679597734,297.0885323826501,4262.367453600156,185.25947909228617,0.35729375126072926,0.6270852792661047
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_balanced_d1,185.68033273915628,0.65,0.25,LATE_BALANCED,1.0,297.0885323826501,1456,0.580829556662836,0.9764440879835687,92.66612426482762,9.094947017729282e-13,708.5508860423115,0.9453709396223626,297.0885323826501,4276.494128369524,184.42088353257327,0.35729375126072926,0.6270852792661047
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_strict_d0.25,185.68033273915628,0.65,0.25,LATE_STRICT,0.25,297.0885323826501,1456,0.5796245783652132,0.9748390771269335,92.66612426482762,4.547473508864641e-13,650.7831255337246,0.9459370532164808,297.0885323826501,2976.086134231882,186.86942744856123,0.35752264090855124,0.6271247363089355
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_strict_d0.5,185.68033273915628,0.65,0.25,LATE_STRICT,0.5,297.0885323826501,1456,0.579871747812912,0.9751699703780148,92.66612426482762,4.547473508864641e-13,659.9649365638224,0.9459127139377528,297.0885323826501,2985.4398252317505,186.10106490059013,0.35752264090855124,0.6271247363089355
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_strict_d0.75,185.68033273915628,0.65,0.25,LATE_STRICT,0.75,297.0885323826501,1456,0.580178569575583,0.9755845298974067,92.66612426482762,4.547473508864641e-13,669.2107142154582,0.9460984136198998,297.0885323826501,2994.665981518212,185.3240150276876,0.35752264090855124,0.6271247363089355
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_late_strict_d1,185.68033273915628,0.65,0.25,LATE_STRICT,1.0,297.0885323826501,1456,0.580540592125518,0.9760799152528147,92.66612426482762,9.094947017729282e-13,678.4996463731172,0.9460749757959396,297.0885323826501,3003.734865295872,184.5403659883283,0.35752264090855124,0.6271247363089355
1,2020/21,reserve_b185.68_uel0.65_uecl0.25_semifinal_heavy_d0.25,185.68033273915628,0.65,0.25,SEMIFINAL_HEAVY,0.25,297.0885323826501,1456,0.5797067091660727,0.9749449552399118,92.66612426482762,4.547473508864641e-13,672.4228452259108,0.9455467233020649,297.0885323826501,3620.0587173227095,187.61049612855598,0.3575290404255366,0.627124600258707
