candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
country_b15_g0.8_c140,0.6400444773905718,0.17078620528568936,0.6590890976308451,0.36395743750824633,0.008871763311010007,0.6420075678807188
country_b20_g0.8_c140,0.6401647688700787,0.17084622187933018,0.6597207969684922,0.3640520116484529,0.00893109959741858,0.6419523273214227
country_b30_g1.2_c140,0.6402839801220028,0.17091531193973694,0.6601970908679399,0.3665060979382928,0.009189374011235141,0.6414319250612289
country_b20_g0.6_c160,0.6404794977282071,0.17098996534404343,0.6582126266435677,0.35628908831926454,0.008722085637313965,0.6428103689194757
country_b20_g1.2_c120,0.640498107602938,0.1710082854874484,0.6594852967529355,0.36523629967464344,0.00917376741895707,0.6416392725484908
country_b30_g1.0_c140,0.6405009574638083,0.17100683579375417,0.6586801437738695,0.3662896516287847,0.009127121718531308,0.6419033157668589
country_b15_g0.6_c160,0.6406405449645491,0.1710620710088838,0.6568512828536678,0.3552067900851421,0.008688212066333741,0.643151446334359
country_b25_g0.8_c140,0.6406587991742714,0.17107333912439437,0.6607730220659063,0.3623452566427774,0.009007665746904593,0.6424244964777662
country_b15_g1.0_c120,0.6406911877299963,0.1710832336911648,0.6594142755436807,0.3645089823645558,0.0090634568345375,0.6422515591757061
country_b25_g0.6_c160,0.6407072885896824,0.17109456083032495,0.6574920557594174,0.35624031197248307,0.008779724634118623,0.6429871906714076
country_b30_g0.6_c160,0.6409567630130424,0.17120833476938066,0.6566158815710966,0.35703163477124794,0.008817130722965541,0.6431757955795198
country_b35_g1.2_c140,0.6409645136468225,0.17122492891051583,0.6587512639161098,0.36403117808877306,0.009246278900707052,0.6421046488197398
country_b35_g1.0_c140,0.6410323799226064,0.1712489497599895,0.6575613847847592,0.3643900108316592,0.00917546317405214,0.6424134060908676
country_b20_g1.0_c120,0.6410622053129126,0.17125909267039016,0.6583620504462667,0.36282305991984604,0.009143815337556439,0.6424711661777479
country_b30_g0.8_c140,0.6411190687809132,0.17128325212672058,0.6594097882261223,0.36084321283012705,0.009056325802979487,0.6428406897682583
country_b35_g0.6_c160,0.6411667151318513,0.17130407186801486,0.6573321630036595,0.3568519953377287,0.008847540657257005,0.6433401700786413
country_b25_g1.2_c120,0.6414303842280926,0.17143413906196653,0.6576325049269995,0.36193659655605104,0.009279968301765197,0.6426150803485059
country_b35_g0.8_c140,0.6414939674529385,0.17145399130796227,0.6578040685185342,0.3602933610754443,0.009095402176555661,0.6431844168575208
country_b25_g1.0_c120,0.6417720879177068,0.1715834557870755,0.6572299284374665,0.3611406794368794,0.009233634068771488,0.6431973590650962
country_b15_g0.8_c120,0.6418151974262734,0.17159386197926924,0.6591760791274641,0.35781802765247894,0.009043441385186498,0.6436895735975856
country_b20_g0.6_c140,0.6418199736255152,0.171603463011133,0.6573545006584665,0.353396720374447,0.008885061618634026,0.6440197310576815
country_b15_g0.6_c140,0.6419002205294895,0.1716382335022993,0.655174541936825,0.3520028590914766,0.008843707765203192,0.6442544118888415
country_b20_g0.8_c120,0.6419775347066674,0.17167218898342484,0.6589450662294659,0.3561174162005678,0.009106205674969201,0.6437050852371058
country_b25_g0.6_c140,0.64207834473859,0.17172143107469293,0.6588713488195512,0.35307565414400266,0.008942032193726059,0.6442445891566089
country_b15_g1.2_c100,0.6421769196237177,0.17175862605715686,0.656522522707035,0.35911346500141567,0.009258704378963624,0.6434730768994029
country_b30_g1.2_c120,0.6422275908894518,0.17179511151637736,0.6555280547321714,0.35845386077147456,0.009345781422763556,0.6434071351573512
country_b30_g0.6_c140,0.6423423683676904,0.17184110253907697,0.6580661958404852,0.35193036159796287,0.008977864463960584,0.6444607399923046
country_b30_g1.0_c120,0.6423946913376183,0.17186553092228843,0.6563537542491457,0.3588010889020498,0.00928940922442087,0.6437995534785939
country_b25_g0.8_c120,0.6424630591393783,0.1718936931102118,0.6578041674515198,0.35434849225755943,0.009178914525745992,0.6441851909784073
country_b35_g0.6_c140,0.6425611293670217,0.17194021046153157,0.6583843881010736,0.351378872981941,0.009006882692216923,0.6446437166731522
country_b20_g1.2_c100,0.642731628042584,0.17201730302835577,0.6543381756008206,0.3548479736627757,0.009352795870046282,0.643910862416727
country_b15_g1.0_c100,0.6428524891816598,0.1720620109805456,0.6560355619885574,0.3549483440805141,0.009249319511916414,0.6443946186925226
country_b35_g1.2_c120,0.6428578010556776,0.17207971864035643,0.6536796512908082,0.356218764284958,0.009397619086416582,0.6440381940733152
country_b35_g1.0_c120,0.6428920088978507,0.1720903742436265,0.6552305079424768,0.35595152559589194,0.00933370689292191,0.6442847550772234
country_b30_g0.8_c120,0.642905354606564,0.17209381985512395,0.655875768165785,0.3527838854560911,0.00922402165257605,0.6445959087377999
country_b20_g1.0_c100,0.64321625417604,0.17223244276158864,0.6552482593467397,0.3529411619864663,0.009327157452475117,0.6446350606986379
