country_code,sportsdb_league_id,league_name,provider_season,schedule_matches,table_expected_matches,coverage_rate,unique_events,unique_teams,timestamps_valid,scores_valid,quality_status,quality_reason,error_detail,source_selection,source_provider,format_expectation_method
TUR,4339,Turkish Super Lig,2021-2022,380,380.0,1.0,380,20,True,True,ACCEPTED,ACCEPTED,,EXISTING_ACCEPTED,,
TUR,4339,Turkish Super Lig,2022-2023,342,342.0,1.0,342,19,True,True,ACCEPTED,ACCEPTED,,EXISTING_ACCEPTED,,
TUR,4339,Turkish Super Lig,2023-2024,380,380.0,1.0,380,20,True,True,ACCEPTED,ACCEPTED,,EXISTING_ACCEPTED,,
TUR,4339,Turkish Super Lig,2024-2025,342,342.0,1.0,342,19,True,True,ACCEPTED,ACCEPTED,,EXISTING_ACCEPTED,,
TUR,4339,Turkish Super Lig,2025-2026,306,306.0,1.0,306,18,True,True,ACCEPTED,ACCEPTED,,EXISTING_ACCEPTED,,
ALB,4617,Albanian Superliga,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2016-2017.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2017-2018.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2018-2019.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ALB/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2020-2021,182,180,1.011111111111111,182,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2021-2022,181,180,1.0055555555555555,181,11,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2022-2023,181,180,1.0055555555555555,181,11,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2023-2024,185,180,1.0277777777777777,185,11,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2024-2025,185,180,1.0277777777777777,185,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ALB,4617,Albanian Superliga,2025-2026,190,180,1.0555555555555556,190,14,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ARM,HF:144,Armenian Premier League,2013-2014,112,112,1.0,112,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ARM,HF:144,Armenian Premier League,2014-2015,112,112,1.0,112,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ARM,HF:144,Armenian Premier League,2015-2016,112,112,1.0,112,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ARM,4619,Armenian Premier League,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ARM/2016-2017.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ARM,4619,Armenian Premier League,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/ARM/2017-2018.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
ARM,HF:144,Armenian Premier League,2018-2019,144,112,1.2857142857142858,144,9,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ARM,HF:144,Armenian Premier League,2019-2020,120,112,1.0714285714285714,120,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
ARM,4619,Armenian Premier League,2020-2021,125,108,1.1574074074074074,125,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ARM,4619,Armenian Premier League,2021-2022,157,108,1.4537037037037037,157,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ARM,4619,Armenian Premier League,2022-2023,180,178,1.0112359550561798,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ARM,4619,Armenian Premier League,2023-2024,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ARM,4619,Armenian Premier League,2024-2025,164,165,0.9939393939393939,164,11,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
ARM,4619,Armenian Premier League,2025-2026,137,135,1.0148148148148148,137,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
AZB,HF:59,Azerbaijani Premier League,2013-2014,180,112,1.6071428571428572,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
AZB,HF:59,Azerbaijani Premier League,2014-2015,144,112,1.2857142857142858,144,9,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
AZB,HF:59,Azerbaijani Premier League,2015-2016,180,112,1.6071428571428572,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
AZB,HF:59,Azerbaijani Premier League,2016-2017,112,112,1.0,112,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
AZB,HF:59,Azerbaijani Premier League,2017-2018,112,112,1.0,112,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
AZB,HF:59,Azerbaijani Premier League,2018-2019,112,112,1.0,112,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
AZB,4693,Azerbaijani Premier League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/AZB/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
AZB,4693,Azerbaijani Premier League,2020-2021,112,112,1.0,112,8,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
AZB,4693,Azerbaijani Premier League,2021-2022,112,112,1.0,112,8,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
AZB,4693,Azerbaijani Premier League,2022-2023,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
AZB,4693,Azerbaijani Premier League,2023-2024,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
AZB,4693,Azerbaijani Premier League,2024-2025,182,180,1.011111111111111,182,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
AZB,4693,Azerbaijani Premier League,2025-2026,201,198,1.0151515151515151,201,13,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2016-2017.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2017-2018.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2018-2019.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/BUL/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2020-2021,223,182,1.2252747252747254,223,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2021-2022,223,182,1.2252747252747254,223,15,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
BUL,HF:66,Bulgarian First League,2022-2023,284,284,1.0,284,17,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
BUL,HF:66,Bulgarian First League,2023-2024,284,284,1.0,284,17,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
BUL,4626,Bulgarian First League,2024-2025,295,240,1.2291666666666667,295,18,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
BUL,4626,Bulgarian First League,2025-2026,294,240,1.225,294,17,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/CRO/2013-2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/CRO/2014-2015.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/CRO/2015-2016.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
CRO,HF:43,Croatian First Football League,2016-2017,180,180,1.0,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
CRO,HF:43,Croatian First Football League,2017-2018,180,180,1.0,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
CRO,HF:43,Croatian First Football League,2018-2019,180,180,1.0,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
CRO,4629,Croatian First Football League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/CRO/2019-2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2020-2021,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2021-2022,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2022-2023,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2023-2024,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2024-2025,180,180,1.0,180,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
CRO,4629,Croatian First Football League,2025-2026,188,180,1.0444444444444445,188,10,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2013,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/GEO/2013.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/GEO/2014.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
GEO,HF:71,Georgian Erovnuli Liga,2015,238,184,1.2934782608695652,238,19,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
GEO,HF:71,Georgian Erovnuli Liga,2016,214,184,1.1630434782608696,214,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
GEO,HF:71,Georgian Erovnuli Liga,2017,180,184,0.9782608695652174,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
GEO,HF:71,Georgian Erovnuli Liga,2018,180,184,0.9782608695652174,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
GEO,HF:71,Georgian Erovnuli Liga,2019,180,184,0.9782608695652174,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
GEO,4638,Georgian Erovnuli Liga,2020,92,72,1.2777777777777777,92,11,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2021,184,180,1.0222222222222221,184,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2022,184,180,1.0222222222222221,184,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2023,184,180,1.0222222222222221,184,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2024,184,180,1.0222222222222221,184,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
GEO,4638,Georgian Erovnuli Liga,2025,184,180,1.0222222222222221,184,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
HUN,HF:47,Hungarian NB I,2013-2014,240,198,1.2121212121212122,240,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,HF:47,Hungarian NB I,2014-2015,240,198,1.2121212121212122,240,16,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,HF:47,Hungarian NB I,2015-2016,198,198,1.0,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,HF:47,Hungarian NB I,2016-2017,198,198,1.0,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,HF:47,Hungarian NB I,2017-2018,198,198,1.0,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,HF:47,Hungarian NB I,2018-2019,198,198,1.0,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,HF:47,Hungarian NB I,2019-2020,198,198,1.0,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,4690,Hungarian NB I,2020-2021,198,198,1.0,198,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
HUN,4690,Hungarian NB I,2021-2022,198,198,1.0,198,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
HUN,4690,Hungarian NB I,2022-2023,198,198,1.0,198,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
HUN,HF:47,Hungarian NB I,2023-2024,198,198,1.0,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
HUN,4690,Hungarian NB I,2024-2025,198,198,1.0,198,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
HUN,4690,Hungarian NB I,2025-2026,201,198,1.0151515151515151,201,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
KAZ,HF:132,Kazakhstan Premier League,2013,192,182,1.054945054945055,192,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,HF:132,Kazakhstan Premier League,2014,189,182,1.0384615384615385,189,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,HF:132,Kazakhstan Premier League,2015,192,182,1.054945054945055,192,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,HF:132,Kazakhstan Premier League,2016,192,182,1.054945054945055,192,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,HF:132,Kazakhstan Premier League,2017,198,182,1.0879120879120878,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,HF:132,Kazakhstan Premier League,2018,198,182,1.0879120879120878,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,HF:132,Kazakhstan Premier League,2019,198,182,1.0879120879120878,198,12,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
KAZ,4649,Kazakhstan Premier League,2020,111,100,1.11,111,12,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
KAZ,4649,Kazakhstan Premier League,2021,182,182,1.0,182,14,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
KAZ,4649,Kazakhstan Premier League,2022,182,182,1.0,182,14,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
KAZ,4649,Kazakhstan Premier League,2023,182,182,1.0,182,14,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
KAZ,4649,Kazakhstan Premier League,2024,156,156,1.0,156,13,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
KAZ,4649,Kazakhstan Premier League,2025,183,182,1.0054945054945055,183,14,True,True,ACCEPTED,ACCEPTED,,PRIMARY_ACCEPTED,THESPORTSDB_PREMIUM,
LIT,HF:134,Lithuanian TOPLYGA,2013,144,127,1.1338582677165354,144,9,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2014,180,127,1.4173228346456692,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2015,180,127,1.4173228346456692,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2016,127,127,1.0,127,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2017,127,127,1.0,127,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2018,127,127,1.0,127,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,HF:134,Lithuanian TOPLYGA,2019,127,127,1.0,127,8,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
LIT,4651,Lithuanian TOPLYGA,2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_expansion_ucl_uel/_source_cache/table/LIT/2020.json,UNAVAILABLE,THESPORTSDB_PREMIUM,
LIT,HF:134,Lithuanian TOPLYGA,2021,180,127,1.4173228346456692,180,10,True,True,ACCEPTED,SECONDARY_INFERRED_FORMAT_ACCEPTED,,SECONDARY_ACCEPTED,HF_API_FOOTBALL_ARCHIVE,RECURRING_MODE
