country_code,source_team_id,source_club_key,source_team_name,ao_club_id,identity_method,identity_score,runner_up_score,identity_ambiguous
GEO,HF:1457,THESPORTSDB:HF:1457,Rustavi,,NO_AO_COUNTERPART,0.45454545454545453,0.3333333333333333,False
GEO,HF:1458,THESPORTSDB:HF:1458,Shukura,,NO_AO_COUNTERPART,0.6666666666666666,0.375,False
GEO,HF:1461,THESPORTSDB:HF:1461,Lokomotivi Tbilisi,AO-UEFA-64325,EXACT_NAME,1.0,1.0,False
GEO,HF:1462,THESPORTSDB:HF:1462,Merani Martvili,,NO_AO_COUNTERPART,0.5517241379310345,0.5517241379310345,False
GEO,HF:1464,THESPORTSDB:HF:1464,Chikhura Sachkhere,AO-UEFA-92452,EXACT_NAME,1.0,1.0,False
GEO,HF:4710,THESPORTSDB:HF:4710,Zugdidi,,NO_AO_COUNTERPART,0.375,0.3,False
GEO,HF:4711,THESPORTSDB:HF:4711,Metalurgi Rustavi,,NO_AO_COUNTERPART,0.4,0.3870967741935484,False
GEO,HF:4712,THESPORTSDB:HF:4712,Guria,,NO_AO_COUNTERPART,0.6,0.46153846153846156,False
GEO,HF:4713,THESPORTSDB:HF:4713,Zestafoni,,NO_AO_COUNTERPART,0.38461538461538464,0.3333333333333333,False
GEO,HF:4714,THESPORTSDB:HF:4714,Tskhinvali,,NO_AO_COUNTERPART,0.4166666666666667,0.35714285714285715,False
GEO,HF:4715,THESPORTSDB:HF:4715,WIT Georgia,,NO_AO_COUNTERPART,0.6,0.45454545454545453,False
GEO,HF:4716,THESPORTSDB:HF:4716,Sapovnela,,NO_AO_COUNTERPART,0.4444444444444444,0.4,False
HUN,133945,THESPORTSDB:133945,Debrecen,AO-UEFA-52958,EXACT_NAME,1.0,1.0,False
HUN,134003,THESPORTSDB:134003,Videoton FC Fehervar,AO-UEFA-52288,EXACT_NAME,1.0,1.0,False
HUN,134028,THESPORTSDB:134028,MTK Hungaria,,NO_AO_COUNTERPART,0.4,0.3448275862068966,False
HUN,134070,THESPORTSDB:134070,Kispest Honved,,NO_AO_COUNTERPART,0.6,0.5217391304347826,False
HUN,134314,THESPORTSDB:134314,Gyor,AO-UEFA-52287,EXACT_NAME,1.0,1.0,False
HUN,134611,THESPORTSDB:134611,Diosgyor,,NO_AO_COUNTERPART,0.6666666666666666,0.32,False
HUN,134620,THESPORTSDB:134620,Ferencvaros,AO-UEFA-52298,EXACT_NAME,1.0,1.0,False
HUN,138181,THESPORTSDB:138181,Mezőkövesdi SE,,NO_AO_COUNTERPART,0.4,0.4,False
HUN,138182,THESPORTSDB:138182,Puskás Akadémia FC,AO-UEFA-2605472,EXACT_NAME,1.0,1.0,False
HUN,138183,THESPORTSDB:138183,Újpest FC,AO-UEFA-50132,EXACT_NAME,1.0,1.0,False
HUN,138184,THESPORTSDB:138184,Kisvárda FC,AO-UEFA-2605958,EXACT_NAME,1.0,1.0,False
HUN,138185,THESPORTSDB:138185,Paksi FC,AO-UEFA-93452,EXACT_NAME,1.0,1.0,False
HUN,138186,THESPORTSDB:138186,Zalaegerszegi TE,AO-UEFA-64182,EXACT_NAME,1.0,1.0,False
HUN,140065,THESPORTSDB:140065,Budafoki MTE,,NO_AO_COUNTERPART,0.4,0.38095238095238093,False
HUN,141221,THESPORTSDB:141221,Gyirmót,,NO_AO_COUNTERPART,0.5454545454545454,0.26666666666666666,False
HUN,141222,THESPORTSDB:141222,Kazincbarcika,,NO_AO_COUNTERPART,0.47619047619047616,0.35714285714285715,False
HUN,141223,THESPORTSDB:141223,Nyíregyháza,,NO_AO_COUNTERPART,0.3157894736842105,0.2727272727272727,False
HUN,141231,THESPORTSDB:141231,Vasas,,NO_AO_COUNTERPART,0.46153846153846156,0.4,False
HUN,142854,THESPORTSDB:142854,Kecskeméti TE,AO-UEFA-77898,EXACT_NAME,1.0,1.0,False
HUN,HF:1193,THESPORTSDB:HF:1193,Nyiregyhaza,,NO_AO_COUNTERPART,0.3157894736842105,0.2727272727272727,False
HUN,HF:1194,THESPORTSDB:HF:1194,Gyori ETO FC,AO-UEFA-52287,EXACT_NAME,1.0,1.0,False
HUN,HF:1195,THESPORTSDB:HF:1195,Zalaegerszegi TE,AO-UEFA-64182,EXACT_NAME,1.0,1.0,False
HUN,HF:1196,THESPORTSDB:HF:1196,MTK Budapest,,NO_AO_COUNTERPART,0.6666666666666666,0.5555555555555556,False
HUN,HF:1197,THESPORTSDB:HF:1197,Ujpest,AO-UEFA-50132,EXACT_NAME,1.0,1.0,False
HUN,HF:1198,THESPORTSDB:HF:1198,Puskas Academy,,NO_AO_COUNTERPART,0.8275862068965517,0.34782608695652173,False
HUN,HF:1199,THESPORTSDB:HF:1199,Diosgyori VTK,,NO_AO_COUNTERPART,0.47058823529411764,0.3448275862068966,False
HUN,HF:1200,THESPORTSDB:HF:1200,Paks,,NO_AO_COUNTERPART,0.8888888888888888,0.4,False
HUN,HF:1201,THESPORTSDB:HF:1201,Kecskeméti TE,AO-UEFA-77898,EXACT_NAME,1.0,1.0,False
HUN,HF:1202,THESPORTSDB:HF:1202,Fehérvár FC,AO-UEFA-52288,EXACT_NAME,1.0,1.0,False
HUN,HF:1203,THESPORTSDB:HF:1203,Ferencvarosi TC,,NO_AO_COUNTERPART,0.8461538461538461,0.5217391304347826,False
HUN,HF:1204,THESPORTSDB:HF:1204,Debreceni VSC,,NO_AO_COUNTERPART,0.7619047619047619,0.5,False
HUN,HF:1205,THESPORTSDB:HF:1205,Mezokovesd-zsory,,NO_AO_COUNTERPART,0.3870967741935484,0.30303030303030304,False
HUN,HF:1206,THESPORTSDB:HF:1206,Kisvarda FC,AO-UEFA-2605958,EXACT_NAME,1.0,1.0,False
HUN,HF:1207,THESPORTSDB:HF:1207,Vasas,,NO_AO_COUNTERPART,0.46153846153846156,0.4,False
HUN,HF:1208,THESPORTSDB:HF:1208,Budapest Honved,,NO_AO_COUNTERPART,0.5833333333333334,0.5714285714285714,False
HUN,HF:1209,THESPORTSDB:HF:1209,Gyirmot SE,,NO_AO_COUNTERPART,0.42857142857142855,0.37037037037037035,False
HUN,HF:4574,THESPORTSDB:HF:4574,Szombathelyi Haladas,,NO_AO_COUNTERPART,0.4,0.30303030303030304,False
