match_id,action,reason,source_event_id,sportsdb_league_id,country_code,provider_season,ao_season,kickoff_utc,home_source_team_id,away_source_team_id,home_goals,away_goals
TSD-4330-1154874,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154874,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-01T19:45:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50121,0,1
TSD-4330-1154875,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154875,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-11-30T19:45:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-50079,1,0
TSD-4330-1154876,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154876,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-01T19:45:00+00:00,AO:AO-UEFA-52552,133940,0,0
TSD-4330-1154877,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154877,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-04T15:00:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-52552,4,1
TSD-4330-1154878,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154878,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-05T12:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-50050,0,3
TSD-4330-1154879,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154879,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-04T15:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-53035,1,1
TSD-4330-1154880,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154880,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-05T15:00:00+00:00,134133,AO:AO-UEFA-50120,0,1
TSD-4330-1154881,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154881,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-04T15:00:00+00:00,AO:AO-UEFA-50121,133942,3,0
TSD-4330-1154882,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154882,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-22T19:45:00+00:00,AO:AO-UEFA-64249,133940,1,2
TSD-4330-1154883,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154883,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-12T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-53035,1,0
TSD-4330-1154884,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154884,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-11T15:00:00+00:00,AO:AO-UEFA-50079,134133,0,1
TSD-4330-1154885,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154885,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-12T12:00:00+00:00,AO:AO-UEFA-50120,AO:AO-UEFA-50121,0,2
TSD-4330-1154886,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154886,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-11T15:00:00+00:00,133940,133942,3,2
TSD-4330-1154887,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154887,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-11T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50122,0,1
TSD-4330-1154888,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154888,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-11T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-52821,1,1
TSD-4330-1154889,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154889,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-18T15:00:00+00:00,133942,AO:AO-UEFA-50120,0,1
TSD-4330-1154890,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154890,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-22T19:45:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50122,1,0
TSD-4330-1154891,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154891,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-18T15:00:00+00:00,134133,133940,1,1
TSD-4330-1154892,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154892,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-18T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-64249,2,0
TSD-4330-1154893,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154893,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-18T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-50079,1,0
TSD-4330-1154894,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154894,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-22T19:45:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-50050,0,0
TSD-4330-1154895,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154895,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-26T15:00:00+00:00,AO:AO-UEFA-50122,133942,2,1
TSD-4330-1154896,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154896,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-26T15:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-52821,1,3
TSD-4330-1154897,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154897,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-26T15:00:00+00:00,AO:AO-UEFA-50120,133940,2,1
TSD-4330-1154898,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154898,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-26T15:00:00+00:00,AO:AO-UEFA-53035,134133,2,1
TSD-4330-1154899,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154899,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-26T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-52552,2,0
TSD-4330-1154900,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154900,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2021-12-26T12:30:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50050,1,3
TSD-4330-1154901,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154901,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-18T19:45:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-50121,1,1
TSD-4330-1154902,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154902,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-17T19:45:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-52821,2,0
TSD-4330-1154903,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154903,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-18T19:45:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-52552,1,2
TSD-4330-1154904,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154904,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-18T19:45:00+00:00,AO:AO-UEFA-50120,AO:AO-UEFA-64249,2,0
TSD-4330-1154905,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154905,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-18T19:45:00+00:00,134133,133942,2,0
TSD-4330-1154906,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154906,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-18T19:45:00+00:00,133940,AO:AO-UEFA-53035,3,1
TSD-4330-1154907,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154907,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-02T19:45:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-50121,3,0
TSD-4330-1154908,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154908,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-01T19:45:00+00:00,133942,AO:AO-UEFA-50079,0,0
TSD-4330-1154909,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154909,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-01T19:45:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50120,0,0
TSD-4330-1154910,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154910,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-01T19:45:00+00:00,134133,AO:AO-UEFA-64249,1,2
TSD-4330-1154911,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154911,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-01T19:45:00+00:00,133940,AO:AO-UEFA-50122,1,1
TSD-4330-1154912,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154912,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-01T19:45:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-53035,1,1
TSD-4330-1154913,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154913,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-26T19:45:00+00:00,AO:AO-UEFA-50079,133940,2,1
TSD-4330-1154914,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154914,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-26T19:45:00+00:00,AO:AO-UEFA-50120,AO:AO-UEFA-50050,1,2
TSD-4330-1154915,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154915,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-26T19:45:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-52821,0,0
TSD-4330-1154916,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154916,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-26T19:45:00+00:00,AO:AO-UEFA-50121,134133,1,0
TSD-4330-1154917,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154917,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-26T19:45:00+00:00,AO:AO-UEFA-64249,133942,0,0
TSD-4330-1154918,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154918,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-25T19:45:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-50122,1,0
TSD-4330-1154919,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154919,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-15T19:45:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-64249,1,1
TSD-4330-1154920,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154920,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-29T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-50079,1,0
TSD-4330-1154921,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154921,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-09T19:45:00+00:00,133942,AO:AO-UEFA-52552,0,1
TSD-4330-1154922,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154922,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-29T15:00:00+00:00,AO:AO-UEFA-50120,AO:AO-UEFA-53035,2,0
TSD-4330-1154923,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154923,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-29T15:00:00+00:00,AO:AO-UEFA-52821,134133,2,3
TSD-4330-1154924,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154924,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-01-29T12:30:00+00:00,133940,AO:AO-UEFA-50121,3,3
TSD-4330-1154925,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154925,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-05T15:00:00+00:00,133942,133940,1,2
TSD-4330-1154926,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154926,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-05T15:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-52552,0,1
TSD-4330-1154927,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154927,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-05T15:00:00+00:00,134133,AO:AO-UEFA-50122,2,1
TSD-4330-1154928,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154928,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-06T13:30:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-50050,0,4
TSD-4330-1154929,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154929,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-06T16:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-50120,5,0
TSD-4330-1154930,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154930,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-05T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50079,0,0
TSD-4330-1154931,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154931,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-09T19:45:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-50050,2,3
TSD-4330-1154932,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154932,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-09T19:45:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-53035,2,0
TSD-4330-1154933,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154933,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-09T19:45:00+00:00,AO:AO-UEFA-50120,133942,1,2
TSD-4330-1154934,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154934,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-09T19:45:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-52821,2,0
TSD-4330-1154935,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154935,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-09T19:45:00+00:00,133940,134133,1,1
TSD-4330-1154936,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154936,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-09T19:45:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-64249,2,1
TSD-4330-1154937,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154937,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-20T15:00:00+00:00,AO:AO-UEFA-50050,133942,3,2
TSD-4330-1154938,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154938,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-20T12:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-50121,1,1
TSD-4330-1154939,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154939,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-19T15:00:00+00:00,AO:AO-UEFA-52821,133940,2,0
TSD-4330-1154940,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154940,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-19T15:00:00+00:00,134133,AO:AO-UEFA-52552,1,1
TSD-4330-1154941,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154941,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-19T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-50122,1,1
TSD-4330-1154942,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154942,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-19T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50120,2,1
TSD-4330-1154943,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154943,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-26T15:00:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-50079,1,1
TSD-4330-1154944,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154944,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-26T15:00:00+00:00,133942,134133,0,4
TSD-4330-1154945,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154945,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-27T12:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50050,0,0
TSD-4330-1154946,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154946,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-27T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-53035,2,2
TSD-4330-1154947,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154947,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-26T15:00:00+00:00,133940,AO:AO-UEFA-64249,3,1
TSD-4330-1154948,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154948,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-02-26T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-50120,0,2
TSD-4330-1154949,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154949,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-02T19:45:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-52552,2,0
TSD-4330-1154950,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154950,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-02T19:45:00+00:00,133942,AO:AO-UEFA-52821,0,0
TSD-4330-1154951,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154951,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-02T19:45:00+00:00,AO:AO-UEFA-50120,AO:AO-UEFA-50122,2,0
TSD-4330-1154952,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154952,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-02T19:45:00+00:00,134133,AO:AO-UEFA-50079,2,1
TSD-4330-1154953,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154953,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-02T19:45:00+00:00,AO:AO-UEFA-53035,133940,0,1
TSD-4330-1154954,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154954,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-02T19:45:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50121,0,1
TSD-4330-1154955,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154955,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-05T15:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-50120,2,2
TSD-4330-1154956,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154956,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-05T15:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-64249,0,0
TSD-4330-1154957,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154957,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-06T12:00:00+00:00,134133,AO:AO-UEFA-50050,1,3
TSD-4330-1154958,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154958,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-05T15:00:00+00:00,AO:AO-UEFA-53035,133942,1,1
TSD-4330-1154959,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154959,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-05T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-50122,1,0
TSD-4330-1154960,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154960,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-05T15:00:00+00:00,133940,AO:AO-UEFA-52552,1,0
TSD-4330-1154961,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154961,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-19T15:00:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-52821,3,1
TSD-4330-1154962,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154962,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-19T15:00:00+00:00,AO:AO-UEFA-50050,133940,4,0
TSD-4330-1154963,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154963,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-20T12:00:00+00:00,133942,AO:AO-UEFA-50121,1,2
TSD-4330-1154964,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154964,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-19T15:00:00+00:00,AO:AO-UEFA-50120,134133,2,0
TSD-4330-1154965,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154965,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-19T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-53035,2,1
TSD-4330-1154966,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154966,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-03-19T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-50079,1,2
TSD-4330-1154967,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154967,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-02T15:00:00+00:00,133942,AO:AO-UEFA-50122,2,2
TSD-4330-1154968,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154968,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-02T15:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50079,1,1
TSD-4330-1154969,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154969,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-02T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-52552,4,2
TSD-4330-1154970,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154970,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-03T12:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-50050,1,2
TSD-4330-1154971,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154971,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-02T15:00:00+00:00,133940,AO:AO-UEFA-50120,1,1
TSD-4330-1154972,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154972,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-02T15:00:00+00:00,AO:AO-UEFA-64249,134133,1,0
TSD-4330-1154973,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154973,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-09T15:00:00+00:00,AO:AO-UEFA-50122,133940,0,1
TSD-4330-1154974,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154974,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-09T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-64249,7,0
TSD-4330-1154975,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154975,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-09T15:00:00+00:00,AO:AO-UEFA-50079,133942,2,2
TSD-4330-1154976,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154976,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-09T15:00:00+00:00,AO:AO-UEFA-50120,AO:AO-UEFA-52821,3,1
TSD-4330-1154977,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1154977,AO-DOMESTIC:SCO,SCO,2021-2022,2021/22,2022-04-09T15:00:00+00:00,134133,AO:AO-UEFA-53035,2,2
