fold,candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,log_loss,pilot_guardrails_pass,pilot_guardrail_violations,pilot_como_rating,pilot_como_rank,pilot_top_team,historical_zero_guardrail_pass,eligible
3,country_b35_g0.8_c100,0.41161683713196595,0.657037009794606,0.4657753801848796,0.24484402429083416,0.19243569949868447,19,0.6370504107608406,True,,698.1228969550313,10,Arsenal,True,True
3,country_b25_g0.6_c100,0.41153577095821564,0.6576027298288692,0.46365897806847745,0.24549138412501778,0.19875128908408402,24,0.6367389330937628,True,,712.0831425513479,10,Arsenal,True,True
3,country_b30_g0.6_c100,0.41078262993975523,0.657335003244769,0.459995532013727,0.24520523354768442,0.19418438564470455,24,0.6371273992743983,True,,706.9666338120526,10,Arsenal,True,True
3,country_b35_g1.0_c100,0.4107469608186484,0.6564093352285719,0.4637831175086296,0.2448667487074565,0.19405074506224432,17,0.6371286459249594,True,,693.4588868544644,10,Arsenal,True,True
3,country_b35_g0.6_c100,0.4103176127548818,0.6569597483446996,0.46202805233893024,0.2454224378893728,0.19467890548977873,24,0.6374453072794426,True,,702.9357649731703,10,Arsenal,True,True
3,country_b20_g2.0_c100,0.4101560689187859,0.6562211408196134,0.46333789877072795,0.2448074720672382,0.21539916357577762,10,0.635183688868779,True,,718.3157894736842,10,Arsenal,True,True
3,country_b25_g1.6_c100,0.4100183746794796,0.656067126774039,0.4654543008871301,0.24494298510282198,0.20986967144356175,11,0.6362810846475959,True,,702.1961467212637,10,Arsenal,True,True
3,country_b20_g0.6_c100,0.40988650415518757,0.6569606403838668,0.45995527436477374,0.24599970918630706,0.20031950936863083,24,0.6363228010343178,True,,718.3157894736842,10,Arsenal,True,True
3,country_b30_g1.2_c100,0.4095816064342756,0.6560473221081693,0.4656349693604815,0.24530732530146113,0.20341263659568196,16,0.6367006637917509,True,,696.3707603932204,10,Arsenal,True,True
3,country_b30_g2.0_c140,0.40947881470159525,0.6563208075656245,0.4673061527389819,0.2449838430372965,0.21596000230058635,10,0.6354272419965731,True,,715.1441651941168,10,Arsenal,True,True
3,country_b15_g0.6_c100,0.40851109791822804,0.6564332880291385,0.4577420855662191,0.2463886620097788,0.1991978822647478,25,0.6361561204384655,True,,718.3157894736842,10,Arsenal,True,True
3,country_b35_g1.2_c100,0.4077181013536038,0.6551777614656671,0.4654543008871301,0.24570163963607705,0.2046725119332636,14,0.6375009644369992,True,,688.9391306225862,10,Arsenal,True,True
3,country_b30_g1.4_c100,0.40757363777924516,0.6549167438940477,0.4654543008871301,0.2457290330429767,0.20695905296031614,13,0.6371131452683905,True,,692.9974592504597,10,Arsenal,True,True
3,country_b30_g1.6_c100,0.40589221552522753,0.654387576846864,0.4654543008871301,0.24590787450342358,0.21605255533393963,10,0.6376441357961149,True,,689.7005055397015,10,Arsenal,True,True
3,country_b35_g1.4_c100,0.4049605584382923,0.6539106103178277,0.4634217805619268,0.24611158491291374,0.21554001356088637,10,0.6380526162477193,True,,684.559166609833,10,Arsenal,True,True
