candidate,season,competition,teams,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_teams,zero_exposure_rank_mae,zero_exposure_mean_overrank,zero_exposure_extreme_overrank_count
country_b20_g1.2_c180,2023/24,UECL,178,0.34578014445757443,0.630575117370892,0.4444444444444444,0.2620249968438328,23,0.3103321934538349,0.17525647288715193,5
country_b20_g1.2_c180,2024/25,UCL,81,0.4593645135976947,0.670690811535882,0.38095238095238093,0.23609205913732664,6,0.212962962962963,0.17798353909465023,1
country_b20_g1.2_c180,2024/25,UEL,76,0.464401582867896,0.6776729559748428,0.5263157894736842,0.24428670360110802,9,0.2697368421052631,0.17105263157894737,3
country_b20_g1.2_c180,2024/25,UECL,164,0.36900718228865237,0.6471970752089137,0.4634146341463415,0.25126412849494345,31,0.2789142407553108,0.18715578284815107,7
country_b20_g1.2_c180,2025/26,UCL,82,0.4377399806785092,0.6729508196721311,0.38095238095238093,0.2427126710291493,1,0.042682926829268296,0.042682926829268296,0
country_b20_g1.2_c180,2025/26,UEL,77,0.44343307552077876,0.6723668869024485,0.6,0.2349468713105077,6,0.2272727272727273,0.19913419913419914,2
country_b20_g1.2_c180,2025/26,UECL,164,0.3399810718991358,0.6294268605645851,0.43902439024390244,0.2621951219512195,23,0.2534464475079533,0.16768292682926825,5
country_b20_g1.2_c220,2021/22,UCL,80,0.4410389716631563,0.6648122392211405,0.4,0.2484375,0,0.0,0.0,0
country_b20_g1.2_c220,2021/22,UEL,58,0.4358006102339641,0.6618950238582141,0.4666666666666667,0.2508917954815696,1,0.08620689655172412,0.08620689655172412,0
country_b20_g1.2_c220,2021/22,UECL,181,0.36007131200557707,0.6405104342921601,0.4782608695652174,0.2563719056194866,31,0.25129210479415437,0.15834967029050082,6
country_b20_g1.2_c220,2022/23,UCL,78,0.35385626357631883,0.6345366579828805,0.55,0.25345167652859957,2,0.09615384615384615,0.04807692307692307,0
country_b20_g1.2_c220,2022/23,UEL,57,0.38601097879455126,0.6463331048663468,0.4,0.24776854416743616,5,0.26140350877192986,0.18070175438596492,1
country_b20_g1.2_c220,2022/23,UECL,177,0.3548737222427159,0.6377865143535346,0.4888888888888889,0.2600466021896645,19,0.29393398751115074,0.1977401129943503,6
country_b20_g1.2_c220,2023/24,UCL,78,0.42379705738095114,0.6643330876934415,0.45,0.23323471400394474,2,0.2564102564102565,0.2564102564102565,1
country_b20_g1.2_c220,2023/24,UEL,57,0.6918482471850625,0.7745504840940526,0.6,0.1745152354570637,3,0.23976608187134507,0.14619883040935674,1
country_b20_g1.2_c220,2023/24,UECL,178,0.35368512628959176,0.6344630281690141,0.4444444444444444,0.26180406514329,23,0.3215681485100147,0.19699560332193453,5
country_b20_g1.2_c220,2024/25,UCL,81,0.4510543903686333,0.670020120724346,0.38095238095238093,0.23929279073311993,6,0.2705761316872428,0.2397119341563786,2
country_b20_g1.2_c220,2024/25,UEL,76,0.46465042867914935,0.6788522012578616,0.5789473684210527,0.24168975069252077,9,0.2492690058479532,0.1871345029239766,3
country_b20_g1.2_c220,2024/25,UECL,164,0.37351941194848565,0.6470229805013927,0.43902439024390244,0.2517474717430101,31,0.28265145554681353,0.2030881195908733,7
country_b20_g1.2_c220,2025/26,UCL,82,0.43047617792312864,0.6686885245901639,0.38095238095238093,0.24390243902439024,1,0.07926829268292682,0.07926829268292682,0
country_b20_g1.2_c220,2025/26,UEL,77,0.44471267078499654,0.6700349786241742,0.65,0.23747680890538037,6,0.2727272727272727,0.2727272727272727,3
country_b20_g1.2_c220,2025/26,UECL,164,0.33583282822542915,0.627715996578272,0.43902439024390244,0.2652810826888756,23,0.2701484623541887,0.1926033934252386,5
country_b20_g1.2_c260,2021/22,UCL,80,0.44054271863425354,0.6648122392211405,0.4,0.24906249999999996,0,0.0,0.0,0
country_b20_g1.2_c260,2021/22,UEL,58,0.44003985513717697,0.6618950238582141,0.4666666666666667,0.2505945303210464,1,0.15517241379310345,0.15517241379310345,0
country_b20_g1.2_c260,2021/22,UECL,181,0.35589611755079253,0.6381133671742809,0.4782608695652174,0.25777601416318185,31,0.2593120655854571,0.1783995722687578,7
country_b20_g1.2_c260,2022/23,UCL,78,0.3461920603366325,0.6315593598809081,0.55,0.2567389875082183,2,0.08974358974358976,0.0608974358974359,0
country_b20_g1.2_c260,2022/23,UEL,57,0.39609956819212516,0.6470185058259081,0.4,0.24592182209910743,5,0.2964912280701754,0.22982456140350874,1
country_b20_g1.2_c260,2022/23,UECL,177,0.34887961178724813,0.6343743045768118,0.4666666666666667,0.26202559928500746,19,0.3013678263455248,0.21409455842997324,6
country_b20_g1.2_c260,2023/24,UCL,78,0.4165658527003914,0.6610169491525424,0.45,0.23553583168967776,2,0.326923076923077,0.326923076923077,1
country_b20_g1.2_c260,2023/24,UEL,57,0.6908008353522613,0.7745504840940526,0.6,0.17174515235457066,3,0.23976608187134504,0.1871345029239766,1
country_b20_g1.2_c260,2023/24,UECL,178,0.3521862960145264,0.6348298122065728,0.4222222222222222,0.2630665320035349,23,0.3325598436736688,0.21726917440156326,5
