match_id,fotmob_fetch_status,detail_identity_verified,detail_score_verified,detail_chronology_verified,xg_disposition
202324-0220,OK,True,True,True,NO_PUBLIC_XG
202324-0559,OK,True,True,True,NO_PUBLIC_XG
202324-0577,OK,True,True,True,NO_PUBLIC_XG
202324-0579,OK,True,True,True,NO_PUBLIC_XG
202324-0581,OK,True,True,True,NO_PUBLIC_XG
202324-0585,OK,True,True,True,NO_PUBLIC_XG
202324-0587,OK,True,True,True,NO_PUBLIC_XG
202324-0595,OK,True,True,True,NO_PUBLIC_XG
202324-0603,OK,True,True,True,NO_PUBLIC_XG
202324-0607,OK,True,True,True,NO_PUBLIC_XG
202324-0613,OK,True,True,True,NO_PUBLIC_XG
202324-0224,OK,True,True,True,NO_PUBLIC_XG
202324-0567,OK,True,True,True,NO_PUBLIC_XG
202324-0575,OK,True,True,True,NO_PUBLIC_XG
202324-0216,OK,True,True,True,NO_PUBLIC_XG
202324-0218,OK,True,True,True,NO_PUBLIC_XG
202324-0226,OK,True,True,True,NO_PUBLIC_XG
202324-0228,OK,True,True,True,NO_PUBLIC_XG
202324-0571,OK,True,True,True,NO_PUBLIC_XG
202324-0573,OK,True,True,True,NO_PUBLIC_XG
202324-0591,OK,True,True,True,NO_PUBLIC_XG
202324-0601,OK,True,True,True,NO_PUBLIC_XG
202324-0605,OK,True,True,True,NO_PUBLIC_XG
202324-0617,OK,True,True,True,NO_PUBLIC_XG
202324-0621,OK,True,True,True,NO_PUBLIC_XG
202324-0593,OK,True,True,True,NO_PUBLIC_XG
202324-0599,OK,True,True,True,NO_PUBLIC_XG
202324-0569,OK,True,True,True,NO_PUBLIC_XG
202324-0583,OK,True,True,True,NO_PUBLIC_XG
202324-0597,OK,True,True,True,NO_PUBLIC_XG
202324-0609,OK,True,True,True,NO_PUBLIC_XG
202324-0561,OK,True,True,True,NO_PUBLIC_XG
202324-0565,OK,True,True,True,NO_PUBLIC_XG
202324-0062,OK,True,True,True,NO_PUBLIC_XG
202324-0080,OK,True,True,True,ACCEPTED
202324-0082,OK,True,True,True,ACCEPTED
202324-0086,OK,True,True,True,ACCEPTED
202324-0638,OK,True,True,True,NO_PUBLIC_XG
202324-0640,OK,True,True,True,NO_PUBLIC_XG
202324-0078,OK,True,True,True,ACCEPTED
202324-0084,OK,True,True,True,ACCEPTED
202324-0088,OK,True,True,True,ACCEPTED
202324-0632,OK,True,True,True,NO_PUBLIC_XG
202324-0664,OK,True,True,True,NO_PUBLIC_XG
202324-0660,OK,True,True,True,NO_PUBLIC_XG
202324-0658,OK,True,True,True,NO_PUBLIC_XG
202324-0650,OK,True,True,True,NO_PUBLIC_XG
202324-0229,OK,True,True,True,NO_PUBLIC_XG
202324-0237,OK,True,True,True,ACCEPTED
202324-0622,OK,True,True,True,NO_PUBLIC_XG
202324-0624,OK,True,True,True,NO_PUBLIC_XG
202324-0628,OK,True,True,True,NO_PUBLIC_XG
202324-0636,OK,True,True,True,NO_PUBLIC_XG
202324-0646,OK,True,True,True,NO_PUBLIC_XG
202324-0654,OK,True,True,True,NO_PUBLIC_XG
202324-0662,OK,True,True,True,NO_PUBLIC_XG
202324-0235,OK,True,True,True,ACCEPTED
202324-0243,OK,True,True,True,NO_PUBLIC_XG
202324-0247,OK,True,True,True,NO_PUBLIC_XG
202324-0626,OK,True,True,True,NO_PUBLIC_XG
202324-0630,OK,True,True,True,NO_PUBLIC_XG
202324-0634,OK,True,True,True,NO_PUBLIC_XG
202324-0642,OK,True,True,True,NO_PUBLIC_XG
202324-0233,OK,True,True,True,ACCEPTED
202324-0245,OK,True,True,True,NO_PUBLIC_XG
202324-0652,OK,True,True,True,NO_PUBLIC_XG
202324-0241,OK,True,True,True,NO_PUBLIC_XG
202324-0644,OK,True,True,True,NO_PUBLIC_XG
202324-0648,OK,True,True,True,NO_PUBLIC_XG
202324-0656,OK,True,True,True,NO_PUBLIC_XG
202324-0231,OK,True,True,True,NO_PUBLIC_XG
202324-0239,OK,True,True,True,ACCEPTED
202324-0079,OK,True,True,True,ACCEPTED
202324-0085,OK,True,True,True,ACCEPTED
202324-0089,OK,True,True,True,ACCEPTED
202324-0081,OK,True,True,True,ACCEPTED
202324-0083,OK,True,True,True,ACCEPTED
202324-0087,OK,True,True,True,ACCEPTED
202324-0244,OK,True,True,True,NO_PUBLIC_XG
202324-0625,OK,True,True,True,NO_PUBLIC_XG
202324-0663,OK,True,True,True,NO_PUBLIC_XG
202324-0661,OK,True,True,True,NO_PUBLIC_XG
202324-0230,OK,True,True,True,NO_PUBLIC_XG
202324-0242,OK,True,True,True,NO_PUBLIC_XG
202324-0246,OK,True,True,True,NO_PUBLIC_XG
202324-0248,OK,True,True,True,ACCEPTED
202324-0629,OK,True,True,True,NO_PUBLIC_XG
202324-0631,OK,True,True,True,NO_PUBLIC_XG
202324-0633,OK,True,True,True,NO_PUBLIC_XG
202324-0645,OK,True,True,True,NO_PUBLIC_XG
202324-0649,OK,True,True,True,NO_PUBLIC_XG
202324-0232,OK,True,True,True,ACCEPTED
202324-0236,OK,True,True,True,ACCEPTED
202324-0637,OK,True,True,True,NO_PUBLIC_XG
202324-0639,OK,True,True,True,NO_PUBLIC_XG
202324-0643,OK,True,True,True,NO_PUBLIC_XG
202324-0647,OK,True,True,True,NO_PUBLIC_XG
202324-0655,OK,True,True,True,NO_PUBLIC_XG
202324-0657,OK,True,True,True,NO_PUBLIC_XG
202324-0659,OK,True,True,True,NO_PUBLIC_XG
202324-0665,OK,True,True,True,NO_PUBLIC_XG
202324-0635,OK,True,True,True,NO_PUBLIC_XG
202324-0234,OK,True,True,True,ACCEPTED
202324-0623,OK,True,True,True,NO_PUBLIC_XG
202324-0653,OK,True,True,True,NO_PUBLIC_XG
202324-0238,OK,True,True,True,ACCEPTED
202324-0240,OK,True,True,True,ACCEPTED
202324-0627,OK,True,True,True,NO_PUBLIC_XG
202324-0641,OK,True,True,True,NO_PUBLIC_XG
202324-0651,OK,True,True,True,NO_PUBLIC_XG
202324-0100,OK,True,True,True,ACCEPTED
202324-0102,OK,True,True,True,ACCEPTED
202324-0098,OK,True,True,True,ACCEPTED
202324-0099,OK,True,True,True,ACCEPTED
202324-0101,OK,True,True,True,ACCEPTED
202324-0103,OK,True,True,True,ACCEPTED
202324-0104,OK,True,True,True,ACCEPTED
202324-0105,OK,True,True,True,ACCEPTED
202324-0667,OK,True,True,True,ACCEPTED
202324-0091,OK,True,True,True,ACCEPTED
202324-0094,OK,True,True,True,ACCEPTED
202324-0090,OK,True,True,True,ACCEPTED
202324-0092,OK,True,True,True,ACCEPTED
202324-0093,OK,True,True,True,ACCEPTED
202324-0095,OK,True,True,True,ACCEPTED
202324-0096,OK,True,True,True,ACCEPTED
202324-0097,OK,True,True,True,ACCEPTED
202324-0257,OK,True,True,True,ACCEPTED
202324-0258,OK,True,True,True,ACCEPTED
202324-0259,OK,True,True,True,ACCEPTED
202324-0260,OK,True,True,True,ACCEPTED
202324-0261,OK,True,True,True,ACCEPTED
202324-0262,OK,True,True,True,ACCEPTED
202324-0263,OK,True,True,True,ACCEPTED
202324-0264,OK,True,True,True,ACCEPTED
202324-0674,OK,True,True,True,ACCEPTED
202324-0675,OK,True,True,True,ACCEPTED
202324-0676,OK,True,True,True,ACCEPTED
202324-0677,OK,True,True,True,ACCEPTED
202324-0678,OK,True,True,True,ACCEPTED
202324-0679,OK,True,True,True,ACCEPTED
202324-0680,OK,True,True,True,ACCEPTED
202324-0681,OK,True,True,True,ACCEPTED
202324-0249,OK,True,True,True,ACCEPTED
202324-0250,OK,True,True,True,ACCEPTED
202324-0251,OK,True,True,True,ACCEPTED
202324-0252,OK,True,True,True,ACCEPTED
202324-0253,OK,True,True,True,ACCEPTED
202324-0254,OK,True,True,True,ACCEPTED
202324-0255,OK,True,True,True,ACCEPTED
202324-0256,OK,True,True,True,ACCEPTED
202324-0666,OK,True,True,True,ACCEPTED
202324-0668,OK,True,True,True,ACCEPTED
202324-0669,OK,True,True,True,ACCEPTED
202324-0670,OK,True,True,True,ACCEPTED
202324-0671,OK,True,True,True,ACCEPTED
202324-0672,OK,True,True,True,ACCEPTED
202324-0673,OK,True,True,True,ACCEPTED
202324-0111,OK,True,True,True,ACCEPTED
202324-0112,OK,True,True,True,ACCEPTED
202324-0106,OK,True,True,True,ACCEPTED
202324-0107,OK,True,True,True,ACCEPTED
202324-0108,OK,True,True,True,ACCEPTED
202324-0109,OK,True,True,True,ACCEPTED
202324-0110,OK,True,True,True,ACCEPTED
202324-0113,OK,True,True,True,ACCEPTED
202324-0114,OK,True,True,True,ACCEPTED
202324-0121,OK,True,True,True,ACCEPTED
202324-0115,OK,True,True,True,ACCEPTED
202324-0116,OK,True,True,True,ACCEPTED
202324-0117,OK,True,True,True,ACCEPTED
202324-0118,OK,True,True,True,ACCEPTED
202324-0119,OK,True,True,True,ACCEPTED
202324-0120,OK,True,True,True,ACCEPTED
202324-0686,OK,True,True,True,ACCEPTED
202324-0265,OK,True,True,True,ACCEPTED
202324-0266,OK,True,True,True,ACCEPTED
202324-0267,OK,True,True,True,ACCEPTED
202324-0268,OK,True,True,True,ACCEPTED
202324-0269,OK,True,True,True,ACCEPTED
202324-0270,OK,True,True,True,ACCEPTED
202324-0271,OK,True,True,True,ACCEPTED
202324-0272,OK,True,True,True,ACCEPTED
202324-0682,OK,True,True,True,ACCEPTED
202324-0683,OK,True,True,True,ACCEPTED
202324-0684,OK,True,True,True,ACCEPTED
202324-0685,OK,True,True,True,ACCEPTED
202324-0687,OK,True,True,True,ACCEPTED
202324-0688,OK,True,True,True,ACCEPTED
202324-0689,OK,True,True,True,ACCEPTED
202324-0273,OK,True,True,True,ACCEPTED
202324-0274,OK,True,True,True,ACCEPTED
202324-0275,OK,True,True,True,ACCEPTED
202324-0276,OK,True,True,True,ACCEPTED
202324-0277,OK,True,True,True,ACCEPTED
202324-0278,OK,True,True,True,ACCEPTED
202324-0279,OK,True,True,True,ACCEPTED
202324-0280,OK,True,True,True,ACCEPTED
202324-0690,OK,True,True,True,ACCEPTED
202324-0691,OK,True,True,True,ACCEPTED
202324-0692,OK,True,True,True,ACCEPTED
202324-0693,OK,True,True,True,ACCEPTED
202324-0694,OK,True,True,True,ACCEPTED
202324-0695,OK,True,True,True,ACCEPTED
202324-0696,OK,True,True,True,ACCEPTED
202324-0697,OK,True,True,True,ACCEPTED
202324-0123,OK,True,True,True,ACCEPTED
202324-0128,OK,True,True,True,ACCEPTED
202324-0122,OK,True,True,True,ACCEPTED
202324-0124,OK,True,True,True,ACCEPTED
202324-0125,OK,True,True,True,ACCEPTED
202324-0126,OK,True,True,True,ACCEPTED
202324-0127,OK,True,True,True,ACCEPTED
202324-0129,OK,True,True,True,ACCEPTED
202324-0131,OK,True,True,True,ACCEPTED
202324-0137,OK,True,True,True,ACCEPTED
202324-0130,OK,True,True,True,ACCEPTED
202324-0132,OK,True,True,True,ACCEPTED
202324-0133,OK,True,True,True,ACCEPTED
202324-0134,OK,True,True,True,ACCEPTED
202324-0135,OK,True,True,True,ACCEPTED
202324-0136,OK,True,True,True,ACCEPTED
202324-0281,OK,True,True,True,ACCEPTED
202324-0282,OK,True,True,True,ACCEPTED
202324-0283,OK,True,True,True,ACCEPTED
202324-0285,OK,True,True,True,ACCEPTED
202324-0286,OK,True,True,True,ACCEPTED
202324-0287,OK,True,True,True,ACCEPTED
202324-0288,OK,True,True,True,ACCEPTED
202324-0295,OK,True,True,True,ACCEPTED
202324-0698,OK,True,True,True,ACCEPTED
202324-0699,OK,True,True,True,ACCEPTED
202324-0700,OK,True,True,True,ACCEPTED
202324-0702,OK,True,True,True,ACCEPTED
202324-0705,OK,True,True,True,ACCEPTED
202324-0706,OK,True,True,True,ACCEPTED
202324-0713,OK,True,True,True,ACCEPTED
202324-0284,OK,True,True,True,ACCEPTED
202324-0289,OK,True,True,True,ACCEPTED
202324-0290,OK,True,True,True,ACCEPTED
202324-0292,OK,True,True,True,ACCEPTED
202324-0293,OK,True,True,True,ACCEPTED
202324-0294,OK,True,True,True,ACCEPTED
202324-0296,OK,True,True,True,ACCEPTED
202324-0703,OK,True,True,True,ACCEPTED
202324-0704,OK,True,True,True,ACCEPTED
202324-0707,OK,True,True,True,ACCEPTED
202324-0708,OK,True,True,True,ACCEPTED
202324-0709,OK,True,True,True,ACCEPTED
202324-0710,OK,True,True,True,ACCEPTED
202324-0711,OK,True,True,True,ACCEPTED
202324-0712,OK,True,True,True,ACCEPTED
202324-0148,OK,True,True,True,ACCEPTED
202324-0153,OK,True,True,True,ACCEPTED
202324-0146,OK,True,True,True,ACCEPTED
202324-0147,OK,True,True,True,ACCEPTED
202324-0149,OK,True,True,True,ACCEPTED
202324-0150,OK,True,True,True,ACCEPTED
202324-0151,OK,True,True,True,ACCEPTED
202324-0152,OK,True,True,True,ACCEPTED
202324-0142,OK,True,True,True,ACCEPTED
202324-0145,OK,True,True,True,ACCEPTED
202324-0138,OK,True,True,True,ACCEPTED
202324-0139,OK,True,True,True,ACCEPTED
202324-0140,OK,True,True,True,ACCEPTED
202324-0141,OK,True,True,True,ACCEPTED
202324-0143,OK,True,True,True,ACCEPTED
202324-0144,OK,True,True,True,ACCEPTED
202324-0718,OK,True,True,True,ACCEPTED
202324-0300,OK,True,True,True,ACCEPTED
202324-0305,OK,True,True,True,ACCEPTED
202324-0306,OK,True,True,True,ACCEPTED
202324-0307,OK,True,True,True,ACCEPTED
202324-0308,OK,True,True,True,ACCEPTED
202324-0309,OK,True,True,True,ACCEPTED
202324-0310,OK,True,True,True,ACCEPTED
202324-0312,OK,True,True,True,ACCEPTED
202324-0719,OK,True,True,True,ACCEPTED
202324-0720,OK,True,True,True,ACCEPTED
202324-0723,OK,True,True,True,ACCEPTED
202324-0724,OK,True,True,True,ACCEPTED
202324-0725,OK,True,True,True,ACCEPTED
202324-0726,OK,True,True,True,ACCEPTED
202324-0727,OK,True,True,True,ACCEPTED
202324-0728,OK,True,True,True,ACCEPTED
202324-0297,OK,True,True,True,ACCEPTED
202324-0298,OK,True,True,True,ACCEPTED
202324-0299,OK,True,True,True,ACCEPTED
202324-0301,OK,True,True,True,ACCEPTED
202324-0302,OK,True,True,True,ACCEPTED
202324-0303,OK,True,True,True,ACCEPTED
202324-0304,OK,True,True,True,ACCEPTED
202324-0311,OK,True,True,True,ACCEPTED
202324-0714,OK,True,True,True,ACCEPTED
202324-0715,OK,True,True,True,ACCEPTED
202324-0716,OK,True,True,True,ACCEPTED
202324-0717,OK,True,True,True,ACCEPTED
202324-0721,OK,True,True,True,ACCEPTED
202324-0722,OK,True,True,True,ACCEPTED
202324-0729,OK,True,True,True,ACCEPTED
202324-0701,OK,True,True,True,ACCEPTED
202324-0179,OK,True,True,True,ACCEPTED
202324-0185,OK,True,True,True,ACCEPTED
202324-0178,OK,True,True,True,ACCEPTED
202324-0180,OK,True,True,True,ACCEPTED
202324-0181,OK,True,True,True,ACCEPTED
202324-0182,OK,True,True,True,ACCEPTED
202324-0183,OK,True,True,True,ACCEPTED
202324-0184,OK,True,True,True,ACCEPTED
202324-0171,OK,True,True,True,ACCEPTED
202324-0172,OK,True,True,True,ACCEPTED
202324-0170,OK,True,True,True,ACCEPTED
202324-0173,OK,True,True,True,ACCEPTED
202324-0174,OK,True,True,True,ACCEPTED
202324-0175,OK,True,True,True,ACCEPTED
202324-0176,OK,True,True,True,ACCEPTED
202324-0177,OK,True,True,True,ACCEPTED
202324-0733,OK,True,True,True,ACCEPTED
202324-0735,OK,True,True,True,ACCEPTED
202324-0313,OK,True,True,True,ACCEPTED
202324-0314,OK,True,True,True,ACCEPTED
202324-0316,OK,True,True,True,ACCEPTED
202324-0324,OK,True,True,True,ACCEPTED
202324-0333,OK,True,True,True,ACCEPTED
202324-0335,OK,True,True,True,ACCEPTED
202324-0336,OK,True,True,True,ACCEPTED
202324-0730,OK,True,True,True,ACCEPTED
202324-0731,OK,True,True,True,ACCEPTED
202324-0732,OK,True,True,True,ACCEPTED
202324-0734,OK,True,True,True,ACCEPTED
202324-0736,OK,True,True,True,ACCEPTED
202324-0737,OK,True,True,True,ACCEPTED
202324-0738,OK,True,True,True,ACCEPTED
202324-0759,OK,True,True,True,ACCEPTED
202324-0315,OK,True,True,True,ACCEPTED
202324-0321,OK,True,True,True,ACCEPTED
202324-0322,OK,True,True,True,ACCEPTED
202324-0323,OK,True,True,True,ACCEPTED
202324-0327,OK,True,True,True,ACCEPTED
202324-0328,OK,True,True,True,ACCEPTED
202324-0334,OK,True,True,True,ACCEPTED
202324-0341,OK,True,True,True,ACCEPTED
202324-0342,OK,True,True,True,ACCEPTED
202324-0739,OK,True,True,True,ACCEPTED
202324-0740,OK,True,True,True,ACCEPTED
202324-0741,OK,True,True,True,ACCEPTED
202324-0744,OK,True,True,True,ACCEPTED
202324-0745,OK,True,True,True,ACCEPTED
202324-0758,OK,True,True,True,ACCEPTED
202324-0291,OK,True,True,True,ACCEPTED
202324-0156,OK,True,True,True,ACCEPTED
202324-0157,OK,True,True,True,ACCEPTED
202324-0154,OK,True,True,True,ACCEPTED
202324-0155,OK,True,True,True,ACCEPTED
202324-0158,OK,True,True,True,ACCEPTED
202324-0159,OK,True,True,True,ACCEPTED
202324-0160,OK,True,True,True,ACCEPTED
202324-0161,OK,True,True,True,ACCEPTED
202324-0166,OK,True,True,True,ACCEPTED
202324-0167,OK,True,True,True,ACCEPTED
202324-0162,OK,True,True,True,ACCEPTED
202324-0163,OK,True,True,True,ACCEPTED
202324-0164,OK,True,True,True,ACCEPTED
202324-0165,OK,True,True,True,ACCEPTED
202324-0168,OK,True,True,True,ACCEPTED
202324-0169,OK,True,True,True,ACCEPTED
202324-0325,OK,True,True,True,ACCEPTED
202324-0326,OK,True,True,True,ACCEPTED
202324-0337,OK,True,True,True,ACCEPTED
202324-0338,OK,True,True,True,ACCEPTED
202324-0339,OK,True,True,True,ACCEPTED
202324-0340,OK,True,True,True,ACCEPTED
202324-0343,OK,True,True,True,ACCEPTED
202324-0344,OK,True,True,True,ACCEPTED
202324-0742,OK,True,True,True,ACCEPTED
202324-0743,OK,True,True,True,ACCEPTED
202324-0754,OK,True,True,True,ACCEPTED
202324-0755,OK,True,True,True,ACCEPTED
202324-0756,OK,True,True,True,ACCEPTED
202324-0757,OK,True,True,True,ACCEPTED
202324-0760,OK,True,True,True,ACCEPTED
202324-0761,OK,True,True,True,ACCEPTED
202324-0317,OK,True,True,True,ACCEPTED
202324-0318,OK,True,True,True,ACCEPTED
202324-0319,OK,True,True,True,ACCEPTED
202324-0320,OK,True,True,True,ACCEPTED
202324-0329,OK,True,True,True,ACCEPTED
202324-0330,OK,True,True,True,ACCEPTED
202324-0331,OK,True,True,True,ACCEPTED
202324-0332,OK,True,True,True,ACCEPTED
202324-0746,OK,True,True,True,ACCEPTED
202324-0747,OK,True,True,True,ACCEPTED
202324-0748,OK,True,True,True,ACCEPTED
202324-0749,OK,True,True,True,ACCEPTED
202324-0750,OK,True,True,True,ACCEPTED
202324-0751,OK,True,True,True,ACCEPTED
202324-0752,OK,True,True,True,ACCEPTED
202324-0753,OK,True,True,True,ACCEPTED
202324-0198,OK,True,True,True,ACCEPTED
202324-0200,OK,True,True,True,ACCEPTED
202324-0190,OK,True,True,True,ACCEPTED
202324-0196,OK,True,True,True,ACCEPTED
202324-0345,OK,True,True,True,ACCEPTED
202324-0351,OK,True,True,True,ACCEPTED
202324-0357,OK,True,True,True,ACCEPTED
202324-0359,OK,True,True,True,ACCEPTED
202324-0762,OK,True,True,True,ACCEPTED
202324-0766,OK,True,True,True,ACCEPTED
202324-0770,OK,True,True,True,ACCEPTED
202324-0774,OK,True,True,True,ACCEPTED
202324-0347,OK,True,True,True,ACCEPTED
202324-0349,OK,True,True,True,ACCEPTED
202324-0353,OK,True,True,True,ACCEPTED
202324-0355,OK,True,True,True,ACCEPTED
202324-0764,OK,True,True,True,ACCEPTED
202324-0768,OK,True,True,True,ACCEPTED
202324-0772,OK,True,True,True,ACCEPTED
202324-0776,OK,True,True,True,ACCEPTED
202324-0192,OK,True,True,True,ACCEPTED
202324-0194,OK,True,True,True,ACCEPTED
202324-0777,OK,True,True,True,ACCEPTED
202324-0186,OK,True,True,True,ACCEPTED
202324-0188,OK,True,True,True,ACCEPTED
202324-0348,OK,True,True,True,ACCEPTED
202324-0350,OK,True,True,True,ACCEPTED
202324-0354,OK,True,True,True,ACCEPTED
202324-0356,OK,True,True,True,ACCEPTED
202324-0765,OK,True,True,True,ACCEPTED
202324-0769,OK,True,True,True,ACCEPTED
202324-0773,OK,True,True,True,ACCEPTED
202324-0346,OK,True,True,True,ACCEPTED
202324-0352,OK,True,True,True,ACCEPTED
202324-0358,OK,True,True,True,ACCEPTED
202324-0360,OK,True,True,True,ACCEPTED
202324-0763,OK,True,True,True,ACCEPTED
202324-0767,OK,True,True,True,ACCEPTED
202324-0771,OK,True,True,True,ACCEPTED
202324-0775,OK,True,True,True,ACCEPTED
202324-0191,OK,True,True,True,ACCEPTED
202324-0197,OK,True,True,True,ACCEPTED
202324-0371,OK,True,True,True,ACCEPTED
202324-0199,OK,True,True,True,ACCEPTED
202324-0201,OK,True,True,True,ACCEPTED
202324-0361,OK,True,True,True,ACCEPTED
202324-0365,OK,True,True,True,ACCEPTED
202324-0375,OK,True,True,True,ACCEPTED
202324-0780,OK,True,True,True,ACCEPTED
202324-0782,OK,True,True,True,ACCEPTED
202324-0788,OK,True,True,True,ACCEPTED
202324-0792,OK,True,True,True,ACCEPTED
202324-0363,OK,True,True,True,ACCEPTED
202324-0367,OK,True,True,True,ACCEPTED
202324-0369,OK,True,True,True,ACCEPTED
202324-0373,OK,True,True,True,ACCEPTED
202324-0778,OK,True,True,True,ACCEPTED
202324-0784,OK,True,True,True,ACCEPTED
202324-0786,OK,True,True,True,ACCEPTED
202324-0790,OK,True,True,True,ACCEPTED
202324-0187,OK,True,True,True,ACCEPTED
202324-0189,OK,True,True,True,ACCEPTED
202324-0193,OK,True,True,True,ACCEPTED
202324-0195,OK,True,True,True,ACCEPTED
202324-0364,OK,True,True,True,ACCEPTED
202324-0368,OK,True,True,True,ACCEPTED
202324-0370,OK,True,True,True,ACCEPTED
202324-0374,OK,True,True,True,ACCEPTED
202324-0779,OK,True,True,True,ACCEPTED
202324-0785,OK,True,True,True,ACCEPTED
202324-0787,OK,True,True,True,ACCEPTED
202324-0791,OK,True,True,True,ACCEPTED
202324-0362,OK,True,True,True,ACCEPTED
202324-0366,OK,True,True,True,ACCEPTED
202324-0372,OK,True,True,True,ACCEPTED
202324-0376,OK,True,True,True,ACCEPTED
202324-0781,OK,True,True,True,ACCEPTED
202324-0783,OK,True,True,True,ACCEPTED
202324-0789,OK,True,True,True,ACCEPTED
202324-0793,OK,True,True,True,ACCEPTED
202324-0202,OK,True,True,True,ACCEPTED
202324-0206,OK,True,True,True,ACCEPTED
202324-0204,OK,True,True,True,ACCEPTED
202324-0208,OK,True,True,True,ACCEPTED
202324-0796,OK,True,True,True,ACCEPTED
202324-0800,OK,True,True,True,ACCEPTED
202324-0377,OK,True,True,True,ACCEPTED
202324-0379,OK,True,True,True,ACCEPTED
202324-0381,OK,True,True,True,ACCEPTED
202324-0383,OK,True,True,True,ACCEPTED
202324-0794,OK,True,True,True,ACCEPTED
202324-0798,OK,True,True,True,ACCEPTED
202324-0205,OK,True,True,True,ACCEPTED
202324-0209,OK,True,True,True,ACCEPTED
202324-0203,OK,True,True,True,ACCEPTED
202324-0207,OK,True,True,True,PENALTY_SCOPE_UNVERIFIED
202324-0799,OK,True,True,True,ACCEPTED
202324-0801,OK,True,True,True,ACCEPTED
202324-0378,OK,True,True,True,ACCEPTED
202324-0380,OK,True,True,True,ACCEPTED
202324-0382,OK,True,True,True,ACCEPTED
202324-0384,OK,True,True,True,PENALTY_SCOPE_UNVERIFIED
202324-0795,OK,True,True,True,ACCEPTED
202324-0797,OK,True,True,True,ACCEPTED
202324-0212,OK,True,True,True,ACCEPTED
202324-0210,OK,True,True,True,ACCEPTED
202324-0385,OK,True,True,True,ACCEPTED
202324-0387,OK,True,True,True,ACCEPTED
202324-0802,OK,True,True,True,ACCEPTED
202324-0804,OK,True,True,True,ACCEPTED
202324-0211,OK,True,True,True,ACCEPTED
202324-0805,OK,True,True,True,ACCEPTED
202324-0213,OK,True,True,True,ACCEPTED
202324-0386,OK,True,True,True,ACCEPTED
202324-0388,OK,True,True,True,ACCEPTED
202324-0803,OK,True,True,True,ACCEPTED
202324-0389,OK,True,True,True,ACCEPTED
202324-0806,OK,True,True,True,ACCEPTED
202324-0214,OK,True,True,True,ACCEPTED
202425-0015,OK,True,True,True,NO_PUBLIC_XG
202425-0007,OK,True,True,True,NO_PUBLIC_XG
202425-0003,OK,True,True,True,NO_PUBLIC_XG
202425-0009,OK,True,True,True,NO_PUBLIC_XG
202425-0019,OK,True,True,True,NO_PUBLIC_XG
202425-0021,OK,True,True,True,NO_PUBLIC_XG
202425-0025,OK,True,True,True,NO_PUBLIC_XG
202425-0011,OK,True,True,True,NO_PUBLIC_XG
202425-0001,OK,True,True,True,NO_PUBLIC_XG
202425-0017,OK,True,True,True,NO_PUBLIC_XG
202425-0013,OK,True,True,True,NO_PUBLIC_XG
202425-0023,OK,True,True,True,NO_PUBLIC_XG
202425-0549,OK,True,True,True,NO_PUBLIC_XG
202425-0027,OK,True,True,True,NO_PUBLIC_XG
202425-0005,OK,True,True,True,NO_PUBLIC_XG
202425-0583,OK,True,True,True,NO_PUBLIC_XG
202425-0553,OK,True,True,True,NO_PUBLIC_XG
202425-0575,OK,True,True,True,NO_PUBLIC_XG
202425-0579,OK,True,True,True,NO_PUBLIC_XG
202425-0595,OK,True,True,True,NO_PUBLIC_XG
202425-0557,OK,True,True,True,NO_PUBLIC_XG
202425-0585,OK,True,True,True,NO_PUBLIC_XG
202425-0591,OK,True,True,True,NO_PUBLIC_XG
202425-0563,OK,True,True,True,NO_PUBLIC_XG
202425-0571,OK,True,True,True,NO_PUBLIC_XG
202425-0282,OK,True,True,True,NO_PUBLIC_XG
202425-0284,OK,True,True,True,NO_PUBLIC_XG
202425-0286,OK,True,True,True,NO_PUBLIC_XG
202425-0290,OK,True,True,True,NO_PUBLIC_XG
202425-0555,OK,True,True,True,NO_PUBLIC_XG
202425-0559,OK,True,True,True,NO_PUBLIC_XG
202425-0569,OK,True,True,True,NO_PUBLIC_XG
202425-0587,OK,True,True,True,NO_PUBLIC_XG
202425-0597,OK,True,True,True,NO_PUBLIC_XG
202425-0561,OK,True,True,True,NO_PUBLIC_XG
202425-0280,OK,True,True,True,NO_PUBLIC_XG
202425-0573,OK,True,True,True,NO_PUBLIC_XG
202425-0589,OK,True,True,True,NO_PUBLIC_XG
202425-0288,OK,True,True,True,ACCEPTED
202425-0567,OK,True,True,True,NO_PUBLIC_XG
202425-0551,NOT_REQUESTED,False,False,False,IDENTITY_AMBIGUOUS
202425-0565,OK,True,True,True,NO_PUBLIC_XG
202425-0577,OK,True,True,True,NO_PUBLIC_XG
202425-0581,OK,True,True,True,NO_PUBLIC_XG
202425-0593,OK,True,True,True,NO_PUBLIC_XG
202425-0010,OK,True,True,True,NO_PUBLIC_XG
202425-0008,OK,True,True,True,NO_PUBLIC_XG
202425-0016,OK,True,True,True,NO_PUBLIC_XG
202425-0028,OK,True,True,True,NO_PUBLIC_XG
202425-0012,OK,True,True,True,NO_PUBLIC_XG
202425-0022,OK,True,True,True,NO_PUBLIC_XG
202425-0004,OK,True,True,True,NO_PUBLIC_XG
202425-0020,OK,True,True,True,NO_PUBLIC_XG
202425-0002,OK,True,True,True,NO_PUBLIC_XG
202425-0014,OK,True,True,True,NO_PUBLIC_XG
202425-0024,OK,True,True,True,NO_PUBLIC_XG
