candidate,season,competition,matches,log_loss,brier,decisive_accuracy,mean_season_spearman,fold
domestic_c400_a0.4,2023/24,ALL,806,0.627391617789898,0.16477379819226595,0.6866141732283465,0.396175859777837,1
domestic_c400_a0.4,2023/24,UCL,214,0.643500557356978,0.16781743263207868,0.6666666666666666,0.3859958392624697,1
domestic_c400_a0.4,2023/24,UEL,175,0.5883899086372165,0.1494777219204825,0.75,0.6265813973536288,1
domestic_c400_a0.4,2023/24,UECL,417,0.6354923037236252,0.16963105377366205,0.6696969696969697,0.3476348121360726,1
domestic_current,2021/22,ALL,816,0.6203530623493156,0.15781184128344064,0.7022292993630573,0.4274406584939741,2
domestic_current,2021/22,UCL,218,0.6060723202877075,0.16006680685983374,0.7272727272727273,0.43285587003842624,2
domestic_current,2021/22,UEL,175,0.6440788592390891,0.156760939094787,0.6587301587301587,0.45350569188855905,2
domestic_current,2021/22,UECL,423,0.6178972403959355,0.15708447813299314,0.7055214723926381,0.37017358093558,2
domestic_current,2022/23,ALL,804,0.6314174781524748,0.16376160071523635,0.6618357487922706,0.41071713674826466,2
domestic_current,2022/23,UCL,214,0.6232136338278403,0.15990323936854509,0.6848484848484848,0.34915358069819,2
domestic_current,2022/23,UEL,175,0.6316207593592218,0.1612091450991856,0.6541353383458647,0.4182356963848602,2
domestic_current,2022/23,UECL,415,0.6355621732712486,0.16682755025981658,0.653250773993808,0.35035866375392777,2
domestic_current,2023/24,ALL,806,0.6123738650066283,0.15886768693748524,0.7007874015748031,0.40462343076679425,2
domestic_current,2023/24,UCL,214,0.627580682655283,0.1614148409559646,0.6787878787878788,0.4108485292553767,2
domestic_current,2023/24,UEL,175,0.5684417303421349,0.1409995910319611,0.7857142857142857,0.6996056410717475,2
domestic_current,2023/24,UECL,417,0.6230066338063267,0.16505911577084775,0.6757575757575758,0.3359969511888271,2
domestic_current,2024/25,ALL,957,0.6259227214286058,0.1705393618925988,0.7070967741935484,0.4440070536544565,2
domestic_current,2024/25,UCL,279,0.6301788027829072,0.1806339903377752,0.6893617021276596,0.3932836337246478,2
domestic_current,2024/25,UEL,269,0.6247731872657594,0.1658757254712073,0.7383177570093458,0.48339681312690086,2
domestic_current,2024/25,UECL,409,0.623775479355148,0.16672057671203666,0.6993865030674846,0.3743311431192863,2
domestic_c80_a0.0,2021/22,ALL,816,0.6201842325511088,0.15782269693039322,0.6847133757961783,0.42011432872149745,2
domestic_c80_a0.0,2021/22,UCL,218,0.6031187936112355,0.15876695938371446,0.7215909090909091,0.42964200323025753,2
domestic_c80_a0.0,2021/22,UEL,175,0.6437881467904034,0.15660900808454697,0.6349206349206349,0.44845600310679073,2
domestic_c80_a0.0,2021/22,UECL,423,0.6192139741516189,0.15783817289540283,0.6840490797546013,0.3593475979655383,2
domestic_c80_a0.0,2022/23,ALL,804,0.6343673525053005,0.16520072870889574,0.6650563607085346,0.40269539128860427,2
domestic_c80_a0.0,2022/23,UCL,214,0.6234002825028631,0.1600581978438464,0.6848484848484848,0.3522576222629242,2
domestic_c80_a0.0,2022/23,UEL,175,0.6376342376250488,0.16366785560190705,0.6842105263157895,0.4233942631318397,2
domestic_c80_a0.0,2022/23,UECL,415,0.6386450587331695,0.16849893207960323,0.6470588235294118,0.33491859010769975,2
domestic_c80_a0.0,2023/24,ALL,806,0.6121330790585777,0.15891289182651241,0.7007874015748031,0.39942424287878187,2
domestic_c80_a0.0,2023/24,UCL,214,0.6263291526816164,0.16082372206054846,0.6909090909090909,0.39905151581232395,2
domestic_c80_a0.0,2023/24,UEL,175,0.5660740088471002,0.14031407962001843,0.7785714285714286,0.7072975717188824,2
domestic_c80_a0.0,2023/24,UECL,417,0.6241771498779499,0.16573753083383305,0.6727272727272727,0.3183236840836125,2
domestic_c80_a0.0,2024/25,ALL,957,0.6233572939496639,0.1694331238115113,0.7006451612903226,0.440717445473855,2
domestic_c80_a0.0,2024/25,UCL,279,0.6209075508098955,0.1764851102999211,0.7106382978723405,0.4135418050007664,2
domestic_c80_a0.0,2024/25,UEL,269,0.6213424897264506,0.16411394297885187,0.7523364485981309,0.5038712934861338,2
domestic_c80_a0.0,2024/25,UECL,409,0.6263535303116196,0.1681210343585016,0.6595092024539877,0.36024408104612604,2
domestic_c80_a0.1,2021/22,ALL,816,0.6202290132443471,0.15783704199294554,0.6878980891719745,0.4199032410863155,2
domestic_c80_a0.1,2021/22,UCL,218,0.6034603531877022,0.15891822132817,0.7215909090909091,0.42837772474322056,2
domestic_c80_a0.1,2021/22,UEL,175,0.6438068917669452,0.15661856493401322,0.6349206349206349,0.4476767301466414,2
domestic_c80_a0.1,2021/22,UECL,423,0.6191165762488243,0.1577839365325064,0.6901840490797546,0.35882275152290394,2
domestic_c80_a0.1,2022/23,ALL,804,0.6341521784168237,0.1650981144815673,0.6666666666666666,0.4028809892772921,2
domestic_c80_a0.1,2022/23,UCL,214,0.6234639196176971,0.1600793341661022,0.6909090909090909,0.35025213038776665,2
domestic_c80_a0.1,2022/23,UEL,175,0.6373101442265967,0.1635322912652762,0.6766917293233082,0.42231684096316674,2
domestic_c80_a0.1,2022/23,UECL,415,0.6383320419500834,0.16834639894026723,0.6501547987616099,0.3353640612489995,2
domestic_c80_a0.1,2023/24,ALL,806,0.6121445663057773,0.15890942582167508,0.7007874015748031,0.39933525116434293,2
domestic_c80_a0.1,2023/24,UCL,214,0.6264842677831747,0.1608999047296448,0.6909090909090909,0.4018062778703773,2
domestic_c80_a0.1,2023/24,UEL,175,0.5664115844175459,0.14045495710708242,0.7785714285714286,0.7073630349584326,2
domestic_c80_a0.1,2023/24,UECL,417,0.6239780812081215,0.16563261416399688,0.6727272727272727,0.31935669139824313,2
domestic_c80_a0.1,2024/25,ALL,957,0.6234442889331538,0.1694582404885129,0.7032258064516129,0.44134412502110926,2
domestic_c80_a0.1,2024/25,UCL,279,0.6212402310914156,0.17662468014511162,0.7106382978723405,0.4127801341390942,2
domestic_c80_a0.1,2024/25,UEL,269,0.621657812120424,0.16426477671647746,0.7476635514018691,0.4994058936508655,2
domestic_c80_a0.1,2024/25,UECL,409,0.6261227593499493,0.16798539229899342,0.6687116564417178,0.3623985566238215,2
domestic_c80_a0.2,2021/22,ALL,816,0.6202920229451688,0.15785956418942507,0.6910828025477707,0.4215796854663735,2
domestic_c80_a0.2,2021/22,UCL,218,0.6038084280979317,0.15907262413366058,0.7215909090909091,0.4296892659774364,2
domestic_c80_a0.2,2021/22,UEL,175,0.6438314904494299,0.15663077463447106,0.6428571428571429,0.4449960311637273,2
domestic_c80_a0.2,2021/22,UECL,423,0.6190485639935188,0.1577427582893626,0.6932515337423313,0.3610000441872699,2
domestic_c80_a0.2,2022/23,ALL,804,0.6339623617098598,0.165006352026988,0.6650563607085346,0.4042226384911483,2
domestic_c80_a0.2,2022/23,UCL,214,0.6235401501855633,0.16010575712389535,0.6909090909090909,0.34971562937657813,2
domestic_c80_a0.2,2022/23,UEL,175,0.6370005298013707,0.16340229612897625,0.6766917293233082,0.4213047171077467,2
domestic_c80_a0.2,2022/23,UECL,415,0.6380555517103055,0.16820981489786468,0.6470588235294118,0.33684640487435863,2
domestic_c80_a0.2,2023/24,ALL,806,0.6121782837008694,0.15891582219179684,0.7007874015748031,0.40036218729763,2
domestic_c80_a0.2,2023/24,UCL,214,0.6266531621876117,0.1609823114822363,0.6909090909090909,0.4028520671701939,2
domestic_c80_a0.2,2023/24,UEL,175,0.566764029363402,0.1406024061106793,0.7785714285714286,0.7055300642510303,2
domestic_c80_a0.2,2023/24,UECL,417,0.6238086686238765,0.16554080805760388,0.6727272727272727,0.32165238301917065,2
domestic_c80_a0.2,2024/25,ALL,957,0.6235512523737604,0.16949294138099794,0.7019354838709677,0.440907195219468,2
domestic_c80_a0.2,2024/25,UCL,279,0.6215846549955578,0.176770537106284,0.7063829787234043,0.41356454144439836,2
domestic_c80_a0.2,2024/25,UEL,269,0.621983775795671,0.164420750647262,0.7476635514018691,0.4964059191485336,2
domestic_c80_a0.2,2024/25,UECL,409,0.6259237019288326,0.16786450641772202,0.6687116564417178,0.3612106910774541,2
domestic_c80_a0.4,2021/22,ALL,816,0.620473012655325,0.1579295028374649,0.6926751592356688,0.4237768126798804,2
domestic_c80_a0.4,2021/22,UCL,218,0.6045242062494608,0.15939092179808773,0.7215909090909091,0.4293229796867996,2
domestic_c80_a0.4,2021/22,UEL,175,0.6438982943579917,0.15666319882905402,0.626984126984127,0.4469597990233039,2
domestic_c80_a0.4,2021/22,UECL,423,0.6190011816825394,0.15770022120166383,0.7024539877300614,0.3643992449758939,2
domestic_c80_a0.4,2022/23,ALL,804,0.6336593244975371,0.16485609767565088,0.6666666666666666,0.4068057426319085,2
domestic_c80_a0.4,2022/23,UCL,214,0.6237307328258381,0.16017490283006391,0.6909090909090909,0.34970285554297836,2
domestic_c80_a0.4,2022/23,UEL,175,0.6364250108251066,0.16315934718889805,0.6766917293233082,0.42032524240895314,2
domestic_c80_a0.4,2022/23,UECL,415,0.6376128751250524,0.1679855122109216,0.6501547987616099,0.34199017017094163,2
domestic_c80_a0.4,2023/24,ALL,806,0.6123128068753215,0.15895867967233834,0.7023622047244095,0.40115087048114934,2
domestic_c80_a0.4,2023/24,UCL,214,0.6270325739065645,0.16116605348884858,0.6909090909090909,0.4063720409110399,2
domestic_c80_a0.4,2023/24,UEL,175,0.5675138775634683,0.14091736448232722,0.7714285714285715,0.7054318693917051,2
domestic_c80_a0.4,2023/24,UECL,417,0.6235592876544304,0.16539717406446958,0.6787878787878788,0.323008879054458,2
