candidate,season,competition,matches,log_loss,brier,decisive_accuracy,mean_season_spearman
country_b15_g2.4_c400,2022/23,UEL,175,0.6318874000249434,0.16152331117455657,0.6466165413533834,0.4110432180719005
country_b15_g2.4_c400,2022/23,UECL,415,0.6375098177276032,0.16719276058894153,0.653250773993808,0.35158754966096123
country_b15_g2.4_c400,2023/24,ALL,806,0.6132472437954839,0.1592103754202746,0.694488188976378,0.40575960540669403
country_b15_g2.4_c400,2023/24,UCL,214,0.629305051807977,0.16221742156635868,0.6787878787878788,0.40327293359572985
country_b15_g2.4_c400,2023/24,UEL,175,0.5693671309475068,0.14127706533909576,0.7571428571428571,0.6731912239132887
country_b15_g2.4_c400,2023/24,UECL,417,0.6234214616221566,0.16519316052565666,0.6757575757575758,0.3397095234062313
country_b15_g2.4_c400,2024/25,ALL,957,0.6288589973371782,0.17191472657178303,0.6993548387096774,0.4400690428503557
country_b15_g2.4_c400,2024/25,UCL,279,0.6372258023893628,0.18385709856498328,0.6723404255319149,0.38725847616216585
country_b15_g2.4_c400,2024/25,UEL,269,0.6279525473414577,0.16744382620660678,0.7336448598130841,0.470664202451105
country_b15_g2.4_c400,2024/25,UECL,409,0.6237477416875189,0.16670873735938582,0.696319018404908,0.3723121865445524
country_b15_g2.4_c400,2025/26,ALL,961,0.6351874837428471,0.17310325797803242,0.667098445595855,0.39613770146981947
country_b15_g2.4_c400,2025/26,UCL,281,0.6197732721513876,0.16840759493490243,0.6666666666666666,0.41495965108309013
country_b15_g2.4_c400,2025/26,UEL,271,0.6476919317797081,0.18047808667400453,0.6438356164383562,0.37720317060900965
country_b15_g2.4_c400,2025/26,UECL,409,0.6374923444744136,0.17144287347561443,0.683076923076923,0.3574609884684202
country_b15_g2.6_c280,2021/22,ALL,816,0.6207475782363814,0.1580680823445031,0.6878980891719745,0.42447382017412283
country_b15_g2.6_c280,2021/22,UCL,218,0.6056489809642948,0.15995170798591007,0.7272727272727273,0.43287275939427367
country_b15_g2.6_c280,2021/22,UEL,175,0.6424946089650058,0.15597642228345893,0.6428571428571429,0.45955285005931856
country_b15_g2.6_c280,2021/22,UECL,423,0.61953188988604,0.15796266891863076,0.6840490797546013,0.36482568271053434
country_b15_g2.6_c280,2022/23,ALL,804,0.6342073378451996,0.16505235189761733,0.6650563607085346,0.4070041317463265
country_b15_g2.6_c280,2022/23,UCL,214,0.6231244605624107,0.15984734451358504,0.6787878787878788,0.35590491601096325
country_b15_g2.6_c280,2022/23,UEL,175,0.6371741892341855,0.16339420476905125,0.6992481203007519,0.41310014827075897
country_b15_g2.6_c280,2022/23,UECL,415,0.6386712818101254,0.168435598470345,0.6439628482972136,0.3445444973062755
country_b15_g2.6_c280,2023/24,ALL,806,0.6126595240727964,0.1591200773973997,0.705511811023622,0.4039237392977138
country_b15_g2.6_c280,2023/24,UCL,214,0.6271351359253361,0.16126570709336369,0.6848484848484848,0.40957317645072233
country_b15_g2.6_c280,2023/24,UEL,175,0.570143427291719,0.1421350496900113,0.7785714285714286,0.6912590780291119
country_b15_g2.6_c280,2023/24,UECL,417,0.6230732794690675,0.1651469721068881,0.6848484848484848,0.3279021851022593
country_b15_g2.6_c280,2024/25,ALL,957,0.62401799201491,0.16964557080853676,0.6954838709677419,0.44367520772504143
country_b15_g2.6_c280,2024/25,UCL,279,0.6220097652847328,0.17695417037199562,0.6978723404255319,0.4150310420586629
country_b15_g2.6_c280,2024/25,UEL,269,0.6239636663184446,0.1653492252134277,0.7242990654205608,0.4993782441162819
country_b15_g2.6_c280,2024/25,UECL,409,0.6254236371740021,0.16748571185225147,0.6748466257668712,0.3718447842690318
country_b15_g2.6_c280,2025/26,ALL,961,0.6332216801921717,0.17254072765459857,0.6619170984455959,0.39934071682261496
country_b15_g2.6_c280,2025/26,UCL,281,0.6211387443562808,0.16900201179685567,0.6666666666666666,0.43022180437977775
country_b15_g2.6_c280,2025/26,UEL,271,0.6389028489701348,0.1767197463786989,0.6438356164383562,0.44435570509885697
country_b15_g2.6_c280,2025/26,UECL,409,0.6377588641311873,0.1722029894682773,0.6707692307692308,0.3639367659431109
country_b15_g2.6_c300,2021/22,ALL,816,0.6203750042987174,0.15788027308659777,0.6894904458598726,0.4258837954222727
country_b15_g2.6_c300,2021/22,UCL,218,0.6056277391244396,0.15993810602315356,0.7272727272727273,0.4329672859965708
country_b15_g2.6_c300,2021/22,UEL,175,0.6418602129661557,0.15568691362031664,0.6428571428571429,0.46310633475759994
country_b15_g2.6_c300,2021/22,UECL,423,0.6190865699989323,0.1577271532909241,0.6871165644171779,0.3684821812669341
country_b15_g2.6_c300,2022/23,ALL,804,0.6335317169031519,0.16472119950438624,0.6682769726247987,0.40714010983619064
country_b15_g2.6_c300,2022/23,UCL,214,0.6229536997797381,0.15977244774885085,0.6787878787878788,0.3521493376929537
country_b15_g2.6_c300,2022/23,UEL,175,0.6357044308100045,0.1628031288190193,0.6917293233082706,0.40340319161899724
country_b15_g2.6_c300,2022/23,UECL,415,0.638070200591613,0.16808191093962424,0.653250773993808,0.34451267793903984
country_b15_g2.6_c300,2023/24,ALL,806,0.6123135456928511,0.15894844758482027,0.705511811023622,0.40387853715704647
country_b15_g2.6_c300,2023/24,UCL,214,0.627123194721552,0.16126057488036993,0.6909090909090909,0.4185006460833028
country_b15_g2.6_c300,2023/24,UEL,175,0.5691643962755265,0.14157850857062307,0.7857142857142857,0.6928956590178639
country_b15_g2.6_c300,2023/24,UECL,417,0.6228215463064958,0.16505143100505257,0.6787878787878788,0.3279992317184564
country_b15_g2.6_c300,2024/25,ALL,957,0.6241975703420226,0.16974924251804557,0.7032258064516129,0.44232077097506395
country_b15_g2.6_c300,2024/25,UCL,279,0.6236615080352267,0.17774641356239387,0.7021276595744681,0.40243505228653076
country_b15_g2.6_c300,2024/25,UEL,269,0.6237628650151185,0.1652805304987441,0.7383177570093458,0.49657181635603587
country_b15_g2.6_c300,2024/25,UECL,409,0.6248491525340353,0.16723303912395973,0.6809815950920245,0.37347377799850884
country_b15_g2.6_c300,2025/26,ALL,961,0.63287148116294,0.1723536144203045,0.6658031088082902,0.40105473562637156
country_b15_g2.6_c300,2025/26,UCL,281,0.6207280888839596,0.16882069135415578,0.6754385964912281,0.4292028666507096
country_b15_g2.6_c300,2025/26,UEL,271,0.6390886365829905,0.17679342672209455,0.6438356164383562,0.43615824406049725
country_b15_g2.6_c300,2025/26,UECL,409,0.6370950608978051,0.17183909668877068,0.6738461538461539,0.3636323961383669
country_b15_g2.6_c320,2021/22,ALL,816,0.6201345137871812,0.15774965876652344,0.695859872611465,0.4279746988327617
country_b15_g2.6_c320,2021/22,UCL,218,0.6056398758131752,0.1599415655056756,0.7272727272727273,0.43236467890692676
country_b15_g2.6_c320,2021/22,UEL,175,0.6415051336333797,0.15552552187364507,0.6428571428571429,0.4677819725184965
country_b15_g2.6_c320,2021/22,UECL,423,0.6187632906317406,0.15754017481172097,0.6993865030674846,0.3721110023742107
country_b15_g2.6_c320,2022/23,ALL,804,0.633023034828716,0.1644607591456317,0.6634460547504025,0.40882576103440194
country_b15_g2.6_c320,2022/23,UCL,214,0.6228067121382233,0.1597089544309615,0.6727272727272727,0.34997774478798216
country_b15_g2.6_c320,2022/23,UEL,175,0.634498714710262,0.1623363688444999,0.6766917293233082,0.40820269541633386
country_b15_g2.6_c320,2022/23,UECL,415,0.6376689362178604,0.16780691459536065,0.653250773993808,0.34522477343338337
country_b15_g2.6_c320,2023/24,ALL,806,0.612143693789335,0.15885395929181265,0.705511811023622,0.40268209299625674
country_b15_g2.6_c320,2023/24,UCL,214,0.6272436789163687,0.1613161373446062,0.696969696969697,0.4137308265938955
country_b15_g2.6_c320,2023/24,UEL,175,0.5684220454964177,0.14114198887713203,0.7785714285714286,0.6857274342871298
country_b15_g2.6_c320,2023/24,UECL,417,0.6227429543027052,0.16502347660421376,0.6787878787878788,0.3290947801857473
country_b15_g2.6_c320,2024/25,ALL,957,0.6246186911522708,0.16996199082629276,0.7083870967741935,0.4400956905204706
country_b15_g2.6_c320,2024/25,UCL,279,0.6256390490356744,0.17867915752911334,0.6978723404255319,0.3877927825875181
country_b15_g2.6_c320,2024/25,UEL,269,0.6238481271700252,0.1653522048069419,0.7476635514018691,0.4909036617663765
country_b15_g2.6_c320,2024/25,UECL,409,0.6244294536504482,0.1670474258608122,0.6901840490797546,0.3717147966539462
country_b15_g2.6_c320,2025/26,ALL,961,0.6327989701134418,0.1722854934784343,0.6658031088082902,0.40345848659581096
country_b15_g2.6_c320,2025/26,UCL,281,0.6204118425618733,0.16868446388211608,0.6666666666666666,0.4289070460196898
country_b15_g2.6_c320,2025/26,UEL,271,0.6397290124794545,0.17707002336925537,0.6484018264840182,0.42298898957936004
country_b15_g2.6_c320,2025/26,UECL,409,0.6367176531471856,0.17158936075509176,0.676923076923077,0.365619751922284
country_b15_g2.6_c340,2021/22,ALL,816,0.620024117890525,0.157673987131745,0.7006369426751592,0.42771367637053176
country_b15_g2.6_c340,2021/22,UCL,218,0.6056854184176276,0.15996212912778068,0.7272727272727273,0.43134851793223294
country_b15_g2.6_c340,2021/22,UEL,175,0.6414259060008177,0.1554888701252047,0.6587301587301587,0.4621088653686086
country_b15_g2.6_c340,2021/22,UECL,423,0.6185596345945213,0.15739876377715575,0.7024539877300614,0.37231602051586465
country_b15_g2.6_c340,2022/23,ALL,804,0.6326783225108092,0.1642682112134626,0.6698872785829307,0.4095776960155458
country_b15_g2.6_c340,2022/23,UCL,214,0.6226835274433093,0.159656892938419,0.6787878787878788,0.34636268130500025
country_b15_g2.6_c340,2022/23,UEL,175,0.6335543940684816,0.1619909940873268,0.6842105263157895,0.4104881734150656
country_b15_g2.6_c340,2022/23,UECL,415,0.6374628372622606,0.16760636810004842,0.6594427244582043,0.3468629222362414
country_b15_g2.6_c340,2023/24,ALL,806,0.6121477073693347,0.1588341071029563,0.7039370078740157,0.40115275390367716
country_b15_g2.6_c340,2023/24,UCL,214,0.6274959895134338,0.16143061289327798,0.696969696969697,0.4123406920368223
country_b15_g2.6_c340,2023/24,UEL,175,0.5679143262687932,0.14082552184830455,0.7785714285714286,0.681177739138399
country_b15_g2.6_c340,2023/24,UECL,417,0.6228343004478899,0.1650591674876931,0.6757575757575758,0.3285739633454899
country_b15_g2.6_c340,2024/25,ALL,957,0.6252778536283017,0.1702785205108359,0.7070967741935484,0.439599951967816
country_b15_g2.6_c340,2024/25,UCL,279,0.6279379083483099,0.17974282546237896,0.6936170212765957,0.3877927825875181
country_b15_g2.6_c340,2024/25,UEL,269,0.6242155390793596,0.16555960833385552,0.7476635514018691,0.48818018260988166
country_b15_g2.6_c340,2024/25,UECL,409,0.6241619791705584,0.16692606646224717,0.6901840490797546,0.3712722856238675
country_b15_g2.6_c340,2025/26,ALL,961,0.6329981651088609,0.17233053466650722,0.6606217616580311,0.40533840775436975
country_b15_g2.6_c340,2025/26,UCL,281,0.6201899982443709,0.16859366594596847,0.6622807017543859,0.4279757588479608
country_b15_g2.6_c340,2025/26,UEL,271,0.6408166248118501,0.1775411321712986,0.6301369863013698,0.42096295042841586
country_b15_g2.6_c340,2025/26,UECL,409,0.636617461708889,0.17144542020849488,0.68,0.36546963287831524
country_b15_g2.6_c360,2021/22,ALL,816,0.6200416606824871,0.15765081982851184,0.7038216560509554,0.4285466784891265
country_b15_g2.6_c360,2021/22,UCL,218,0.6057643815238821,0.15999981338414412,0.7272727272727273,0.43028509365639067
country_b15_g2.6_c360,2021/22,UEL,175,0.6416185413127067,0.15557277276439482,0.6666666666666666,0.46254525822629233
country_b15_g2.6_c360,2021/22,UECL,423,0.6184730856146088,0.15729993954740698,0.7055214723926381,0.37480699093696135
country_b15_g2.6_c360,2022/23,ALL,804,0.6324943856109134,0.16414046945589345,0.6698872785829307,0.41124473968567044
country_b15_g2.6_c360,2022/23,UCL,214,0.622584168978533,0.15961628064677844,0.6848484848484848,0.3466820332027901
country_b15_g2.6_c360,2022/23,UEL,175,0.6328682731717931,0.161763192869611,0.6766917293233082,0.41816084955366495
country_b15_g2.6_c360,2022/23,UECL,415,0.6374470507583242,0.16747589067938762,0.6594427244582043,0.3484725433305433
country_b15_g2.6_c360,2023/24,ALL,806,0.6123229788097708,0.15888589845146794,0.7070866141732284,0.400801495602241
country_b15_g2.6_c360,2023/24,UCL,214,0.6278791376620018,0.1616016069392058,0.696969696969697,0.40699696378532046
country_b15_g2.6_c360,2023/24,UEL,175,0.567638670242328,0.14062806366677175,0.7785714285714286,0.6761370696930425
country_b15_g2.6_c360,2023/24,UECL,417,0.6230921299007182,0.16515438639138622,0.6818181818181818,0.32992075471915755
country_b15_g2.6_c360,2024/25,ALL,957,0.6261710516330957,0.17069280951517793,0.7058064516129032,0.44185397730546516
country_b15_g2.6_c360,2024/25,UCL,279,0.6305526593833201,0.18092658605767306,0.6936170212765957,0.38849761234011027
country_b15_g2.6_c360,2024/25,UEL,269,0.6248605821585578,0.16589701188628894,0.7336448598130841,0.48972855654656905
country_b15_g2.6_c360,2024/25,UECL,409,0.6240440289591059,0.1668660268912537,0.696319018404908,0.3749077903053575
country_b15_g2.6_c360,2025/26,ALL,961,0.6334626490213932,0.17248232716000544,0.6632124352331606,0.4040171467353242
country_b15_g2.6_c360,2025/26,UCL,281,0.6200624292454817,0.16854842177682058,0.6622807017543859,0.42530241684911535
country_b15_g2.6_c360,2025/26,UEL,271,0.6423430934189658,0.17819683365837144,0.634703196347032,0.4067406887569854
country_b15_g2.6_c360,2025/26,UECL,409,0.6367850483497279,0.17139869916885084,0.683076923076923,0.3652740649494752
country_b15_g2.6_c380,2021/22,ALL,816,0.6201848390230716,0.15767757676544594,0.7054140127388535,0.4277304725985361
country_b15_g2.6_c380,2021/22,UCL,218,0.6058767668829083,0.16005460845075167,0.7215909090909091,0.427992823550686
country_b15_g2.6_c380,2021/22,UEL,175,0.6420785647618763,0.15577231699129962,0.6746031746031746,0.4648519061883346
country_b15_g2.6_c380,2021/22,UECL,423,0.6185010511324447,0.15724076247012436,0.7085889570552147,0.37237240050481957
country_b15_g2.6_c380,2022/23,ALL,804,0.6324678348388836,0.16407424186766278,0.6682769726247987,0.40970794871215255
country_b15_g2.6_c380,2022/23,UCL,214,0.622508653408624,0.1595871235984987,0.6909090909090909,0.34368012536356485
country_b15_g2.6_c380,2022/23,UEL,175,0.6324366478780499,0.16164838661596015,0.6616541353383458,0.41907504075315766
country_b15_g2.6_c380,2022/23,UECL,415,0.6376165638611039,0.16741103217766054,0.6594427244582043,0.3468837694078786
country_b15_g2.6_c380,2023/24,ALL,806,0.6126665802917616,0.1590059099554216,0.7007874015748031,0.40274801278473005
country_b15_g2.6_c380,2023/24,UCL,214,0.6283917590586255,0.16182616512449316,0.6848484848484848,0.40632102679885373
country_b15_g2.6_c380,2023/24,UEL,175,0.5675920161387122,0.14054753698702635,0.7785714285714286,0.6805231067428981
country_b15_g2.6_c380,2023/24,UECL,417,0.6235127684708379,0.16530490435179532,0.6757575757575758,0.3323081014776045
country_b15_g2.6_c380,2024/25,ALL,957,0.6272938185991759,0.1711982400840116,0.7058064516129032,0.4418489234369951
country_b15_g2.6_c380,2024/25,UCL,279,0.6334770038234082,0.18221860689246203,0.6851063829787234,0.3850757775734932
country_b15_g2.6_c380,2024/25,UEL,269,0.6257781841772304,0.1663577393171243,0.7383177570093458,0.48571937403193194
country_b15_g2.6_c380,2024/25,UECL,409,0.6240727843251966,0.16686428499045425,0.6993865030674846,0.3743311431192863
country_b15_g2.6_c380,2025/26,ALL,961,0.6341856360576189,0.17273402305945523,0.6645077720207254,0.40143695265373336
country_b15_g2.6_c380,2025/26,UCL,281,0.6200288908062924,0.1685486445063806,0.6622807017543859,0.42066789362980533
country_b15_g2.6_c380,2025/26,UEL,271,0.6442991165928149,0.17902595764626533,0.639269406392694,0.39581074070583905
country_b15_g2.6_c380,2025/26,UECL,409,0.6372108003377769,0.1714405685371775,0.683076923076923,0.3633197629000097
country_b15_g2.6_c400,2021/22,ALL,816,0.6204512227248228,0.15775157918928506,0.7038216560509554,0.4269278852711926
country_b15_g2.6_c400,2021/22,UCL,218,0.606022563405749,0.16012647819344655,0.7159090909090909,0.42876085219434984
country_b15_g2.6_c400,2021/22,UEL,175,0.6428010569193415,0.15608195428889274,0.6666666666666666,0.4675637760896546
country_b15_g2.6_c400,2021/22,UECL,423,0.6186408840664712,0.1572183791293831,0.7116564417177914,0.3706287212100519
country_b15_g2.6_c400,2022/23,ALL,804,0.6325951163355296,0.16406609005823813,0.6634460547504025,0.40918550657741115
country_b15_g2.6_c400,2022/23,UCL,214,0.6224569906932327,0.1595694162052483,0.696969696969697,0.33989899889373204
country_b15_g2.6_c400,2022/23,UEL,175,0.6322553499294457,0.16164135215897357,0.6616541353383458,0.4187485438961959
country_b15_g2.6_c400,2022/23,UECL,415,0.6379662440668941,0.16740733665320467,0.6470588235294118,0.34628359030863987
country_b15_g2.6_c400,2023/24,ALL,806,0.6131752929410952,0.1591903509944436,0.7007874015748031,0.4039750625615965
country_b15_g2.6_c400,2023/24,UCL,214,0.6290321332010111,0.1621008403914843,0.6848484848484848,0.4042422017272671
country_b15_g2.6_c400,2023/24,UEL,175,0.5677708414010469,0.1405808956400486,0.7714285714285715,0.6745986835636155
country_b15_g2.6_c400,2023/24,UECL,417,0.6240923557801514,0.16550644201615194,0.6787878787878788,0.3346124194644162
country_b15_g2.6_c400,2024/25,ALL,957,0.6286412760387794,0.17178773711592443,0.7006451612903226,0.4394244448991283
country_b15_g2.6_c400,2024/25,UCL,279,0.6367038551511714,0.1836063221949731,0.6723404255319149,0.38780415080933406
country_b15_g2.6_c400,2024/25,UEL,269,0.6269627747719381,0.16693432444844866,0.7336448598130841,0.4808392311779081
country_b15_g2.6_c400,2024/25,UECL,409,0.6242453280398133,0.16691776833963198,0.6993865030674846,0.37286947387305763
country_b15_g2.6_c400,2025/26,ALL,961,0.6351600383710876,0.1730784794745754,0.6632124352331606,0.4007705934717381
country_b15_g2.6_c400,2025/26,UCL,281,0.6200890222683886,0.16859403995214262,0.6578947368421053,0.4161100646481671
country_b15_g2.6_c400,2025/26,UEL,271,0.6466745844190672,0.180016361753789,0.6438356164383562,0.3912654818211551
country_b15_g2.6_c400,2025/26,UECL,409,0.6378850103658457,0.17156249269740356,0.68,0.363281200209816
country_b17.5_g1.8_c280,2021/22,ALL,816,0.6209480647353437,0.15811007609006,0.6910828025477707,0.4275559622774929
country_b17.5_g1.8_c280,2021/22,UCL,218,0.6074946592142559,0.16073917185517536,0.7215909090909091,0.4370622545373529
country_b17.5_g1.8_c280,2021/22,UEL,175,0.6446089509715148,0.15701243611433716,0.6349206349206349,0.4530381281124694
country_b17.5_g1.8_c280,2021/22,UECL,423,0.6180927155917673,0.15720923476371576,0.696319018404908,0.37003929405279656
country_b17.5_g1.8_c280,2022/23,ALL,804,0.6335860714746322,0.16479874822865936,0.6586151368760065,0.4092180393691977
country_b17.5_g1.8_c280,2022/23,UCL,214,0.6246264653931117,0.16050256069201987,0.6727272727272727,0.35661349952043164
country_b17.5_g1.8_c280,2022/23,UEL,175,0.6362790060035931,0.16308881684141552,0.6766917293233082,0.4083756510836714
country_b17.5_g1.8_c280,2022/23,UECL,415,0.6370706308936132,0.16773518708554735,0.6439628482972136,0.35288117152202597
country_b17.5_g1.8_c280,2023/24,ALL,806,0.613047412554774,0.15921228021812187,0.6976377952755906,0.40791989104608917
country_b17.5_g1.8_c280,2023/24,UCL,214,0.6275622763859724,0.16141411863238433,0.6909090909090909,0.42341075438122205
country_b17.5_g1.8_c280,2023/24,UEL,175,0.5741297416264939,0.1439001503954037,0.7571428571428571,0.6961360893755931
country_b17.5_g1.8_c280,2023/24,UECL,417,0.6219308934961951,0.1645082737392814,0.6757575757575758,0.3389892218549022
country_b17.5_g1.8_c280,2024/25,ALL,957,0.6246989894027101,0.16992434195012684,0.6980645161290323,0.4480965511985253
country_b17.5_g1.8_c280,2024/25,UCL,279,0.6235411567327398,0.17761778993156258,0.7021276595744681,0.4211244089520409
country_b17.5_g1.8_c280,2024/25,UEL,269,0.6264574028774794,0.1665698013990842,0.719626168224299,0.4844889697429571
country_b17.5_g1.8_c280,2024/25,UECL,409,0.6243322952467415,0.16688253124452762,0.6809815950920245,0.3768769643892075
country_b17.5_g1.8_c280,2025/26,ALL,961,0.6330294594130123,0.1724226694525652,0.655440414507772,0.39444696562059023
country_b17.5_g1.8_c280,2025/26,UCL,281,0.6204445489747896,0.16857041990138363,0.6666666666666666,0.4351990832188917
country_b17.5_g1.8_c280,2025/26,UEL,271,0.639491093863277,0.17690746700889656,0.6301369863013698,0.439810446214173
country_b17.5_g1.8_c280,2025/26,UECL,409,0.6373943907018114,0.17209773543328943,0.6646153846153846,0.351497543877733
country_b17.5_g1.8_c300,2021/22,ALL,816,0.6206311278254872,0.1579535649623061,0.6942675159235668,0.4259966374885681
country_b17.5_g1.8_c300,2021/22,UCL,218,0.6075484793756971,0.1607549920185075,0.7272727272727273,0.4386691879414372
country_b17.5_g1.8_c300,2021/22,UEL,175,0.6440253490080883,0.15675610728877956,0.626984126984127,0.45157309494738845
country_b17.5_g1.8_c300,2021/22,UECL,423,0.6176950253552721,0.15700520561151474,0.7024539877300614,0.36757190071799023
country_b17.5_g1.8_c300,2022/23,ALL,804,0.6328395934185289,0.1644444898363062,0.6586151368760065,0.4079088340196879
country_b17.5_g1.8_c300,2022/23,UCL,214,0.6245620697668236,0.16047596495167477,0.6727272727272727,0.3500094275493718
country_b17.5_g1.8_c300,2022/23,UEL,175,0.6346156691496182,0.16240355546495958,0.6766917293233082,0.41255474313185736
country_b17.5_g1.8_c300,2022/23,UECL,415,0.6363590556077442,0.16735154487316586,0.6439628482972136,0.3527824217616394
country_b17.5_g1.8_c300,2023/24,ALL,806,0.6127743742955004,0.15907162656884566,0.6976377952755906,0.4091879052629355
country_b17.5_g1.8_c300,2023/24,UCL,214,0.6275973010936777,0.16142726722832293,0.6909090909090909,0.41934237893437465
country_b17.5_g1.8_c300,2023/24,UEL,175,0.5733234995415594,0.14341524693780594,0.7571428571428571,0.6975108174061448
country_b17.5_g1.8_c300,2023/24,UECL,417,0.6217235271663153,0.1644331597446342,0.6757575757575758,0.3431740876044652
country_b17.5_g1.8_c300,2024/25,ALL,957,0.6248944769941778,0.17003834145859248,0.6993548387096774,0.4454198392906784
country_b17.5_g1.8_c300,2024/25,UCL,279,0.625124350094565,0.17836396925025,0.6978723404255319,0.4094947180342691
country_b17.5_g1.8_c300,2024/25,UEL,269,0.6262927148786975,0.16652640187009723,0.7242990654205608,0.47995444607122967
country_b17.5_g1.8_c300,2024/25,UECL,409,0.6238180452437038,0.1666688099070834,0.6840490797546013,0.3742163668208595
country_b17.5_g1.8_c300,2025/26,ALL,961,0.6326045819704302,0.1722059136871959,0.6619170984455959,0.39513119810452924
country_b17.5_g1.8_c300,2025/26,UCL,281,0.620019554278055,0.16837425836060793,0.6754385964912281,0.4293265278369115
country_b17.5_g1.8_c300,2025/26,UEL,271,0.6394974710881788,0.17689426348613235,0.639269406392694,0.43078657446950713
country_b17.5_g1.8_c300,2025/26,UECL,409,0.6366838480600332,0.17173195855580084,0.6676923076923077,0.35179778196567063
country_b17.5_g1.8_c320,2021/22,ALL,816,0.6204535935430116,0.15786033847171585,0.6990445859872612,0.42472874982176545
country_b17.5_g1.8_c320,2021/22,UCL,218,0.6076332698820395,0.16078644529020708,0.7272727272727273,0.435975211352237
country_b17.5_g1.8_c320,2021/22,UEL,175,0.6437167546085878,0.15662680067696372,0.626984126984127,0.45210300056029007
country_b17.5_g1.8_c320,2021/22,UECL,423,0.6174365187714184,0.15686265012100792,0.7116564417177914,0.3636919323871874
country_b17.5_g1.8_c320,2022/23,ALL,804,0.6322601727264532,0.1641642075152606,0.6570048309178744,0.40834730330401714
country_b17.5_g1.8_c320,2022/23,UCL,214,0.6245243714934752,0.16046249454335734,0.6848484848484848,0.350379868723764
country_b17.5_g1.8_c320,2022/23,UEL,175,0.6332038750682811,0.1618375901328148,0.6541353383458647,0.4147095874692032
country_b17.5_g1.8_c320,2022/23,UECL,415,0.6358512897241336,0.16705414635361082,0.6439628482972136,0.35236218667021624
country_b17.5_g1.8_c320,2023/24,ALL,806,0.6126842080026316,0.15901247164092214,0.6976377952755906,0.409427570779599
country_b17.5_g1.8_c320,2023/24,UCL,214,0.6277670844117095,0.16150239630563692,0.6848484848484848,0.41250648790142735
country_b17.5_g1.8_c320,2023/24,UEL,175,0.5727502725933985,0.14304801774010148,0.7571428571428571,0.6917827839455125
country_b17.5_g1.8_c320,2023/24,UECL,417,0.6217026807725909,0.16443437944522588,0.6787878787878788,0.34637554764323164
country_b17.5_g1.8_c320,2024/25,ALL,957,0.625331578886428,0.1702637003564273,0.704516129032258,0.4454400547599447
country_b17.5_g1.8_c320,2024/25,UCL,279,0.6270189574912065,0.17924489894940543,0.6893617021276596,0.39644399938949687
country_b17.5_g1.8_c320,2024/25,UEL,269,0.6264060466080585,0.16662086998629644,0.7289719626168224,0.4755581700724207
country_b17.5_g1.8_c320,2024/25,UECL,409,0.6234738516300665,0.16653305723203676,0.6993865030674846,0.37576515542613487
country_b17.5_g1.8_c320,2025/26,ALL,961,0.632454618853354,0.1721098387801393,0.667098445595855,0.39732963295078205
country_b17.5_g1.8_c320,2025/26,UCL,281,0.6196916199035049,0.16822445849841572,0.6798245614035088,0.4331173938111002
country_b17.5_g1.8_c320,2025/26,UEL,271,0.6399404279215348,0.17707878004844455,0.6484018264840182,0.41845705989961657
country_b17.5_g1.8_c320,2025/26,UECL,409,0.6362632947639422,0.17148687735093057,0.6707692307692308,0.3504921594548227
country_b17.5_g1.8_c340,2021/22,ALL,816,0.6204139033141169,0.15782856061065714,0.7006369426751592,0.424314291733763
country_b17.5_g1.8_c340,2021/22,UCL,218,0.6077490706342247,0.16083358188460184,0.7272727272727273,0.43596339566544223
country_b17.5_g1.8_c340,2021/22,UEL,175,0.6436801912401762,0.1566214970230205,0.6349206349206349,0.4532251536229052
country_b17.5_g1.8_c340,2021/22,UECL,423,0.6173154000922638,0.1567792497125874,0.7116564417177914,0.36286878454844645
country_b17.5_g1.8_c340,2022/23,ALL,804,0.6318457726318534,0.1639560006201692,0.6602254428341385,0.409501446066577
country_b17.5_g1.8_c340,2022/23,UCL,214,0.6245134191883697,0.16046219969446274,0.6848484848484848,0.3458707054630597
country_b17.5_g1.8_c340,2022/23,UEL,175,0.6320421162408171,0.16138956506227847,0.6466165413533834,0.413828060240289
country_b17.5_g1.8_c340,2022/23,UECL,415,0.635543997945918,0.1668398551279573,0.653250773993808,0.35332444822420583
country_b17.5_g1.8_c340,2023/24,ALL,806,0.6127749436368971,0.15903261329141127,0.6992125984251969,0.40866148866641333
country_b17.5_g1.8_c340,2023/24,UCL,214,0.6280711536355741,0.1616379635451028,0.6848484848484848,0.4107975151431905
country_b17.5_g1.8_c340,2023/24,UEL,175,0.5724084983732399,0.1427989784288056,0.7571428571428571,0.6887060116866586
country_b17.5_g1.8_c340,2023/24,UECL,417,0.6218654447913889,0.16450825153281654,0.6818181818181818,0.34772449560837043
country_b17.5_g1.8_c340,2024/25,ALL,957,0.6260073656005872,0.17059588655048974,0.7096774193548387,0.44583563473808685
country_b17.5_g1.8_c340,2024/25,UCL,279,0.6292212808234345,0.18025245326950795,0.6936170212765957,0.3948638165570723
country_b17.5_g1.8_c340,2024/25,UEL,269,0.6267941901715676,0.16684929635391788,0.7429906542056075,0.4731803100982221
country_b17.5_g1.8_c340,2024/25,UECL,409,0.6232974923566555,0.16647278300103188,0.6993865030674846,0.37548720318536666
country_b17.5_g1.8_c340,2025/26,ALL,961,0.6325743643279546,0.1721294166106998,0.6619170984455959,0.397603234285619
