fold,test_season,candidate_key,profile,ucl_multiplier,uel_multiplier,uecl_multiplier,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
4,2023/24,k_hierarchy_ucl0.75_uel0.6_uecl0.1875,HIERARCHY,0.75,0.6000000000000001,0.1875,3616,0.5782143751662008,0.9736782512149671,66.5259519690152,9.094947017729282e-13,321.27933062609213,0.9720053221889485,0.0,0.0,0.0,0.30306872326396417,0.6054473264216822
4,2023/24,k_hierarchy_ucl0.75_uel0.6_uecl0.3375,HIERARCHY,0.75,0.6000000000000001,0.3375,3616,0.5777664937031296,0.9730016571610018,66.5259519690152,9.094947017729282e-13,321.27933062609213,0.9720053221889485,0.0,0.0,0.0,0.30463058447372443,0.6060161661260357
4,2023/24,k_hierarchy_ucl0.75_uel0.6_uecl0.45,HIERARCHY,0.75,0.6000000000000001,0.44999999999999996,3616,0.577506940360868,0.972610082319697,66.5259519690152,9.094947017729282e-13,321.27933062609213,0.9720053221889485,0.0,0.0,0.0,0.30480016688987766,0.6061914250196612
4,2023/24,k_hierarchy_ucl0.75_uel0.6_uecl0.5625,HIERARCHY,0.75,0.6000000000000001,0.5625,3616,0.5773076339291935,0.9723076664077409,66.5259519690152,9.094947017729282e-13,321.27933062609213,0.9705727773287341,0.0,0.0,0.0,0.30527069221951025,0.6061586542297073
4,2023/24,k_hierarchy_ucl0.75_uel0.675_uecl0.1875,HIERARCHY,0.75,0.675,0.1875,3616,0.5779038795254468,0.9732361222491561,66.5259519690152,9.094947017729282e-13,352.7868533280821,0.9669634856731794,0.0,0.0,0.0,0.30265831689791095,0.6053500657155507
4,2023/24,k_hierarchy_ucl0.75_uel0.675_uecl0.3375,HIERARCHY,0.75,0.675,0.3375,3616,0.5774607988974872,0.9725658216432425,66.5259519690152,9.094947017729282e-13,352.7868533280821,0.9669634856731794,0.0,0.0,0.0,0.30416449910664994,0.6059189054199042
4,2023/24,k_hierarchy_ucl0.75_uel0.675_uecl0.45,HIERARCHY,0.75,0.675,0.44999999999999996,3616,0.5772043962270291,0.9721782878799727,66.5259519690152,9.094947017729282e-13,352.7868533280821,0.9669634856731794,0.0,0.0,0.0,0.3045674347686186,0.6061926314021361
4,2023/24,k_hierarchy_ucl0.75_uel0.675_uecl0.5625,HIERARCHY,0.75,0.675,0.5625,3616,0.5770078911616682,0.9718794098475321,66.5259519690152,9.094947017729282e-13,352.7868533280821,0.9669634856731794,0.0,0.0,0.0,0.3047823424810392,0.6061487921898276
4,2023/24,k_hierarchy_ucl1_uel0.5_uecl0.25,HIERARCHY,1.0,0.5,0.25,3616,0.5784198567423551,0.973945750351169,87.65121045530461,9.094947017729282e-13,376.0376506849882,0.9755976194382495,0.0,0.0,0.0,0.3055268973550115,0.6060461579337681
4,2023/24,k_hierarchy_ucl1_uel0.5_uecl0.45,HIERARCHY,1.0,0.5,0.45,3616,0.5778921087548046,0.9731516866686621,87.65121045530461,9.094947017729282e-13,376.0376506849882,0.9737442284358497,0.0,0.0,0.0,0.307053275500408,0.6067244107045724
4,2023/24,k_hierarchy_ucl1_uel0.65_uecl0.25,HIERARCHY,1.0,0.65,0.25,3616,0.5777166555747756,0.9729501754980429,87.65121045530461,9.094947017729282e-13,375.55491624582714,0.9668778474702473,0.0,0.0,0.0,0.3054392420164918,0.6062114419575759
4,2023/24,k_hierarchy_ucl1_uel0.65_uecl0.45,HIERARCHY,1.0,0.65,0.45,3616,0.5772013172858269,0.9721720934126384,87.65121045530461,9.094947017729282e-13,375.55491624582714,0.9668778474702473,0.0,0.0,0.0,0.3068690029097155,0.6068898713409155
4,2023/24,k_hierarchy_ucl1_uel0.65_uecl0.6,HIERARCHY,1.0,0.65,0.6,3616,0.5769420039680944,0.9717781243777216,87.65121045530461,9.094947017729282e-13,375.55491624582714,0.9645692218101573,0.0,0.0,0.0,0.30784431749455005,0.6070646171005047
4,2023/24,k_hierarchy_ucl1_uel0.8_uecl0.25,HIERARCHY,1.0,0.8,0.25,3616,0.5772240255406271,0.9722501409400955,87.65121045530461,9.094947017729282e-13,402.4922323064711,0.9578605954289032,0.0,0.0,0.0,0.30424387869188185,0.6057313478387957
4,2023/24,k_hierarchy_ucl1_uel0.8_uecl0.45,HIERARCHY,1.0,0.8,0.45,3616,0.57671998996078,0.9714864725170056,87.65121045530461,9.094947017729282e-13,402.4922323064711,0.9578605954289032,0.0,0.0,0.0,0.3056392894944931,0.6064862106118623
4,2023/24,k_hierarchy_ucl1_uel0.8_uecl0.6,HIERARCHY,1.0,0.8,0.6,3616,0.576467694233372,0.9711012515401259,87.65121045530461,9.094947017729282e-13,402.4922323064711,0.9578605954289032,0.0,0.0,0.0,0.30640789970583726,0.6066174240015206
4,2023/24,k_hierarchy_ucl1_uel0.8_uecl0.75,HIERARCHY,1.0,0.8,0.75,3616,0.5763111247498006,0.9708550838867629,87.65121045530461,9.094947017729282e-13,402.4922323064711,0.9565877412969049,0.0,0.0,0.0,0.3071814934770877,0.6069011728393535
4,2023/24,k_hierarchy_ucl1_uel0.9_uecl0.25,HIERARCHY,1.0,0.9,0.25,3616,0.5770031843896838,0.9719326735968317,87.65121045530461,9.094947017729282e-13,439.02978487927044,0.951113206492638,0.0,0.0,0.0,0.3035763066200345,0.605600658264488
4,2023/24,k_hierarchy_ucl1_uel0.9_uecl0.45,HIERARCHY,1.0,0.9,0.45,3616,0.5765061012771981,0.9711777953214042,87.65121045530461,9.094947017729282e-13,439.02978487927044,0.951113206492638,0.0,0.0,0.0,0.3050350725771778,0.606279649759668
4,2023/24,k_hierarchy_ucl1_uel0.9_uecl0.6,HIERARCHY,1.0,0.9,0.6,3616,0.5762580716164719,0.9707978601969475,87.65121045530461,9.094947017729282e-13,439.02978487927044,0.951113206492638,0.0,0.0,0.0,0.3057152360818364,0.6063993602498631
4,2023/24,k_hierarchy_ucl1_uel0.9_uecl0.75,HIERARCHY,1.0,0.9,0.75,3616,0.5761050969244599,0.970556083039345,87.65121045530461,9.094947017729282e-13,439.02978487927044,0.951113206492638,0.0,0.0,0.0,0.3067480129951894,0.6067923919243045
