fold,test_season,power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
3,2022/23,1.0,UCL,0.32,1.25,822,0.5580227196451408,0.9446198150529735,0.04499999999999998
3,2022/23,1.0,UCL,0.32,1.0,822,0.5589118045478907,0.9460234323523714,0.03999999999999998
3,2022/23,1.0,UCL,0.24,1.5,822,0.5580675162378887,0.9461459914528635,0.05000000000000004
3,2022/23,1.0,UCL,0.22,1.25,822,0.5590024125245441,0.9470374355599421,0.06500000000000003
3,2022/23,1.0,UCL,0.3,2.0,822,0.5575398180141877,0.9471007290772563,0.039999999999999966
3,2022/23,1.0,UCL,0.32,2.0,822,0.5580330639764568,0.947582983848941,0.059999999999999984
3,2022/23,1.0,UCL,0.34,1.5,822,0.5594299996833612,0.9477399756565968,0.06999999999999999
3,2022/23,1.0,UCL,0.28,2.0,822,0.5577107821638767,0.9479565003872364,0.02
3,2022/23,1.0,UCL,0.34,1.25,822,0.5601684380632104,0.9486704019516466,0.065
3,2022/23,1.0,UCL,0.34,2.0,822,0.5591905200506837,0.9493097797654941,0.08
3,2022/23,1.0,UCL,0.2,1.0,822,0.560504484055312,0.9494074797053593,0.08000000000000002
3,2022/23,1.0,UCL,0.26,2.0,822,0.5585459564255235,0.950271984256975,0.04000000000000002
3,2022/23,1.0,UCL,0.22,1.5,822,0.5600023367854516,0.9507741008089572,0.07000000000000002
3,2022/23,1.0,UCL,0.34,1.0,822,0.561563931368312,0.9511518504905414,0.06
3,2022/23,1.0,UCL,0.36,1.5,822,0.5619098136091129,0.9521505471044985,0.08999999999999996
3,2022/23,1.0,UCL,0.36,2.0,822,0.5610121862368684,0.9522101796409564,0.09999999999999996
3,2022/23,1.0,UCL,0.2,1.25,822,0.5615400080943749,0.9531597936677063,0.08500000000000002
3,2022/23,1.0,UCL,0.36,1.25,822,0.5630947088125964,0.9540363300426349,0.08499999999999996
3,2022/23,1.0,UCL,0.24,2.0,822,0.5600453407991283,0.9542051624331936,0.06000000000000004
3,2022/23,1.0,UCL,0.38,2.0,822,0.5634980625350112,0.956231814017183,0.11999999999999998
3,2022/23,1.0,UCL,0.18,1.0,822,0.5636875040448736,0.9573560511581656,0.10000000000000003
3,2022/23,1.0,UCL,0.2,1.5,822,0.5626729297452335,0.9575430771893115,0.09000000000000001
3,2022/23,1.0,UCL,0.36,1.0,822,0.5650496505901592,0.9576858389769799,0.07999999999999996
3,2022/23,1.0,UCL,0.38,1.5,822,0.5651253999470838,0.9577724245108243,0.10999999999999997
3,2022/23,1.0,UCL,0.22,2.0,822,0.5622089352846911,0.9599620892133046,0.08000000000000003
3,2022/23,1.0,UCL,0.38,1.25,822,0.5668015318932994,0.9606836576868358,0.10499999999999998
3,2022/23,1.0,UCL,0.18,1.25,822,0.5648581559955225,0.9618119667232357,0.10500000000000004
3,2022/23,1.0,UCL,0.38,1.0,822,0.5693689622134326,0.9656081202249007,0.09999999999999998
3,2022/23,1.0,UCL,0.18,1.5,822,0.5660792951172345,0.9668135779690843,0.11000000000000003
3,2022/23,1.0,UCL,0.2,2.0,822,0.5650367398822116,0.9678144365521827,0.10000000000000002
3,2022/23,1.0,UCL,0.18,2.0,822,0.56852875459169,0.9781264421623963,0.12000000000000004
3,2022/23,1.0,UECL,0.26,1.0,423,0.5734100516099088,0.9655409909185559,0.020000000000000018
3,2022/23,1.0,UECL,0.28,1.0,423,0.573742127952182,0.9657812385765172,0.0
3,2022/23,1.0,UECL,0.28,1.25,423,0.5736251660824792,0.9659048707122869,0.005
3,2022/23,1.0,UECL,0.26,1.25,423,0.5735691729459158,0.9662755953307013,0.02500000000000002
3,2022/23,1.0,UECL,0.28,1.5,423,0.5737764033655773,0.966676117468005,0.01
3,2022/23,1.0,UECL,0.24,1.0,423,0.574022255726897,0.9671293792215635,0.040000000000000036
3,2022/23,1.0,UECL,0.3,1.25,423,0.5745842506342356,0.9671680232719437,0.024999999999999963
3,2022/23,1.0,UECL,0.3,1.5,423,0.5744768196726842,0.9673756967258907,0.029999999999999964
3,2022/23,1.0,UECL,0.26,1.5,423,0.5739431490192998,0.9675810454194751,0.03000000000000002
3,2022/23,1.0,UECL,0.3,1.0,423,0.5750184847537168,0.9676941451156039,0.019999999999999962
3,2022/23,1.0,UECL,0.24,1.25,423,0.5744162712245454,0.9684406665701728,0.04500000000000003
3,2022/23,1.0,UECL,0.3,2.0,423,0.5749117200062858,0.9694888013202622,0.039999999999999966
3,2022/23,1.0,UECL,0.32,1.5,423,0.5760443979406203,0.9695553146615679,0.04999999999999998
3,2022/23,1.0,UECL,0.28,2.0,423,0.5746018468587011,0.9697347536823387,0.02
3,2022/23,1.0,UECL,0.32,1.25,423,0.5764464266011851,0.9699440056942757,0.04499999999999998
3,2022/23,1.0,UECL,0.24,1.5,423,0.5749770566338515,0.9702538686828698,0.05000000000000004
3,2022/23,1.0,UECL,0.32,2.0,423,0.5760288213268289,0.9706756946673495,0.059999999999999984
3,2022/23,1.0,UECL,0.22,1.0,423,0.5755787403031468,0.9707548495144416,0.060000000000000026
3,2022/23,1.0,UECL,0.32,1.0,423,0.5772391220145132,0.9711640991388626,0.03999999999999998
3,2022/23,1.0,UECL,0.26,2.0,423,0.575099201884075,0.9715422566539084,0.04000000000000002
3,2022/23,1.0,UECL,0.22,1.25,423,0.5761664609183681,0.972612283194069,0.06500000000000003
3,2022/23,1.0,UECL,0.34,1.5,423,0.5784791381693857,0.9731209413981424,0.06999999999999999
3,2022/23,1.0,UECL,0.34,2.0,423,0.5779531508203305,0.9731965213201377,0.08
3,2022/23,1.0,UECL,0.34,1.25,423,0.5792116939833275,0.9741428301400036,0.065
3,2022/23,1.0,UECL,0.22,1.5,423,0.5768781262092325,0.974909294006432,0.07000000000000002
3,2022/23,1.0,UECL,0.24,2.0,423,0.5764037850824073,0.9750783956060863,0.06000000000000004
3,2022/23,1.0,UECL,0.34,1.0,423,0.5804040397345712,0.9761077703631632,0.06
3,2022/23,1.0,UECL,0.2,1.0,423,0.5780795053386583,0.9766966129443659,0.08000000000000002
3,2022/23,1.0,UECL,0.36,2.0,423,0.5806847084867907,0.9769761526662887,0.09999999999999996
3,2022/23,1.0,UECL,0.36,1.5,423,0.5817810403589805,0.978003111269928,0.08999999999999996
3,2022/23,1.0,UECL,0.2,1.25,423,0.5788197420273837,0.9790728216329806,0.08500000000000002
3,2022/23,1.0,UECL,0.36,1.25,423,0.582880052780663,0.9796998478512231,0.08499999999999996
3,2022/23,1.0,UECL,0.22,2.0,423,0.5785155964536981,0.9805611215820815,0.08000000000000003
3,2022/23,1.0,UECL,0.2,1.5,423,0.5796463577454429,0.9818318672973936,0.09000000000000001
3,2022/23,1.0,UECL,0.38,2.0,423,0.5842234943262091,0.9819590017666295,0.11999999999999998
3,2022/23,1.0,UECL,0.36,1.0,423,0.5845132379138906,0.9824687760177431,0.07999999999999996
3,2022/23,1.0,UECL,0.38,1.5,423,0.5859501045094044,0.9841528507128835,0.10999999999999997
3,2022/23,1.0,UECL,0.18,1.0,423,0.5815245508334311,0.9853329617567983,0.10000000000000003
3,2022/23,1.0,UECL,0.38,1.25,423,0.5874515029931916,0.9865718803483579,0.10499999999999998
3,2022/23,1.0,UECL,0.18,1.25,423,0.5823761145515925,0.9882032672989467,0.10500000000000004
3,2022/23,1.0,UECL,0.2,2.0,423,0.5814346359979475,0.988277841670391,0.10000000000000002
3,2022/23,1.0,UECL,0.38,1.0,423,0.5895667165524716,0.9902143624201435,0.09999999999999998
3,2022/23,1.0,UECL,0.18,1.5,423,0.5832817512424825,0.991404462187378,0.11000000000000003
3,2022/23,1.0,UECL,0.18,2.0,423,0.5851609037151553,0.9986139646698817,0.12000000000000004
3,2022/23,1.0,UEL,0.26,1.0,1567,0.5750618999334952,0.9685360498909188,0.020000000000000018
3,2022/23,1.0,UEL,0.24,1.0,1567,0.5750921408400542,0.9686880427959382,0.040000000000000036
3,2022/23,1.0,UEL,0.26,1.25,1567,0.5752712569584754,0.9688842263289875,0.02500000000000002
3,2022/23,1.0,UEL,0.28,1.25,1567,0.5758549985328943,0.9697503738197594,0.005
3,2022/23,1.0,UEL,0.24,1.25,1567,0.5755575624856992,0.9697522499247266,0.04500000000000003
3,2022/23,1.0,UEL,0.26,1.5,1567,0.5757084112374574,0.970006872045847,0.03000000000000002
3,2022/23,1.0,UEL,0.28,1.0,1567,0.5759470676297793,0.9701654258285662,0.0
3,2022/23,1.0,UEL,0.28,1.5,1567,0.5760497460474103,0.9702217233127347,0.01
3,2022/23,1.0,UEL,0.22,1.0,1567,0.5760377903494565,0.9708128716316318,0.060000000000000026
3,2022/23,1.0,UEL,0.24,1.5,1567,0.5761976900981909,0.971491765266439,0.05000000000000004
3,2022/23,1.0,UEL,0.3,1.5,1567,0.5772216945280496,0.9719846786293156,0.029999999999999964
3,2022/23,1.0,UEL,0.3,1.25,1567,0.5773087872089564,0.9722029900036013,0.024999999999999963
3,2022/23,1.0,UEL,0.22,1.25,1567,0.5767139151145658,0.972551399467283,0.06500000000000003
3,2022/23,1.0,UEL,0.28,2.0,1567,0.5769862571493812,0.9731534206430473,0.02
3,2022/23,1.0,UEL,0.3,1.0,1567,0.5777476439289065,0.9734350919173129,0.019999999999999962
3,2022/23,1.0,UEL,0.3,2.0,1567,0.5777343073297639,0.9737865615175061,0.039999999999999966
3,2022/23,1.0,UEL,0.26,2.0,1567,0.5770033817129653,0.9740149956099976,0.04000000000000002
3,2022/23,1.0,UEL,0.22,1.5,1567,0.5775175826296107,0.974876732694899,0.07000000000000002
3,2022/23,1.0,UEL,0.2,1.0,1567,0.5778988484617018,0.975169483736608,0.08000000000000002
3,2022/23,1.0,UEL,0.32,1.5,1567,0.5792242566793752,0.975181136809066,0.04999999999999998
3,2022/23,1.0,UEL,0.32,2.0,1567,0.5792475322541134,0.9757944694852644,0.059999999999999984
3,2022/23,1.0,UEL,0.32,1.25,1567,0.5796326229866612,0.9761321024142647,0.04499999999999998
3,2022/23,1.0,UEL,0.24,2.0,1567,0.5777856810205161,0.9765275909883611,0.06000000000000004
3,2022/23,1.0,UEL,0.2,1.25,1567,0.5787403148450754,0.9775452157330615,0.08500000000000002
3,2022/23,1.0,UEL,0.32,1.0,1567,0.580463628830877,0.9782431626710457,0.03999999999999998
3,2022/23,1.0,UEL,0.34,2.0,1567,0.5815259319224295,0.979085472737359,0.08
3,2022/23,1.0,UEL,0.34,1.5,1567,0.5820574325013872,0.9797255928783681,0.06999999999999999
3,2022/23,1.0,UEL,0.2,1.5,1567,0.5796680888317169,0.9804282267253779,0.09000000000000001
3,2022/23,1.0,UEL,0.22,2.0,1567,0.5793331550720335,0.9808956264912709,0.08000000000000003
3,2022/23,1.0,UEL,0.34,1.25,1567,0.582826505866009,0.9814576899063506,0.065
3,2022/23,1.0,UEL,0.18,1.0,1567,0.5806753151767904,0.9821108902249878,0.10000000000000003
3,2022/23,1.0,UEL,0.36,2.0,1567,0.5845695063347125,0.9835905354947614,0.09999999999999996
3,2022/23,1.0,UEL,0.34,1.0,1567,0.5840950223356906,0.9845196192476754,0.06
3,2022/23,1.0,UEL,0.18,1.25,1567,0.5816367616772278,0.9850905902522398,0.10500000000000004
3,2022/23,1.0,UEL,0.36,1.5,1567,0.5857212219940855,0.9855561675217528,0.08999999999999996
3,2022/23,1.0,UEL,0.2,2.0,1567,0.5816458038675177,0.9873891590166475,0.10000000000000002
3,2022/23,1.0,UEL,0.36,1.25,1567,0.5868904358469997,0.9881244267419178,0.08499999999999996
3,2022/23,1.0,UEL,0.18,1.5,1567,0.5826492087045095,0.9885056664023993,0.11000000000000003
3,2022/23,1.0,UEL,0.38,2.0,1567,0.588378255490962,0.9892592895551324,0.11999999999999998
3,2022/23,1.0,UEL,0.36,1.0,1567,0.5886418244433473,0.9922216915417909,0.07999999999999996
3,2022/23,1.0,UEL,0.38,1.5,1567,0.5902156251574703,0.9926308543236142,0.10999999999999997
3,2022/23,1.0,UEL,0.38,1.25,1567,0.5918244129296331,0.9960982137451407,0.10499999999999998
3,2022/23,1.0,UEL,0.18,2.0,1567,0.5847236274069686,0.9963707990823472,0.12000000000000004
3,2022/23,1.0,UEL,0.38,1.0,1567,0.5941040351538472,1.0013313129541372,0.09999999999999998
4,2023/24,0.0,ALL,0.26,1.0,3616,0.5759806927757087,0.9703148539139947,0.020000000000000018
4,2023/24,0.0,ALL,0.26,1.25,3616,0.5760555827684644,0.9706032008247639,0.02500000000000002
4,2023/24,0.0,ALL,0.24,1.0,3616,0.5762463190420569,0.9708599595950519,0.040000000000000036
4,2023/24,0.0,ALL,0.28,1.25,3616,0.5764022763418716,0.9711176222865618,0.005
4,2023/24,0.0,ALL,0.28,1.5,3616,0.5764516945570279,0.971488660272243,0.01
4,2023/24,0.0,ALL,0.28,1.0,3616,0.5766355670738853,0.9715720991708311,0.0
4,2023/24,0.0,ALL,0.26,1.5,3616,0.5763550450509951,0.9716140400930479,0.03000000000000002
4,2023/24,0.0,ALL,0.24,1.25,3616,0.5765845409748043,0.9718459759991478,0.04500000000000003
4,2023/24,0.0,ALL,0.3,1.5,3616,0.5773849844674409,0.9729318797580591,0.029999999999999964
4,2023/24,0.0,ALL,0.3,1.25,3616,0.5776246216950264,0.9732381246323424,0.024999999999999963
4,2023/24,0.0,ALL,0.22,1.0,3616,0.57743244587293,0.9734034720981554,0.060000000000000026
4,2023/24,0.0,ALL,0.24,1.5,3616,0.5770950359493427,0.9734629747744612,0.05000000000000004
4,2023/24,0.0,ALL,0.28,2.0,3616,0.5770975632658428,0.9741237764226799,0.02
4,2023/24,0.0,ALL,0.3,2.0,3616,0.5775911176180099,0.9744493821791013,0.039999999999999966
4,2023/24,0.0,ALL,0.3,1.0,3616,0.5782109419365867,0.9744868108330509,0.019999999999999962
4,2023/24,0.0,ALL,0.22,1.25,3616,0.5779891509608915,0.9750471796655638,0.06500000000000003
4,2023/24,0.0,ALL,0.26,2.0,3616,0.5773758667797299,0.9753139505976811,0.04000000000000002
4,2023/24,0.0,ALL,0.32,1.5,3616,0.5791549147822341,0.9758264352757949,0.04999999999999998
4,2023/24,0.0,ALL,0.32,2.0,3616,0.5788565298362308,0.9761682121129223,0.059999999999999984
4,2023/24,0.0,ALL,0.32,1.25,3616,0.5797226188279284,0.9768519578917686,0.04499999999999998
4,2023/24,0.0,ALL,0.22,1.5,3616,0.5786716672520705,0.9772399868857059,0.07000000000000002
4,2023/24,0.0,ALL,0.24,2.0,3616,0.5784260281596708,0.9781794764291224,0.06000000000000004
4,2023/24,0.0,ALL,0.2,1.0,3616,0.5795390732683279,0.9782100655526197,0.08000000000000002
4,2023/24,0.0,ALL,0.32,1.0,3616,0.5807068173638132,0.9789538243521927,0.03999999999999998
4,2023/24,0.0,ALL,0.34,2.0,3616,0.5808937999205057,0.9791864931036657,0.08
4,2023/24,0.0,ALL,0.34,1.5,3616,0.5817614855014078,0.9800846567935776,0.06999999999999999
4,2023/24,0.0,ALL,0.2,1.25,3616,0.5802694127267262,0.9804758283875356,0.08500000000000002
4,2023/24,0.0,ALL,0.34,1.25,3616,0.5826962677405777,0.9818767993542861,0.065
4,2023/24,0.0,ALL,0.22,2.0,3616,0.5802480474056658,0.9829289244286893,0.08000000000000003
4,2023/24,0.0,ALL,0.2,1.5,3616,0.5810849389591786,0.9832169321175589,0.09000000000000001
4,2023/24,0.0,ALL,0.36,2.0,3616,0.5837029278708349,0.9834334849270846,0.09999999999999996
4,2023/24,0.0,ALL,0.34,1.0,3616,0.5841231933555644,0.984900167111376,0.06
4,2023/24,0.0,ALL,0.18,1.0,3616,0.5825662012282508,0.9856401412116288,0.10000000000000003
4,2023/24,0.0,ALL,0.36,1.5,3616,0.5852046966249616,0.9856428861467322,0.08999999999999996
4,2023/24,0.0,ALL,0.36,1.25,3616,0.5865455684329742,0.9882553817989358,0.08499999999999996
4,2023/24,0.0,ALL,0.18,1.25,3616,0.583425326272308,0.9884959993955807,0.10500000000000004
4,2023/24,0.0,ALL,0.38,2.0,3616,0.5872839136872178,0.988857434166207,0.11999999999999998
4,2023/24,0.0,ALL,0.2,2.0,3616,0.5828419245177148,0.9898377176917784,0.10000000000000002
4,2023/24,0.0,ALL,0.18,1.5,3616,0.5843348510706668,0.9917603524301307,0.11000000000000003
4,2023/24,0.0,ALL,0.36,1.0,3616,0.5884600699118406,0.9922802619895749,0.07999999999999996
4,2023/24,0.0,ALL,0.38,1.5,3616,0.5894845481528955,0.9924576440362397,0.10999999999999997
4,2023/24,0.0,ALL,0.38,1.25,3616,0.5912705209051182,0.9959519378646251,0.10499999999999998
4,2023/24,0.0,ALL,0.18,2.0,3616,0.5862076594958179,0.9992755567345553,0.12000000000000004
4,2023/24,0.0,ALL,0.38,1.0,3616,0.5937174470326415,1.0010731975900735,0.09999999999999998
4,2023/24,0.0,UCL,0.26,1.0,1036,0.5612262572591437,0.9490037897954834,0.020000000000000018
4,2023/24,0.0,UCL,0.28,1.25,1036,0.5612054251761934,0.9493613507745161,0.005
4,2023/24,0.0,UCL,0.26,1.25,1036,0.561203544923262,0.9494216201996253,0.02500000000000002
4,2023/24,0.0,UCL,0.28,1.0,1036,0.5615769204389683,0.949735113001619,0.0
4,2023/24,0.0,UCL,0.28,1.5,1036,0.5611888862183873,0.9498776173991005,0.01
4,2023/24,0.0,UCL,0.24,1.0,1036,0.5617582441749281,0.9500488659416602,0.040000000000000036
4,2023/24,0.0,UCL,0.26,1.5,1036,0.5614652712877776,0.9506221732640087,0.03000000000000002
4,2023/24,0.0,UCL,0.3,1.5,1036,0.5617029463955027,0.9506739069222246,0.029999999999999964
4,2023/24,0.0,UCL,0.3,1.25,1036,0.5620403789784294,0.9508805762189056,0.024999999999999963
4,2023/24,0.0,UCL,0.24,1.25,1036,0.562034738219635,0.9512122805357235,0.04500000000000003
4,2023/24,0.0,UCL,0.3,1.0,1036,0.5628102337144023,0.952098183700579,0.019999999999999962
4,2023/24,0.0,UCL,0.3,2.0,1036,0.5618843627261741,0.9525987144370692,0.039999999999999966
4,2023/24,0.0,UCL,0.32,1.5,1036,0.5630074518191237,0.9528936265208353,0.04999999999999998
4,2023/24,0.0,UCL,0.28,2.0,1036,0.5618456284348314,0.9529943788440272,0.02
4,2023/24,0.0,UCL,0.24,1.5,1036,0.5625321016036734,0.9530624165914768,0.05000000000000004
4,2023/24,0.0,UCL,0.22,1.0,1036,0.563172881186322,0.9530658410688789,0.060000000000000026
4,2023/24,0.0,UCL,0.32,2.0,1036,0.5626439107914775,0.9535665100381022,0.059999999999999984
4,2023/24,0.0,UCL,0.32,1.25,1036,0.5637084063299701,0.9538665223384518,0.04499999999999998
4,2023/24,0.0,UCL,0.26,2.0,1036,0.5625277079174487,0.9548763717506203,0.04000000000000002
4,2023/24,0.0,UCL,0.22,1.25,1036,0.5636990050653125,0.9549340272280967,0.06500000000000003
4,2023/24,0.0,UCL,0.34,2.0,1036,0.564124272630741,0.9558034326858791,0.08
4,2023/24,0.0,UCL,0.32,1.0,1036,0.5649261970854457,0.9559878133575107,0.03999999999999998
4,2023/24,0.0,UCL,0.34,1.5,1036,0.5651024024892506,0.956448735117105,0.06999999999999999
4,2023/24,0.0,UCL,0.22,1.5,1036,0.564389377166075,0.9574024226519929,0.07000000000000002
4,2023/24,0.0,UCL,0.34,1.25,1036,0.5662095072308151,0.9582366506782725,0.065
4,2023/24,0.0,UCL,0.2,1.0,1036,0.565470168293325,0.9583184067662661,0.08000000000000002
4,2023/24,0.0,UCL,0.24,2.0,1036,0.5639306011740265,0.958404289069971,0.06000000000000004
4,2023/24,0.0,UCL,0.36,2.0,1036,0.5663254482439649,0.9592379611667039,0.09999999999999996
4,2023/24,0.0,UCL,0.2,1.25,1036,0.5661963454602945,0.960854917591933,0.08500000000000002
4,2023/24,0.0,UCL,0.36,1.5,1036,0.567987798405883,0.9612750168729914,0.08999999999999996
4,2023/24,0.0,UCL,0.34,1.0,1036,0.5679248105520981,0.9613307910810581,0.06
4,2023/24,0.0,UCL,0.22,2.0,1036,0.5660543082045647,0.9637863726726631,0.08000000000000003
4,2023/24,0.0,UCL,0.38,2.0,1036,0.569247437631149,0.963817354852832,0.11999999999999998
4,2023/24,0.0,UCL,0.2,1.5,1036,0.567037097974982,0.9639131632926694,0.09000000000000001
4,2023/24,0.0,UCL,0.36,1.25,1036,0.5695436816809649,0.9639333270457592,0.08499999999999996
4,2023/24,0.0,UCL,0.18,1.0,1036,0.5686501054959372,0.9661653958287356,0.10000000000000003
4,2023/24,0.0,UCL,0.38,1.5,1036,0.571663639569021,0.9673282713474584,0.10999999999999997
4,2023/24,0.0,UCL,0.36,1.0,1036,0.5718060741143598,0.9680811099069837,0.07999999999999996
4,2023/24,0.0,UCL,0.18,1.25,1036,0.5695267594045813,0.96933748511124,0.10500000000000004
4,2023/24,0.0,UCL,0.38,1.25,1036,0.573710929680419,0.9709202997898414,0.10499999999999998
4,2023/24,0.0,UCL,0.2,2.0,1036,0.568898829009063,0.9712972646786056,0.10000000000000002
4,2023/24,0.0,UCL,0.18,1.5,1036,0.570475264030395,0.9729597010610059,0.11000000000000003
4,2023/24,0.0,UCL,0.38,1.0,1036,0.576569987772231,0.9762172394145731,0.09999999999999998
4,2023/24,0.0,UCL,0.18,2.0,1036,0.5724641635875216,0.9813052758671911,0.12000000000000004
4,2023/24,0.0,UECL,0.26,1.25,838,0.5804265773067786,0.9772872956229754,0.02500000000000002
4,2023/24,0.0,UECL,0.28,1.5,838,0.5803871564147577,0.9774137578777485,0.01
4,2023/24,0.0,UECL,0.26,1.5,838,0.5803271298947975,0.9774540720435958,0.03000000000000002
4,2023/24,0.0,UECL,0.26,1.0,838,0.5807281033039803,0.9776517833376954,0.020000000000000018
4,2023/24,0.0,UECL,0.28,1.25,838,0.5807369457596427,0.977788986230099,0.005
4,2023/24,0.0,UECL,0.28,2.0,838,0.5802027950977461,0.978089530277186,0.02
4,2023/24,0.0,UECL,0.24,1.0,838,0.5810846591651686,0.9783642126541039,0.040000000000000036
4,2023/24,0.0,UECL,0.24,1.25,838,0.581042039389017,0.9785796256524906,0.04500000000000003
4,2023/24,0.0,UECL,0.3,2.0,838,0.5807005454350295,0.9786869978032794,0.039999999999999966
4,2023/24,0.0,UECL,0.28,1.0,838,0.5813366632968231,0.9787691161734328,0.0
4,2023/24,0.0,UECL,0.3,1.5,838,0.5813383431652513,0.9789808151008078,0.029999999999999964
4,2023/24,0.0,UECL,0.26,2.0,838,0.5805375026246349,0.9790536137166063,0.04000000000000002
4,2023/24,0.0,UECL,0.24,1.5,838,0.5811582636053708,0.9792605172952605,0.05000000000000004
4,2023/24,0.0,UECL,0.3,1.25,838,0.5819731447476091,0.9799290360928885,0.024999999999999963
4,2023/24,0.0,UECL,0.32,2.0,838,0.5820307536364852,0.9807211991247494,0.059999999999999984
4,2023/24,0.0,UECL,0.22,1.0,838,0.5824063308803881,0.9811092497059121,0.060000000000000026
4,2023/24,0.0,UECL,0.3,1.0,838,0.5829103391436973,0.9815652327032887,0.019999999999999962
4,2023/24,0.0,UECL,0.24,2.0,838,0.5817046680156959,0.9817419851063572,0.06000000000000004
4,2023/24,0.0,UECL,0.22,1.25,838,0.5825833320063578,0.981872738809962,0.06500000000000003
4,2023/24,0.0,UECL,0.32,1.5,838,0.5831806901462785,0.9820349843926994,0.04999999999999998
4,2023/24,0.0,UECL,0.22,1.5,838,0.5828805575464776,0.9830425187028302,0.07000000000000002
4,2023/24,0.0,UECL,0.32,1.25,838,0.5841351742706778,0.9835908172895956,0.04499999999999998
4,2023/24,0.0,UECL,0.34,2.0,838,0.584193419702113,0.9840968163880008,0.08
4,2023/24,0.0,UECL,0.32,1.0,838,0.5854491308446026,0.9859291631295533,0.03999999999999998
4,2023/24,0.0,UECL,0.2,1.0,838,0.5846931184496388,0.9861595647057627,0.08000000000000002
4,2023/24,0.0,UECL,0.22,2.0,838,0.5837042912709293,0.9863675589348251,0.08000000000000003
4,2023/24,0.0,UECL,0.34,1.5,838,0.5859141973578392,0.986486201493408,0.06999999999999999
4,2023/24,0.0,UECL,0.2,1.25,838,0.585050455158801,0.9874426126917432,0.08500000000000002
4,2023/24,0.0,UECL,0.34,1.25,838,0.587223034328849,0.9886885553063655,0.065
4,2023/24,0.0,UECL,0.36,2.0,838,0.5871885436319132,0.9887421524890387,0.09999999999999996
4,2023/24,0.0,UECL,0.2,1.5,838,0.5854940117181179,0.9890783571815295,0.09000000000000001
4,2023/24,0.0,UECL,0.34,1.0,838,0.5889530383995394,0.9917820507146113,0.06
4,2023/24,0.0,UECL,0.36,1.5,838,0.5895388647999333,0.9922688630310832,0.08999999999999996
4,2023/24,0.0,UECL,0.2,2.0,838,0.5865363723903347,0.9932116928726707,0.10000000000000002
4,2023/24,0.0,UECL,0.18,1.0,838,0.5879450218729207,0.9938854712146438,0.10000000000000003
4,2023/24,0.0,UECL,0.38,2.0,838,0.5910161254258857,0.9946049964191185,0.11999999999999998
4,2023/24,0.0,UECL,0.36,1.25,838,0.5912367249221225,0.9951617579937935,0.08499999999999996
4,2023/24,0.0,UECL,0.18,1.25,838,0.5884434088463465,0.995662377582943,0.10500000000000004
4,2023/24,0.0,UECL,0.18,1.5,838,0.5889986261202919,0.9977431677623084,0.11000000000000003
4,2023/24,0.0,UECL,0.36,1.0,838,0.5934220618085071,0.999071975110061,0.07999999999999996
4,2023/24,0.0,UECL,0.38,1.5,838,0.5940546924725609,0.9993378746250097,0.10999999999999997
4,2023/24,0.0,UECL,0.18,2.0,838,0.5902009113739126,1.0026522475279502,0.12000000000000004
4,2023/24,0.0,UECL,0.38,1.25,838,0.5961762460504986,1.002971478911914,0.10499999999999998
4,2023/24,0.0,UECL,0.38,1.0,838,0.5988562010715062,1.0077707747596976,0.09999999999999998
4,2023/24,0.0,UEL,0.26,1.0,1742,0.5824716601537052,0.9794594667553934,0.020000000000000018
4,2023/24,0.0,UEL,0.24,1.0,1742,0.5825351345065678,0.979626738562577,0.040000000000000036
4,2023/24,0.0,UEL,0.26,1.25,1742,0.5827856733451131,0.9799848575909766,0.02500000000000002
4,2023/24,0.0,UEL,0.28,1.25,1742,0.583354908279616,0.9808471827353537,0.005
4,2023/24,0.0,UEL,0.24,1.25,1742,0.5830932734565752,0.980877956533365,0.04500000000000003
4,2023/24,0.0,UEL,0.28,1.0,1742,0.5833297342833871,0.9810967934435771,0.0
4,2023/24,0.0,UEL,0.26,1.5,1742,0.5832994758888753,0.9812889122287112,0.03000000000000002
4,2023/24,0.0,UEL,0.28,1.5,1742,0.5836355937545331,0.9814908466230823,0.01
4,2023/24,0.0,UEL,0.22,1.0,1742,0.5835201573419747,0.9817917293375528,0.060000000000000026
4,2023/24,0.0,UEL,0.24,1.5,1742,0.5838012444489764,0.982806624398538,0.05000000000000004
4,2023/24,0.0,UEL,0.3,1.5,1742,0.58480959804595,0.9832592345460618,0.029999999999999964
4,2023/24,0.0,UEL,0.3,1.25,1742,0.5848009782600838,0.9833158722513908,0.024999999999999963
4,2023/24,0.0,UEL,0.22,1.25,1742,0.5842777086140024,0.9837253698849725,0.06500000000000003
4,2023/24,0.0,UEL,0.3,1.0,1742,0.5851093568956136,0.9843966272406177,0.019999999999999962
4,2023/24,0.0,UEL,0.28,2.0,1742,0.5846743831336918,0.9847820738746937,0.02
4,2023/24,0.0,UEL,0.3,2.0,1742,0.5854364089826937,0.9854058516898265,0.039999999999999966
4,2023/24,0.0,UEL,0.26,2.0,1742,0.5846854200192779,0.9856695728662779,0.04000000000000002
4,2023/24,0.0,UEL,0.2,1.0,1742,0.5854267286599264,0.9862158509787555,0.08000000000000002
4,2023/24,0.0,UEL,0.22,1.5,1742,0.5851408994348365,0.9862464133399977,0.07000000000000002
