power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
0.75,UCL,0.22,2.0,1810,0.5591968035425177,0.9555021365164896,0.08000000000000003
0.75,UCL,0.34,1.0,1810,0.5628198598516616,0.9555558741872996,0.06
0.75,UCL,0.36,1.5,1810,0.5633450628352176,0.9558718698562297,0.08999999999999996
0.75,UCL,0.18,1.25,1810,0.5612440750247724,0.9559428187955697,0.10500000000000004
0.75,UCL,0.36,1.25,1810,0.5647479362695027,0.958525486394293,0.08499999999999996
0.75,UCL,0.38,2.0,1810,0.5650856974171408,0.9596514393594875,0.11999999999999998
0.75,UCL,0.18,1.5,1810,0.5623073478009463,0.9605148376680369,0.11000000000000003
0.75,UCL,0.2,2.0,1810,0.5614868239580104,0.9621042238291744,0.10000000000000002
0.75,UCL,0.38,1.5,1810,0.5671704543177404,0.9624050693643065,0.10999999999999997
0.75,UCL,0.36,1.0,1810,0.5669112719154604,0.963173372168405,0.07999999999999996
0.75,UCL,0.38,1.25,1810,0.5690652093671774,0.9661462165440323,0.10499999999999998
0.75,UCL,0.18,2.0,1810,0.5644493181845743,0.9710646322901192,0.12000000000000004
0.75,UCL,0.38,1.0,1810,0.5718399861554342,0.9721780202538741,0.09999999999999998
0.75,UECL,0.24,1.0,2073,0.5796573163701476,0.9756760954325413,0.040000000000000036
0.75,UECL,0.26,1.25,2073,0.5796475697852711,0.9757740500454215,0.02500000000000002
0.75,UECL,0.24,1.25,2073,0.5797387211875399,0.9759557352349453,0.04500000000000003
0.75,UECL,0.26,1.5,2073,0.5796833475074593,0.9760620993815713,0.03000000000000002
0.75,UECL,0.26,1.0,2073,0.5798350565968226,0.97616959825445,0.020000000000000018
0.75,UECL,0.24,1.5,2073,0.5799943629316963,0.9768319645320495,0.05000000000000004
0.75,UECL,0.28,1.5,2073,0.5802313600609447,0.9769944422306116,0.01
0.75,UECL,0.22,1.0,2073,0.5804181184080218,0.977150238702162,0.060000000000000026
0.75,UECL,0.28,1.25,2073,0.5804525490531318,0.977327661660945,0.005
0.75,UECL,0.22,1.25,2073,0.5807260032599383,0.9780659848688397,0.06500000000000003
0.75,UECL,0.28,2.0,2073,0.5803457647006829,0.9781125294140595,0.02
0.75,UECL,0.26,2.0,2073,0.58019333327526,0.9782193916989937,0.04000000000000002
0.75,UECL,0.28,1.0,2073,0.5809513390880465,0.9784425269113072,0.0
0.75,UECL,0.3,1.5,2073,0.5816384005921522,0.979480721063814,0.029999999999999964
0.75,UECL,0.22,1.5,2073,0.5811644063336553,0.9795005431279933,0.07000000000000002
0.75,UECL,0.3,2.0,2073,0.581295108274898,0.9795069764894532,0.039999999999999966
0.75,UECL,0.24,2.0,2073,0.5808378139986297,0.9799804715854278,0.06000000000000004
0.75,UECL,0.3,1.25,2073,0.5821536589911223,0.9804720740392017,0.024999999999999963
0.75,UECL,0.2,1.0,2073,0.582117462710445,0.9808469386237698,0.08000000000000002
0.75,UECL,0.32,2.0,2073,0.5830413639979056,0.9822858866354315,0.059999999999999984
0.75,UECL,0.3,1.0,2073,0.5830061638438193,0.9823564566268339,0.019999999999999962
0.75,UECL,0.2,1.25,2073,0.5826094160024662,0.9823639474515917,0.08500000000000002
0.75,UECL,0.32,1.5,2073,0.5839044691010821,0.9834094086441312,0.04999999999999998
0.75,UECL,0.22,2.0,2073,0.5822792068707916,0.9835963374399761,0.08000000000000003
0.75,UECL,0.2,1.5,2073,0.5831934777133365,0.9843297785119655,0.09000000000000001
0.75,UECL,0.32,1.25,2073,0.5847508995992423,0.9851001954235058,0.04499999999999998
0.75,UECL,0.34,2.0,2073,0.5855845318697056,0.9863605160885272,0.08
0.75,UECL,0.18,1.0,2073,0.584755349277417,0.9871140616869923,0.10000000000000003
0.75,UECL,0.32,1.0,2073,0.5859995308641411,0.9878116798309872,0.03999999999999998
0.75,UECL,0.34,1.5,2073,0.587029565587734,0.9886978992906493,0.06999999999999999
0.75,UECL,0.18,1.25,2073,0.5853889594151237,0.9892010796750167,0.10500000000000004
0.75,UECL,0.2,2.0,2073,0.5845175118917459,0.9893325110138856,0.10000000000000002
0.75,UECL,0.34,1.25,2073,0.5882442708774916,0.9911346714821002,0.065
0.75,UECL,0.36,2.0,2073,0.5889246118902981,0.9916646763286172,0.09999999999999996
0.75,UECL,0.18,1.5,2073,0.58608157707074,0.9916735546848747,0.11000000000000003
0.75,UECL,0.34,1.0,2073,0.5899314401490121,0.9947399360812911,0.06
0.75,UECL,0.36,1.5,2073,0.5910136900521082,0.9952871324890276,0.08999999999999996
0.75,UECL,0.18,2.0,2073,0.5875527290614928,0.9975460427433598,0.12000000000000004
0.75,UECL,0.38,2.0,2073,0.5930616040596828,0.9981508436623328,0.11999999999999998
0.75,UECL,0.36,1.25,2073,0.5926337728258707,0.9985227128305744,0.08499999999999996
0.75,UECL,0.36,1.0,2073,0.594801891698432,1.0030997958270131,0.07999999999999996
0.75,UECL,0.38,1.5,2073,0.5958568424942047,1.0031379189660476,0.10999999999999997
0.75,UECL,0.38,1.25,2073,0.5979194054443794,1.0072326905473523,0.10499999999999998
0.75,UECL,0.38,1.0,2073,0.6006108855124009,1.012874054917803,0.09999999999999998
0.75,UEL,0.24,1.0,2457,0.5743000912979616,0.9677446372229155,0.040000000000000036
0.75,UEL,0.26,1.0,2457,0.5743483425841251,0.9678444671194278,0.020000000000000018
0.75,UEL,0.26,1.25,2457,0.5746675193328518,0.9684382941835473,0.02500000000000002
0.75,UEL,0.24,1.25,2457,0.5748793710258999,0.9691308226819592,0.04500000000000003
0.75,UEL,0.28,1.25,2457,0.5753009736620602,0.9694606209021179,0.005
0.75,UEL,0.22,1.0,2457,0.575144588540189,0.9696001101825543,0.060000000000000026
0.75,UEL,0.28,1.0,2457,0.57528934239868,0.9697131558790724,0.0
0.75,UEL,0.26,1.5,2457,0.5752077582697287,0.9699519163165886,0.03000000000000002
0.75,UEL,0.28,1.5,2457,0.5755964151590043,0.9702632287233115,0.01
0.75,UEL,0.24,1.5,2457,0.5756234996482484,0.9713173215760318,0.05000000000000004
0.75,UEL,0.22,1.25,2457,0.5759365287412049,0.9717310857458725,0.06500000000000003
0.75,UEL,0.3,1.25,2457,0.5767797340135256,0.9720535350238937,0.024999999999999963
0.75,UEL,0.3,1.5,2457,0.5767894703160751,0.9721025821906721,0.029999999999999964
0.75,UEL,0.3,1.0,2457,0.577123090741626,0.9732142332210496,0.019999999999999962
0.75,UEL,0.2,1.0,2457,0.5768818343108076,0.9736640387850982,0.08000000000000002
0.75,UEL,0.28,2.0,2457,0.5767006061152391,0.974175406075326,0.02
0.75,UEL,0.22,1.5,2457,0.5768436392945632,0.9745560993582144,0.07000000000000002
0.75,UEL,0.3,2.0,2457,0.5774684093671788,0.9747987058317941,0.039999999999999966
0.75,UEL,0.26,2.0,2457,0.5766699847727321,0.9750224992906149,0.04000000000000002
0.75,UEL,0.32,1.5,2457,0.5787869237409409,0.9753578293377996,0.04999999999999998
0.75,UEL,0.32,1.25,2457,0.5791038003872476,0.9761100749835057,0.04499999999999998
0.75,UEL,0.2,1.25,2457,0.5778389924787668,0.9764976036718608,0.08500000000000002
0.75,UEL,0.32,2.0,2457,0.5789733945285512,0.9767744694202923,0.059999999999999984
0.75,UEL,0.24,2.0,2457,0.5773765453396575,0.9774937060328764,0.06000000000000004
0.75,UEL,0.32,1.0,2457,0.5798495876129632,0.978250298326351,0.03999999999999998
0.75,UEL,0.2,1.5,2457,0.5788681772086732,0.9799300248179085,0.09000000000000001
0.75,UEL,0.34,1.5,2457,0.5815887754336021,0.9799455537064965,0.06999999999999999
0.75,UEL,0.34,2.0,2457,0.5812155615993562,0.9800126146255607,0.08
0.75,UEL,0.18,1.0,2457,0.5795118286098175,0.9802823791308377,0.10000000000000003
0.75,UEL,0.34,1.25,2457,0.5822731727832265,0.9815529726299461,0.065
0.75,UEL,0.22,2.0,2457,0.5788202878160158,0.981790104990823,0.08000000000000003
0.75,UEL,0.18,1.25,2457,0.5805867622385854,0.9837808520263115,0.10500000000000004
0.75,UEL,0.36,2.0,2457,0.5841949105795938,0.9844453616536356,0.09999999999999996
0.75,UEL,0.34,1.0,2457,0.5834688330126917,0.9847559643484919,0.06
0.75,UEL,0.36,1.5,2457,0.5851950253940582,0.9858057084522408,0.08999999999999996
0.75,UEL,0.18,1.5,2457,0.5816971133905785,0.9877923968847312,0.11000000000000003
0.75,UEL,0.2,2.0,2457,0.5810012122018067,0.9881773705590724,0.10000000000000002
0.75,UEL,0.36,1.25,2457,0.5862878512014622,0.9883295341306948,0.08499999999999996
0.75,UEL,0.38,2.0,2457,0.5879114414692639,0.9900233357497635,0.11999999999999998
0.75,UEL,0.36,1.0,2457,0.5879808269408112,0.9926935317771309,0.07999999999999996
0.75,UEL,0.38,1.5,2457,0.5896056736223098,0.9928979507328537,0.10999999999999997
0.75,UEL,0.38,1.25,2457,0.5911478356419547,0.9964082949070864,0.10499999999999998
0.75,UEL,0.18,2.0,2457,0.5839193184970299,0.9970122544377754,0.12000000000000004
0.75,UEL,0.38,1.0,2457,0.5933855693973219,1.0020508006219904,0.09999999999999998
0.85,ALL,0.24,1.0,6340,0.5703743517666068,0.962037489335954,0.040000000000000036
0.85,ALL,0.26,1.0,6340,0.5704024696301482,0.962219066930447,0.020000000000000018
0.85,ALL,0.26,1.25,6340,0.5705121220795919,0.9625443187664804,0.02500000000000002
0.85,ALL,0.24,1.25,6340,0.5707584123112428,0.9631474180749757,0.04500000000000003
0.85,ALL,0.28,1.25,6340,0.5711079152464523,0.9636463377193335,0.005
0.85,ALL,0.26,1.5,6340,0.5708639579219666,0.963764643749102,0.03000000000000002
0.85,ALL,0.22,1.0,6340,0.5712354577847427,0.9637983094254445,0.060000000000000026
0.85,ALL,0.28,1.0,6340,0.5713198113753669,0.9641581446187885,0.0
0.85,ALL,0.28,1.5,6340,0.5712034192639839,0.9641582630279987,0.01
0.85,ALL,0.24,1.5,6340,0.5713260948184022,0.9650383747165698,0.05000000000000004
0.85,ALL,0.22,1.25,6340,0.571846785941405,0.9656467079928917,0.06500000000000003
0.85,ALL,0.3,1.5,6340,0.5723444788444538,0.9660720519652458,0.029999999999999964
0.85,ALL,0.3,1.25,6340,0.5725457918118243,0.9663106739743852,0.024999999999999963
0.85,ALL,0.28,2.0,6340,0.5719613760477048,0.9674624887679912,0.02
0.85,ALL,0.3,1.0,6340,0.5731263770022631,0.9677193863903587,0.019999999999999962
0.85,ALL,0.2,1.0,6340,0.572985787684556,0.9677526012616349,0.08000000000000002
0.85,ALL,0.3,2.0,6340,0.5726598806546356,0.9681600405600688,0.039999999999999966
0.85,ALL,0.22,1.5,6340,0.5725898299532904,0.9681742769275986,0.07000000000000002
0.85,ALL,0.26,2.0,6340,0.571998243713386,0.96822736667442,0.04000000000000002
0.85,ALL,0.32,1.5,6340,0.5742871366633766,0.9693951169571011,0.04999999999999998
0.85,ALL,0.32,2.0,6340,0.5740937575341785,0.9702032907291105,0.059999999999999984
0.85,ALL,0.2,1.25,6340,0.5737772429700788,0.9702984228283393,0.08500000000000002
0.85,ALL,0.32,1.25,6340,0.5748257517757076,0.9704315881559259,0.04499999999999998
0.85,ALL,0.24,2.0,6340,0.5727704836516796,0.9706069434282958,0.06000000000000004
0.85,ALL,0.32,1.0,6340,0.5758221665108365,0.9728061819092634,0.03999999999999998
0.85,ALL,0.2,1.5,6340,0.5746551633266315,0.973431814844997,0.09000000000000001
0.85,ALL,0.34,2.0,6340,0.5762630066863333,0.9735031667899948,0.08
0.85,ALL,0.34,1.5,6340,0.577031392720752,0.9740451215321986,0.06999999999999999
0.85,ALL,0.18,1.0,6340,0.5756253414660466,0.9742435127086935,0.10000000000000003
0.85,ALL,0.22,2.0,6340,0.5742780958625849,0.9748004994121661,0.08000000000000003
0.85,ALL,0.34,1.25,6340,0.5779477951381023,0.9759328580229293,0.065
0.85,ALL,0.18,1.25,6340,0.5765497833972638,0.9774500628625717,0.10500000000000004
0.85,ALL,0.36,2.0,6340,0.5791676281111005,0.9779927579180341,0.09999999999999996
0.85,ALL,0.34,1.0,6340,0.5794071799010874,0.9793536188996197,0.06
0.85,ALL,0.36,1.5,6340,0.5805772470165802,0.9799629762032562,0.08999999999999996
0.85,ALL,0.2,2.0,6340,0.5765210803461025,0.9810714266149365,0.10000000000000002
0.85,ALL,0.18,1.5,6340,0.5775220949384253,0.9811612894058283,0.11000000000000003
0.85,ALL,0.36,1.25,6340,0.5819119218990085,0.9827627105702276,0.08499999999999996
0.85,ALL,0.38,2.0,6340,0.5828076218084794,0.9836234527156341,0.11999999999999998
0.85,ALL,0.38,1.5,6340,0.5849246995508612,0.9871092130331415,0.10999999999999997
0.85,ALL,0.36,1.0,6340,0.5838814171730156,0.9873241453844297,0.07999999999999996
0.85,ALL,0.18,2.0,6340,0.5794994371022322,0.9897735011745483,0.12000000000000004
0.85,ALL,0.38,1.25,6340,0.586718132058426,0.9908905173521452,0.10499999999999998
0.85,ALL,0.38,1.0,6340,0.5892448783266211,0.9967053229474004,0.09999999999999998
0.85,UCL,0.26,1.0,1810,0.5549150669849597,0.9397603172056026,0.020000000000000018
0.85,UCL,0.24,1.0,1810,0.5550707471202989,0.9397910630466855,0.040000000000000036
0.85,UCL,0.26,1.25,1810,0.5550500499157153,0.9405437400887537,0.02500000000000002
0.85,UCL,0.28,1.25,1810,0.5553705616749035,0.9412736996639253,0.005
0.85,UCL,0.28,1.0,1810,0.5555892975859379,0.9414475999015777,0.0
0.85,UCL,0.24,1.25,1810,0.5555074343008224,0.9414723165802041,0.04500000000000003
0.85,UCL,0.22,1.0,1810,0.5560563379919558,0.9417187786138695,0.060000000000000026
0.85,UCL,0.28,1.5,1810,0.5555176830121807,0.9423460590009807,0.01
0.85,UCL,0.26,1.5,1810,0.555470795938438,0.9424202461769902,0.03000000000000002
0.85,UCL,0.3,1.25,1810,0.5564689695783872,0.9435234170512165,0.024999999999999963
0.85,UCL,0.3,1.5,1810,0.5562987534067738,0.943743951655313,0.029999999999999964
0.85,UCL,0.24,1.5,1810,0.5561580921855451,0.9441103221712003,0.05000000000000004
0.85,UCL,0.22,1.25,1810,0.5567427148302247,0.9442454539103756,0.06500000000000003
0.85,UCL,0.3,1.0,1810,0.5570934389232338,0.9447227051136735,0.019999999999999962
0.85,UCL,0.2,1.0,1810,0.5578718395999303,0.9457872723514379,0.08000000000000002
0.85,UCL,0.32,1.5,1810,0.5578140071222168,0.9465055611011407,0.04999999999999998
0.85,UCL,0.32,1.25,1810,0.558345273626166,0.9471904623497693,0.04499999999999998
0.85,UCL,0.28,2.0,1810,0.5564492267910864,0.9472803596386331,0.02
0.85,UCL,0.3,2.0,1810,0.5567750945712279,0.9473177689339152,0.039999999999999966
0.85,UCL,0.22,1.5,1810,0.5575795717535025,0.9476066088521901,0.07000000000000002
0.85,UCL,0.32,2.0,1810,0.5577655801447792,0.9486484214262185,0.059999999999999984
0.85,UCL,0.26,2.0,1810,0.556787976804355,0.9486510889125884,0.04000000000000002
0.85,UCL,0.2,1.25,1810,0.5587558915039224,0.9491128736306482,0.08500000000000002
0.85,UCL,0.32,1.0,1810,0.5594274909968474,0.9494936947584799,0.03999999999999998
0.85,UCL,0.34,1.5,1810,0.5600634441585103,0.9505504425148489,0.06999999999999999
0.85,UCL,0.34,2.0,1810,0.5594206835117403,0.9511843275589573,0.08
0.85,UCL,0.24,2.0,1810,0.5577913446110332,0.9515794543073461,0.06000000000000004
0.85,UCL,0.34,1.25,1810,0.5609994738182402,0.9522014445715228,0.065
0.85,UCL,0.18,1.0,1810,0.5605172519442222,0.9523304282985401,0.10000000000000003
0.85,UCL,0.2,1.5,1810,0.5597352346423099,0.9531625231665846,0.09000000000000001
0.85,UCL,0.36,2.0,1810,0.5617404046721114,0.954859030000236,0.09999999999999996
0.85,UCL,0.34,1.0,1810,0.5625914538067784,0.9557001836960128,0.06
0.85,UCL,0.36,1.5,1810,0.5630470645156536,0.955820907255555,0.08999999999999996
0.85,UCL,0.22,2.0,1810,0.5594593302111214,0.9562607580893175,0.08000000000000003
0.85,UCL,0.18,1.25,1810,0.5615469643219154,0.9564134411740686,0.10500000000000004
0.85,UCL,0.36,1.25,1810,0.5644315701546097,0.9585071354157989,0.08499999999999996
0.85,UCL,0.38,2.0,1810,0.5647247436258923,0.9596238238127897,0.11999999999999998
0.85,UCL,0.18,1.5,1810,0.5626250808519676,0.9611201284388086,0.11000000000000003
0.85,UCL,0.38,1.5,1810,0.566764868193647,0.9622785110034228,0.10999999999999997
0.85,UCL,0.2,2.0,1810,0.5617919336046194,0.962952799376791,0.10000000000000002
0.85,UCL,0.36,1.0,1810,0.566585327353027,0.9633093008278593,0.07999999999999996
0.85,UCL,0.38,1.25,1810,0.5686415626352744,0.9660793366541969,0.10499999999999998
0.85,UCL,0.18,2.0,1810,0.5647891547915271,0.9720015152502808,0.12000000000000004
0.85,UCL,0.38,1.0,1810,0.5714091116355934,0.9723137647125331,0.09999999999999998
0.85,UECL,0.24,1.0,2073,0.5798330065723536,0.9758019445444511,0.040000000000000036
0.85,UECL,0.26,1.25,2073,0.5798643904755691,0.9759565243220225,0.02500000000000002
0.85,UECL,0.24,1.25,2073,0.5799616387412702,0.9761601953702819,0.04500000000000003
0.85,UECL,0.26,1.0,2073,0.5800029021307751,0.9762807367472284,0.020000000000000018
0.85,UECL,0.26,1.5,2073,0.5799511383651024,0.9763291641410096,0.03000000000000002
0.85,UECL,0.24,1.5,2073,0.5802658587338273,0.9771264969122652,0.05000000000000004
0.85,UECL,0.28,1.5,2073,0.5804919518646403,0.9772334334298248,0.01
0.85,UECL,0.22,1.0,2073,0.5805987505653645,0.9772911023895352,0.060000000000000026
0.85,UECL,0.28,1.25,2073,0.580660033581065,0.9774879278649677,0.005
0.85,UECL,0.22,1.25,2073,0.5809517783781678,0.9782921818530832,0.06500000000000003
0.85,UECL,0.28,1.0,2073,0.581108437240629,0.978539375213026,0.0
0.85,UECL,0.28,2.0,2073,0.580715635794798,0.9785416265886139,0.02
0.85,UECL,0.26,2.0,2073,0.5805647554042506,0.9786844038363833,0.04000000000000002
0.85,UECL,0.3,1.5,2073,0.581888299232441,0.9796910149051063,0.029999999999999964
0.85,UECL,0.22,1.5,2073,0.5814361129708152,0.9798219551002314,0.07000000000000002
0.85,UECL,0.3,2.0,2073,0.5816596022793662,0.9798991075806447,0.039999999999999966
0.85,UECL,0.24,2.0,2073,0.581206961107724,0.9804804070796427,0.06000000000000004
0.85,UECL,0.3,1.25,2073,0.5823485680577575,0.9806099451560225,0.024999999999999963
0.85,UECL,0.2,1.0,2073,0.582300134109808,0.9810030271749364,0.08000000000000002
0.85,UECL,0.3,1.0,2073,0.5831496119019153,0.9824395809166246,0.019999999999999962
0.85,UECL,0.2,1.25,2073,0.5828348093862623,0.9826116121115521,0.08500000000000002
0.85,UECL,0.32,2.0,2073,0.5833966548579553,0.9826399349473272,0.059999999999999984
0.85,UECL,0.32,1.5,2073,0.5841401804685046,0.9835903638001972,0.04999999999999998
0.85,UECL,0.22,2.0,2073,0.5826422529052181,0.9841302588871601,0.08000000000000003
0.85,UECL,0.2,1.5,2073,0.5834619010760658,0.9846774998129555,0.09000000000000001
0.85,UECL,0.32,1.25,2073,0.5849299939056468,0.9852155303478105,0.04499999999999998
0.85,UECL,0.34,2.0,2073,0.5859267935305652,0.9866752924035823,0.08
0.85,UECL,0.18,1.0,2073,0.5849371572056838,0.9872855096687881,0.10000000000000003
0.85,UECL,0.32,1.0,2073,0.5861264261146342,0.9878818300801525,0.03999999999999998
0.85,UECL,0.34,1.5,2073,0.5872475955728308,0.9888488576169164,0.06999999999999999
0.85,UECL,0.18,1.25,2073,0.5856107317655533,0.9894699279355458,0.10500000000000004
0.85,UECL,0.2,2.0,2073,0.5848706307967332,0.9898995305360754,0.10000000000000002
0.85,UECL,0.34,1.25,2073,0.5884043111247328,0.9912273887634324,0.065
0.85,UECL,0.36,2.0,2073,0.5892500182971957,0.9919389109087088,0.09999999999999996
0.85,UECL,0.18,1.5,2073,0.5863432230495792,0.9920470325316545,0.11000000000000003
0.85,UECL,0.34,1.0,2073,0.5900388798787853,0.9947980961499284,0.06
0.85,UECL,0.36,1.5,2073,0.59121054454542,0.9954074202677818,0.08999999999999996
0.85,UECL,0.18,2.0,2073,0.5878920947822689,0.9981453178554066,0.12000000000000004
0.85,UECL,0.38,2.0,2073,0.5933663291578473,0.9983831769907988,0.11999999999999998
0.85,UECL,0.36,1.25,2073,0.5927715197150155,0.9985928084573504,0.08499999999999996
0.85,UECL,0.36,1.0,2073,0.5948869731943691,1.0031472504686783,0.07999999999999996
0.85,UECL,0.38,1.5,2073,0.596029027386272,1.003226848887824,0.10999999999999997
0.85,UECL,0.38,1.25,2073,0.598031619676495,1.0072802611703235,0.10499999999999998
0.85,UECL,0.38,1.0,2073,0.6006707060613853,1.01291248102761,0.09999999999999998
0.85,UEL,0.24,1.0,2457,0.5736676903899296,0.9668125466971107,0.040000000000000036
0.85,UEL,0.26,1.0,2457,0.5737115873403607,0.9668997732681681,0.020000000000000018
0.85,UEL,0.26,1.25,2457,0.5740119585597528,0.9674354645906753,0.02500000000000002
0.85,UEL,0.24,1.25,2457,0.5742284903777524,0.9681357967369075,0.04500000000000003
0.85,UEL,0.28,1.25,2457,0.5746419277238033,0.9684492919352022,0.005
0.85,UEL,0.22,1.0,2457,0.5745175501293561,0.9686796244251968,0.060000000000000026
0.85,UEL,0.28,1.0,2457,0.5746492409806492,0.9687547237463006,0.0
0.85,UEL,0.26,1.5,2457,0.5745366881342443,0.9688876021671313,0.03000000000000002
0.85,UEL,0.28,1.5,2457,0.5749217971779451,0.9691949993104234,0.01
0.85,UEL,0.24,1.5,2457,0.5749573337963406,0.9702565667375067,0.05000000000000004
0.85,UEL,0.22,1.25,2457,0.575291523177802,0.9707432495383441,0.06500000000000003
0.85,UEL,0.3,1.5,2457,0.5761126609274426,0.9710300297375891,0.029999999999999964
0.85,UEL,0.3,1.25,2457,0.5761183978699039,0.9710329148662863,0.024999999999999963
0.85,UEL,0.3,1.0,2457,0.5764806513107953,0.972240766063884,0.019999999999999962
0.85,UEL,0.2,1.0,2457,0.5762611665586403,0.9727542750138463,0.08000000000000002
0.85,UEL,0.28,2.0,2457,0.5760026498363718,0.9729824729039243,0.02
0.85,UEL,0.22,1.5,2457,0.5761837341642337,0.973498592094315,0.07000000000000002
0.85,UEL,0.3,2.0,2457,0.5767685659956616,0.9736095422734118,0.039999999999999966
0.85,UEL,0.26,2.0,2457,0.5759755348693422,0.9738259115308162,0.04000000000000002
0.85,UEL,0.32,1.5,2457,0.578109279382737,0.9742804850456442,0.04999999999999998
0.85,UEL,0.32,1.25,2457,0.5784413689980547,0.97507925830056,0.04499999999999998
0.85,UEL,0.2,1.25,2457,0.5772010569599014,0.9755164133304642,0.08500000000000002
0.85,UEL,0.32,2.0,2457,0.5782732833472118,0.975589188154374,0.059999999999999984
0.85,UEL,0.24,2.0,2457,0.576687221094573,0.9762935796349207,0.06000000000000004
0.85,UEL,0.32,1.0,2457,0.5792058183307991,0.9772603060788464,0.03999999999999998
0.85,UEL,0.34,2.0,2457,0.5805168018910223,0.9788313241409149,0.08
0.85,UEL,0.34,1.5,2457,0.5809116525438283,0.9788628765658913,0.06999999999999999
0.85,UEL,0.2,1.5,2457,0.5782158892379237,0.9788754912794081,0.09000000000000001
0.85,UEL,0.18,1.0,2457,0.5788985396777822,0.9793825534429635,0.10000000000000003
0.85,UEL,0.34,1.25,2457,0.5816108411082552,0.9805109191226374,0.065
0.85,UEL,0.22,2.0,2457,0.5781377085120643,0.9805865557421183,0.08000000000000003
0.85,UEL,0.18,1.25,2457,0.5799570917240512,0.9828058239370184,0.10500000000000004
0.85,UEL,0.36,2.0,2457,0.5834991216270932,0.9832681638527292,0.09999999999999996
0.85,UEL,0.34,1.0,2457,0.5828247420406606,0.9837477240598305,0.06
0.85,UEL,0.36,1.5,2457,0.5845197804107163,0.9847170715429298,0.08999999999999996
0.85,UEL,0.18,1.5,2457,0.5810537990174104,0.9867405958162753,0.11000000000000003
0.85,UEL,0.2,2.0,2457,0.5803269971218158,0.9869705132541399,0.10000000000000002
0.85,UEL,0.36,1.25,2457,0.5856268142005059,0.9872750419131296,0.08499999999999996
0.85,UEL,0.38,2.0,2457,0.5872202425554245,0.9888503228384391,0.11999999999999998
0.85,UEL,0.36,1.0,2457,0.5873374224403795,0.9916650374510737,0.07999999999999996
0.85,UEL,0.38,1.5,2457,0.5889336629834013,0.9918026243261954,0.10999999999999997
0.85,UEL,0.38,1.25,2457,0.5904892882748067,0.9953399671397738,0.10499999999999998
0.85,UEL,0.18,2.0,2457,0.5832550869238277,0.9958022022504558,0.12000000000000004
0.85,UEL,0.38,1.0,2457,0.592743859529956,1.000999698895644,0.09999999999999998
0.9,ALL,0.24,1.0,6340,0.5704328396294459,0.9621112911206794,0.040000000000000036
0.9,ALL,0.26,1.0,6340,0.570447965903061,0.9622855759998646,0.020000000000000018
0.9,ALL,0.26,1.25,6340,0.570568849485524,0.9626158112035952,0.02500000000000002
0.9,ALL,0.24,1.25,6340,0.5708277429498518,0.9632321442015023,0.04500000000000003
0.9,ALL,0.28,1.25,6340,0.5711501977356935,0.9637046513339785,0.005
0.9,ALL,0.26,1.5,6340,0.5709329121060196,0.9638564772166354,0.03000000000000002
0.9,ALL,0.22,1.0,6340,0.5713051748161708,0.9638799314979499,0.060000000000000026
0.9,ALL,0.28,1.0,6340,0.571350553637016,0.9642180091113324,0.0
0.9,ALL,0.28,1.5,6340,0.5712586035363123,0.9642328433674104,0.01
0.9,ALL,0.24,1.5,6340,0.5714069392992474,0.9651472487720378,0.05000000000000004
0.9,ALL,0.22,1.25,6340,0.5719268781286772,0.9657446907094264,0.06500000000000003
0.9,ALL,0.3,1.5,6340,0.5723840135901256,0.9661291696629931,0.029999999999999964
0.9,ALL,0.3,1.25,6340,0.5725717877003603,0.9663559022235807,0.024999999999999963
0.9,ALL,0.28,2.0,6340,0.5720432988889761,0.9676009610258187,0.02
0.9,ALL,0.3,1.0,6340,0.5731406028313111,0.9677734038986099,0.019999999999999962
0.9,ALL,0.2,1.0,6340,0.5730649714632357,0.9678424729592957,0.08000000000000002
0.9,ALL,0.3,2.0,6340,0.57272801381487,0.9682763033047758,0.039999999999999966
0.9,ALL,0.22,1.5,6340,0.5726806851159957,0.968299977261128,0.07000000000000002
0.9,ALL,0.26,2.0,6340,0.5720920699471405,0.9683876149725476,0.04000000000000002
0.9,ALL,0.32,1.5,6340,0.5743091422674592,0.9694345670738078,0.04999999999999998
0.9,ALL,0.32,2.0,6340,0.5741462147248221,0.9702968923520202,0.059999999999999984
0.9,ALL,0.2,1.25,6340,0.5738662550219997,0.9704096584844997,0.08500000000000002
0.9,ALL,0.32,1.25,6340,0.5748336193795246,0.9704638712470123,0.04499999999999998
0.9,ALL,0.24,2.0,6340,0.5728743269893631,0.9707885511985208,0.06000000000000004
0.9,ALL,0.32,1.0,6340,0.575818113485946,0.972855337452929,0.03999999999999998
0.9,ALL,0.34,2.0,6340,0.5762979016188327,0.9735736361661586,0.08
0.9,ALL,0.2,1.5,6340,0.5747541495562645,0.9735741263995524,0.09000000000000001
0.9,ALL,0.34,1.5,6340,0.5770339895683136,0.974066705612606,0.06999999999999999
0.9,ALL,0.18,1.0,6340,0.5757122295706404,0.9743419826375183,0.10000000000000003
0.9,ALL,0.22,2.0,6340,0.5743900700156441,0.9750030658868144,0.08000000000000003
0.9,ALL,0.34,1.25,6340,0.5779356927731862,0.9759523930477614,0.065
0.9,ALL,0.18,1.25,6340,0.5766458736298197,0.9775745257131554,0.10500000000000004
0.9,ALL,0.36,2.0,6340,0.5791830744969013,0.9780396028494108,0.09999999999999996
