season,competition,team_id,matches,raw_score_rate,home_edge_training_matches,leave_team_out_home_edge,venue_neutral_score_rate,mean_opponent_strength,schedule_adjusted_score_unshrunk,schedule_adjusted_score,target_reliability
2019/20,UEL,141,2,0.0,502,0.09003831417624521,0.0,0.4166666666666667,-0.08333333333333329,0.20833333333333337,0.5
2019/20,UEL,142,4,0.375,500,0.09134615384615385,0.375,0.4375,0.3125,0.375,0.6666666666666666
2019/20,UEL,143,2,0.0,502,0.09003831417624521,0.0,0.5,0.0,0.25,0.5
2019/20,UEL,144,2,0.0,502,0.09003831417624521,0.0,0.39285714285714285,-0.10714285714285715,0.1964285714285714,0.5
2019/20,UEL,145,2,0.0,502,0.09003831417624521,0.0,0.5,0.0,0.25,0.5
2019/20,UEL,146,2,0.0,502,0.09003831417624521,0.0,0.5625,0.0625,0.28125,0.5
2019/20,UEL,147,4,0.5,500,0.09230769230769231,0.5,0.41666666666666663,0.4166666666666667,0.4444444444444445,0.6666666666666666
2019/20,UEL,148,2,0.0,502,0.09003831417624521,0.0,0.5625,0.0625,0.28125,0.5
2019/20,UEL,149,4,0.5,500,0.09038461538461538,0.49999999999999994,0.5,0.5,0.5,0.6666666666666666
2019/20,UEL,150,2,0.25,502,0.08908045977011494,0.25,0.4375,0.1875,0.34375,0.5
2019/20,UEL,151,2,0.0,502,0.09003831417624521,0.0,0.5625,0.0625,0.28125,0.5
2019/20,UEL,152,2,0.25,502,0.09099616858237548,0.25,0.5,0.25,0.375,0.5
2019/20,UEL,153,14,0.6071428571428571,490,0.0911764705882353,0.6071428571428571,0.5518707482993197,0.659013605442177,0.6391369047619049,0.875
2019/20,UEL,154,2,0.5,502,0.08812260536398468,0.5,0.5534656913967259,0.5534656913967259,0.5267328456983629,0.5
2019/20,UEL,155,2,0.25,502,0.08908045977011494,0.25,0.625,0.375,0.4375,0.5
2019/20,UEL,156,10,0.55,494,0.08657587548638133,0.5499999999999999,0.5875,0.6375,0.6145833333333333,0.8333333333333334
2019/20,UEL,157,10,0.65,494,0.09046692607003891,0.6499999999999999,0.5433333333333333,0.6933333333333332,0.661111111111111,0.8333333333333334
2019/20,UEL,158,2,0.0,502,0.09003831417624521,0.0,0.5625,0.0625,0.28125,0.5
2019/20,UEL,159,2,0.25,502,0.09099616858237548,0.25,0.4375,0.1875,0.34375,0.5
2019/20,UEL,160,2,0.0,502,0.09003831417624521,0.0,0.5,0.0,0.25,0.5
2019/20,UEL,161,2,0.25,502,0.09099616858237548,0.25,0.4642857142857143,0.21428571428571425,0.3571428571428571,0.5
2019/20,UEL,162,4,0.375,500,0.08942307692307692,0.375,0.5416666666666667,0.4166666666666667,0.4444444444444445,0.6666666666666666
2019/20,UEL,163,4,0.375,500,0.08942307692307692,0.375,0.46875,0.34375,0.39583333333333337,0.6666666666666666
2019/20,UEL,164,4,0.5,500,0.09038461538461538,0.49999999999999994,0.5921052631578947,0.5921052631578947,0.5614035087719298,0.6666666666666666
2019/20,UEL,165,6,0.75,498,0.08783783783783783,0.7499999999999999,0.4666666666666666,0.7166666666666667,0.6625,0.75
2019/20,UEL,166,6,0.5833333333333334,498,0.08976833976833976,0.5833333333333334,0.5555555555555557,0.6388888888888888,0.6041666666666666,0.75
2019/20,UEL,167,8,0.5625,496,0.08817829457364341,0.5625,0.5803571428571428,0.6428571428571428,0.6142857142857142,0.8
2019/20,UEL,168,6,0.08333333333333333,498,0.0916988416988417,0.08333333333333333,0.5277777777777778,0.11111111111111112,0.20833333333333331,0.75
2019/20,UEL,169,2,0.25,502,0.08908045977011494,0.25,0.5,0.25,0.375,0.5
2019/20,UEL,170,2,0.5,502,0.09003831417624521,0.5,0.3333333333333333,0.33333333333333337,0.4166666666666667,0.5
2019/20,UEL,171,2,0.5,502,0.08812260536398468,0.5,0.375,0.3750000000000001,0.43750000000000006,0.5
2019/20,UEL,172,8,0.625,496,0.08914728682170543,0.625,0.6000000000000001,0.725,0.6799999999999999,0.8
2019/20,UEL,173,2,0.5,502,0.08812260536398468,0.5,0.5,0.5,0.5,0.5
2019/20,UEL,174,2,0.25,502,0.08908045977011494,0.25,0.625,0.375,0.4375,0.5
2019/20,UEL,175,8,0.4375,496,0.08817829457364341,0.4375,0.5970238095238095,0.5345238095238095,0.5276190476190477,0.8
2019/20,UEL,176,12,0.75,492,0.09375,0.75,0.5835421888053467,0.8335421888053466,0.7858933046902971,0.8571428571428571
2019/20,UEL,177,8,0.625,496,0.08527131782945738,0.625,0.515625,0.6406249999999999,0.6124999999999999,0.8
2019/20,UEL,178,12,0.625,492,0.0908203125,0.625,0.5472222222222222,0.6722222222222222,0.6476190476190475,0.8571428571428571
2019/20,UEL,179,8,0.625,496,0.0872093023255814,0.625,0.5646629291251384,0.6896629291251384,0.6517303433001107,0.8
2019/20,UEL,180,8,0.625,496,0.09302325581395349,0.625,0.5803571428571428,0.7053571428571428,0.6642857142857143,0.8
2019/20,UEL,181,6,0.5833333333333334,498,0.0916988416988417,0.5833333333333334,0.5277777777777778,0.611111111111111,0.5833333333333333,0.75
2019/20,UEL,182,2,0.5,502,0.08812260536398468,0.5,0.625,0.625,0.5625,0.5
2019/20,UEL,183,2,0.0,502,0.09003831417624521,0.0,0.5625,0.0625,0.28125,0.5
2019/20,UEL,184,6,0.3333333333333333,498,0.09266409266409266,0.3333333333333333,0.5729166666666666,0.40625,0.4296875,0.75
2019/20,UEL,185,6,0.5,498,0.08880308880308879,0.5,0.5366847866847867,0.5366847866847867,0.52751359001359,0.75
2019/20,UEL,187,4,0.5,500,0.09038461538461538,0.49999999999999994,0.5714285714285714,0.5714285714285714,0.5476190476190476,0.6666666666666666
2019/20,UEL,189,2,0.0,502,0.09003831417624521,0.0,0.3333333333333333,-0.16666666666666669,0.16666666666666663,0.5
2019/20,UEL,190,2,0.0,502,0.09003831417624521,0.0,0.375,-0.125,0.1875,0.5
2019/20,UEL,191,2,0.0,502,0.09003831417624521,0.0,0.5625,0.0625,0.28125,0.5
2019/20,UEL,192,6,0.5833333333333334,498,0.08976833976833976,0.5833333333333334,0.5277777777777777,0.6111111111111112,0.5833333333333334,0.75
2019/20,UEL,193,10,0.7,494,0.08949416342412451,0.7,0.5116666666666667,0.7116666666666667,0.6763888888888889,0.8333333333333334
2019/20,UEL,194,18,0.6944444444444444,486,0.08794466403162056,0.6944444444444444,0.5679232804232804,0.7623677248677249,0.7361309523809524,0.9
2019/20,UEL,195,2,0.5,502,0.09195402298850575,0.49999999999999994,0.3333333333333333,0.33333333333333326,0.41666666666666663,0.5
2019/20,UEL,196,4,0.625,500,0.09134615384615385,0.625,0.5,0.625,0.5833333333333334,0.6666666666666666
2019/20,UEL,197,12,0.625,492,0.0888671875,0.625,0.5759424603174603,0.7009424603174604,0.6722363945578232,0.8571428571428571
2019/20,UEL,198,2,0.25,502,0.08908045977011494,0.25,0.3333333333333333,0.08333333333333331,0.29166666666666663,0.5
2019/20,UEL,200,4,0.25,500,0.09038461538461538,0.25,0.45833333333333337,0.20833333333333337,0.3055555555555556,0.6666666666666666
2019/20,UEL,201,2,0.0,502,0.09003831417624521,0.0,0.3333333333333333,-0.16666666666666669,0.16666666666666663,0.5
2019/20,UEL,202,12,0.5416666666666666,492,0.0888671875,0.5416666666666666,0.518796992481203,0.5604636591478697,0.5518259935553168,0.8571428571428571
2019/20,UEL,203,4,0.5,500,0.08653846153846154,0.49999999999999994,0.41666666666666663,0.41666666666666663,0.4444444444444444,0.6666666666666666
2019/20,UEL,204,2,0.0,502,0.09003831417624521,0.0,0.5,0.0,0.25,0.5
2019/20,UEL,205,4,0.625,500,0.08942307692307692,0.625,0.5555555555555556,0.6805555555555556,0.6203703703703703,0.6666666666666666
2019/20,UEL,206,2,0.5,502,0.09003831417624521,0.5,0.53125,0.53125,0.515625,0.5
2019/20,UEL,207,4,0.375,500,0.09326923076923077,0.375,0.5,0.37499999999999994,0.41666666666666663,0.6666666666666666
2019/20,UEL,209,14,0.75,490,0.0911764705882353,0.7500000000000001,0.5871083959899749,0.837108395989975,0.7949698464912281,0.875
2019/20,UEL,211,9,0.5555555555555556,495,0.08834951456310679,0.5653721682847896,0.561965811965812,0.6273379802506016,0.6041856202050377,0.8181818181818182
2019/20,UEL,213,12,0.8333333333333334,495,0.08834951456310679,0.8259708737864075,0.5897904145476961,0.915761288334104,0.8563668185720892,0.8571428571428571
2019/20,UEL,215,4,0.375,500,0.09134615384615385,0.375,0.5833333333333334,0.45833333333333337,0.47222222222222227,0.6666666666666666
2019/20,UEL,216,2,0.25,502,0.09099616858237548,0.25,0.5625,0.3125,0.40625,0.5
2019/20,UEL,217,6,0.75,498,0.08976833976833976,0.7500000000000001,0.5277777777777778,0.7777777777777778,0.7083333333333334,0.75
2019/20,UEL,218,16,0.65625,488,0.08759842519685039,0.65625,0.5578125,0.7140625,0.6902777777777778,0.8888888888888888
2019/20,UEL,219,11,0.7727272727272727,494,0.08852140077821011,0.7727272727272727,0.5479737237961504,0.8207009965234229,0.7713623816736654,0.8461538461538461
2019/20,UEL,220,6,0.25,498,0.08976833976833976,0.25,0.525925925925926,0.27592592592592596,0.3319444444444445,0.75
2019/20,UEL,221,4,0.5,500,0.09038461538461538,0.49999999999999994,0.640625,0.640625,0.59375,0.6666666666666666
2019/20,UEL,222,2,0.0,502,0.09003831417624521,0.0,0.3333333333333333,-0.16666666666666669,0.16666666666666663,0.5
2019/20,UEL,223,6,0.5,498,0.08880308880308879,0.5,0.5444444444444444,0.5444444444444444,0.5333333333333333,0.75
2019/20,UEL,224,6,0.16666666666666666,498,0.08880308880308879,0.16666666666666666,0.6209273182957393,0.287593984962406,0.3406954887218045,0.75
2019/20,UEL,226,10,0.55,494,0.08852140077821011,0.5499999999999999,0.5316852375899067,0.5816852375899069,0.5680710313249224,0.8333333333333334
2019/20,UEL,227,10,0.3,494,0.0914396887159533,0.3,0.5226998358321315,0.3226998358321315,0.3522498631934429,0.8333333333333334
2019/20,UEL,228,4,0.625,500,0.08942307692307692,0.625,0.5535714285714286,0.6785714285714285,0.619047619047619,0.6666666666666666
2019/20,UEL,229,6,0.5,498,0.08880308880308879,0.5,0.49490740740740735,0.4949074074074074,0.49618055555555557,0.75
2019/20,UEL,230,2,0.25,502,0.08908045977011494,0.25,0.5625,0.3125,0.40625,0.5
2019/20,UEL,231,6,0.25,498,0.08976833976833976,0.25,0.4895833333333333,0.23958333333333334,0.3046875,0.75
2019/20,UEL,232,6,0.75,500,0.08942307692307692,0.75,0.6233440170940171,0.8733440170940171,0.7800080128205128,0.75
2019/20,UEL,233,6,0.6666666666666666,498,0.08880308880308879,0.6666666666666666,0.6388888888888888,0.8055555555555555,0.7291666666666666,0.75
2019/20,UEL,234,2,0.25,502,0.08908045977011494,0.25,0.3333333333333333,0.08333333333333331,0.29166666666666663,0.5
2019/20,UEL,235,2,0.5,502,0.08812260536398468,0.5,0.4375,0.43750000000000006,0.46875,0.5
2019/20,UEL,236,4,0.25,500,0.09230769230769231,0.25,0.5178571428571428,0.2678571428571429,0.3452380952380953,0.6666666666666666
2019/20,UEL,237,2,0.0,502,0.09003831417624521,0.0,0.46875,-0.03125,0.234375,0.5
2020/21,UCL,3,2,0.5,175,0.038461538461538464,0.5,0.5416666666666667,0.5416666666666667,0.5208333333333334,0.5
2020/21,UCL,6,1,0.0,176,0.030612244897959183,0.030612244897959183,0.39387755102040817,-0.07551020408163267,0.3081632653061225,0.3333333333333333
2020/21,UCL,9,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.5,-0.0357142857142857,0.32142857142857145,0.3333333333333333
2020/21,UCL,12,8,0.4375,169,0.03703703703703704,0.43749999999999994,0.5355820105820106,0.47308201058201055,0.4784656084656084,0.8
2020/21,UCL,14,2,0.5,175,0.03333333333333333,0.5333333333333334,0.41666666666666663,0.45000000000000007,0.47500000000000003,0.5
2020/21,UCL,19,3,0.8333333333333334,174,0.02835051546391753,0.8049828178694157,0.5731099656357389,0.8780927835051546,0.7268556701030928,0.6
2020/21,UCL,23,3,0.6666666666666666,174,0.025773195876288662,0.6580756013745704,0.5350515463917526,0.6931271477663229,0.6158762886597937,0.6
2020/21,UCL,25,3,0.3333333333333333,174,0.030927835051546393,0.3230240549828179,0.47291471415182756,0.2959387691346454,0.3775632614807872,0.6
2020/21,UCL,27,6,0.5,171,0.034031413612565446,0.5,0.4375,0.4375,0.453125,0.75
2020/21,UCL,31,2,0.5,175,0.03333333333333333,0.5333333333333334,0.5,0.5333333333333334,0.5166666666666667,0.5
2020/21,UCL,36,2,0.5,175,0.038461538461538464,0.5,0.46005917159763315,0.4600591715976332,0.4800295857988166,0.5
2020/21,UCL,38,2,0.25,175,0.03076923076923077,0.28076923076923077,0.49950549450549453,0.2802747252747253,0.39013736263736265,0.5
2020/21,UCL,40,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.40714285714285714,-0.12857142857142856,0.2904761904761905,0.3333333333333333
2020/21,UCL,46,5,0.6,172,0.036458333333333336,0.6072916666666667,0.47187499999999993,0.5791666666666666,0.556547619047619,0.7142857142857143
2020/21,UCL,48,2,0.25,175,0.03076923076923077,0.25,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.5
2020/21,UCL,51,1,0.0,176,0.030612244897959183,0.030612244897959183,0.4061224489795919,-0.06326530612244896,0.3122448979591837,0.3333333333333333
2020/21,UCL,54,10,0.45,167,0.0320855614973262,0.45,0.49750000000000005,0.44750000000000006,0.45625000000000004,0.8333333333333334
2020/21,UCL,57,13,0.8076923076923077,165,0.043243243243243246,0.8076923076923076,0.5772664835164836,0.8849587912087912,0.8336309523809524,0.8666666666666667
2020/21,UCL,59,10,0.7,167,0.034759358288770054,0.7,0.5467857142857142,0.7467857142857143,0.705654761904762,0.8333333333333334
2020/21,UCL,60,13,0.8846153846153846,165,0.03243243243243243,0.8846153846153848,0.5576694139194139,0.9422847985347984,0.883313492063492,0.8666666666666667
2020/21,UCL,61,6,0.5,171,0.028795811518324606,0.5,0.42857142857142855,0.42857142857142855,0.4464285714285714,0.75
2020/21,UCL,63,1,0.5,176,0.03316326530612245,0.46683673469387754,0.3933673469387755,0.36020408163265305,0.4534013605442177,0.3333333333333333
2020/21,UCL,69,2,0.5,175,0.02820512820512821,0.5,0.45282051282051283,0.45282051282051283,0.4764102564102564,0.5
2020/21,UCL,74,1,0.0,176,0.030612244897959183,0.030612244897959183,0.5701530612244898,0.10076530612244905,0.36692176870748305,0.3333333333333333
2020/21,UCL,77,6,0.16666666666666666,171,0.028795811518324606,0.16666666666666666,0.5527777777777777,0.21944444444444444,0.2895833333333333,0.75
2020/21,UCL,78,12,0.5416666666666666,165,0.043243243243243246,0.5416666666666665,0.6055555555555556,0.6472222222222223,0.6261904761904762,0.8571428571428571
2020/21,UCL,79,6,0.08333333333333333,171,0.031413612565445025,0.08333333333333333,0.5499999999999999,0.13333333333333333,0.22499999999999998,0.75
2020/21,UCL,82,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.39285714285714285,-0.14285714285714285,0.28571428571428575,0.3333333333333333
2020/21,UCL,87,10,0.85,167,0.0374331550802139,0.85,0.5246428571428571,0.8746428571428572,0.8122023809523811,0.8333333333333334
2020/21,UCL,88,10,0.6,167,0.034759358288770054,0.6,0.5608333333333333,0.6608333333333334,0.6340277777777779,0.8333333333333334
2020/21,UCL,89,8,0.375,169,0.0343915343915344,0.375,0.5845238095238094,0.45952380952380956,0.46761904761904766,0.8
2020/21,UCL,90,8,0.5,169,0.02380952380952381,0.5,0.49851190476190477,0.49851190476190477,0.4988095238095238,0.8
2020/21,UCL,92,1,0.0,176,0.030612244897959183,0.030612244897959183,0.5935374149659863,0.12414965986394555,0.37471655328798187,0.3333333333333333
2020/21,UCL,98,8,0.3125,169,0.026455026455026454,0.3125,0.5512424414210129,0.36374244142101286,0.3909939531368103,0.8
2020/21,UCL,99,4,0.5,173,0.028497409326424868,0.48575129533678757,0.44999999999999996,0.4357512953367875,0.457167530224525,0.6666666666666666
2020/21,UCL,101,11,0.4090909090909091,166,0.02956989247311828,0.40640273704789825,0.5543524901296162,0.46075522717751466,0.4667928845348201,0.8461538461538461
2020/21,UCL,106,1,0.0,176,0.030612244897959183,0.030612244897959183,0.39387755102040817,-0.07551020408163267,0.3081632653061225,0.3333333333333333
2020/21,UCL,110,1,0.0,176,0.030612244897959183,0.030612244897959183,0.39387755102040817,-0.07551020408163267,0.3081632653061225,0.3333333333333333
2020/21,UCL,115,5,0.6,172,0.03125,0.59375,0.47250000000000003,0.56625,0.5473214285714286,0.7142857142857143
2020/21,UCL,118,8,0.5,169,0.04497354497354497,0.49999999999999994,0.550595238095238,0.550595238095238,0.5404761904761904,0.8
2020/21,UCL,119,6,0.4166666666666667,171,0.03664921465968586,0.4166666666666667,0.49523809523809526,0.41190476190476194,0.43392857142857144,0.75
2020/21,UCL,120,8,0.75,169,0.0343915343915344,0.75,0.5900342712842712,0.8400342712842712,0.7720274170274171,0.8
2020/21,UCL,121,8,0.5,169,0.0291005291005291,0.5,0.5208333333333334,0.5208333333333334,0.5166666666666667,0.8
2020/21,UCL,123,1,0.0,176,0.030612244897959183,0.030612244897959183,0.5,0.030612244897959218,0.34353741496598644,0.3333333333333333
2020/21,UCL,127,2,0.5,175,0.03333333333333333,0.4666666666666667,0.5055555555555555,0.4722222222222223,0.48611111111111116,0.5
2020/21,UCL,132,1,0.0,176,0.030612244897959183,0.030612244897959183,0.5,0.030612244897959218,0.34353741496598644,0.3333333333333333
2020/21,UCL,137,2,0.25,175,0.0358974358974359,0.25,0.49551282051282053,0.24551282051282047,0.37275641025641026,0.5
2020/21,UCL,139,1,0.0,176,0.030612244897959183,0.030612244897959183,0.4061224489795919,-0.06326530612244896,0.3122448979591837,0.3333333333333333
2020/21,UCL,143,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.4928571428571429,-0.042857142857142816,0.3190476190476191,0.3333333333333333
2020/21,UCL,150,2,0.5,175,0.02820512820512821,0.5,0.5369658119658121,0.5369658119658121,0.518482905982906,0.5
2020/21,UCL,151,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.39285714285714285,-0.14285714285714285,0.28571428571428575,0.3333333333333333
2020/21,UCL,155,2,0.5,175,0.02820512820512821,0.5,0.47916666666666663,0.47916666666666674,0.48958333333333337,0.5
2020/21,UCL,156,6,0.4166666666666667,171,0.03664921465968586,0.4166666666666667,0.525,0.4416666666666667,0.45625000000000004,0.75
2020/21,UCL,163,1,0.0,176,0.030612244897959183,0.030612244897959183,0.5731292517006802,0.1037414965986394,0.3679138321995465,0.3333333333333333
2020/21,UCL,166,3,0.6666666666666666,174,0.03608247422680413,0.7027491408934708,0.49518900343642613,0.697938144329897,0.6187628865979382,0.6
2020/21,UCL,168,5,0.7,172,0.033854166666666664,0.7067708333333333,0.5179113247863248,0.7246821581196581,0.6604872557997558,0.7142857142857143
2020/21,UCL,173,2,0.5,175,0.03333333333333333,0.4666666666666667,0.5888888888888888,0.5555555555555556,0.5277777777777778,0.5
2020/21,UCL,175,1,0.0,176,0.030612244897959183,0.030612244897959183,0.42419825072886297,-0.04518950437317787,0.31827016520894075,0.3333333333333333
2020/21,UCL,176,10,0.65,167,0.0320855614973262,0.65,0.6183333333333334,0.7683333333333333,0.7236111111111111,0.8333333333333334
2020/21,UCL,180,2,0.75,175,0.0358974358974359,0.75,0.4535897435897436,0.7035897435897436,0.6017948717948718,0.5
2020/21,UCL,186,8,0.5,169,0.0343915343915344,0.5,0.5346340388007055,0.5346340388007055,0.5277072310405644,0.8
2020/21,UCL,188,6,0.25,171,0.03664921465968586,0.25000000000000006,0.5194444444444445,0.2694444444444445,0.3270833333333334,0.75
2020/21,UCL,189,6,0.08333333333333333,171,0.031413612565445025,0.08333333333333333,0.44166666666666665,0.025000000000000012,0.14375000000000004,0.75
2020/21,UCL,191,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.511904761904762,-0.023809523809523725,0.32539682539682546,0.3333333333333333
2020/21,UCL,194,2,0.5,175,0.03333333333333333,0.4666666666666667,0.444047619047619,0.4107142857142858,0.4553571428571429,0.5
2020/21,UCL,198,3,0.8333333333333334,174,0.033505154639175264,0.8445017182130584,0.559192439862543,0.9036941580756014,0.7422164948453608,0.6
2020/21,UCL,204,1,0.0,176,0.030612244897959183,0.030612244897959183,0.4061224489795919,-0.06326530612244896,0.3122448979591837,0.3333333333333333
2020/21,UCL,206,2,0.5,175,0.03333333333333333,0.4666666666666667,0.53125,0.49791666666666673,0.4989583333333334,0.5
2020/21,UCL,209,8,0.4375,169,0.031746031746031744,0.4375,0.578125,0.515625,0.5125,0.8
2020/21,UCL,210,8,0.6875,169,0.042328042328042326,0.6875,0.570951270951271,0.758451270951271,0.7067610167610168,0.8
2020/21,UCL,212,12,0.625,165,0.02702702702702703,0.6250000000000001,0.5715277777777777,0.6965277777777777,0.6684523809523809,0.8571428571428571
2020/21,UCL,214,8,0.625,169,0.03968253968253968,0.625,0.546875,0.671875,0.6375,0.8
2020/21,UCL,216,1,0.0,176,0.030612244897959183,0.030612244897959183,0.39285714285714285,-0.07653061224489799,0.3078231292517007,0.3333333333333333
2020/21,UCL,223,2,0.5,175,0.02820512820512821,0.5,0.5098027613412228,0.5098027613412228,0.5049013806706114,0.5
2020/21,UCL,225,1,0.0,176,0.030612244897959183,0.030612244897959183,0.42419825072886297,-0.04518950437317787,0.31827016520894075,0.3333333333333333
2020/21,UCL,227,6,0.16666666666666666,171,0.028795811518324606,0.16666666666666666,0.45476190476190476,0.12142857142857144,0.21607142857142858,0.75
2020/21,UCL,230,9,0.5,168,0.02925531914893617,0.4967494089834515,0.5556692125841062,0.5524186215675578,0.5428879631007292,0.8181818181818182
2020/21,UCL,232,6,0.5,171,0.034031413612565446,0.5,0.47202380952380957,0.47202380952380957,0.47901785714285716,0.75
2020/21,UCL,236,1,0.0,176,0.03571428571428571,-0.03571428571428571,0.40714285714285714,-0.12857142857142856,0.2904761904761905,0.3333333333333333
2020/21,UEL,1,2,0.5,359,0.04617414248021108,0.4538258575197889,0.5,0.4538258575197889,0.47691292875989444,0.5
2020/21,UEL,2,2,0.25,359,0.0474934036939314,0.25,0.5137507611122387,0.26375076111223866,0.38187538055611936,0.5
2020/21,UEL,3,1,0.0,360,0.04473684210526315,0.04473684210526315,0.5357142857142857,0.08045112781954888,0.36015037593984967,0.3333333333333333
2020/21,UEL,4,2,0.5,359,0.04617414248021108,0.4538258575197889,0.5277777777777778,0.48160363529756667,0.49080181764878333,0.5
2020/21,UEL,5,1,0.5,360,0.046052631578947366,0.45394736842105265,0.3907894736842105,0.34473684210526323,0.4482456140350877,0.3333333333333333
2020/21,UEL,6,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.2916666666666667,-0.2557017543859649,0.24809941520467838,0.3333333333333333
2020/21,UEL,7,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.4094736842105263,-0.13789473684210524,0.2873684210526316,0.3333333333333333
2020/21,UEL,8,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.3905263157894737,-0.15684210526315784,0.2810526315789474,0.3333333333333333
2020/21,UEL,9,3,0.6666666666666666,358,0.04497354497354497,0.6216931216931217,0.5277777777777778,0.6494708994708994,0.5896825396825397,0.6
2020/21,UEL,10,1,0.0,360,0.04473684210526315,0.04473684210526315,0.4089473684210526,-0.046315789473684255,0.31789473684210523,0.3333333333333333
2020/21,UEL,11,1,0.0,360,0.04473684210526315,0.04473684210526315,0.4166666666666667,-0.038596491228070184,0.32046783625730996,0.3333333333333333
2020/21,UEL,12,2,0.0,359,0.04617414248021108,0.0,0.7941176470588235,0.2941176470588235,0.39705882352941174,0.5
2020/21,UEL,13,8,0.6875,353,0.04825737265415549,0.6875,0.5509383378016086,0.7384383378016085,0.6907506702412868,0.8
2020/21,UEL,14,6,0.4166666666666667,355,0.04533333333333333,0.4166666666666666,0.5370429292929293,0.45370959595959587,0.4652821969696969,0.75
2020/21,UEL,15,1,0.0,360,0.04473684210526315,0.04473684210526315,0.5149122807017544,0.05964912280701762,0.3532163742690059,0.3333333333333333
2020/21,UEL,16,8,0.4375,353,0.04825737265415549,0.4375,0.54375,0.48124999999999996,0.485,0.8
2020/21,UEL,17,1,0.5,360,0.046052631578947366,0.45394736842105265,0.3907894736842105,0.34473684210526323,0.4482456140350877,0.3333333333333333
2020/21,UEL,18,2,0.5,359,0.04617414248021108,0.4538258575197889,0.5,0.4538258575197889,0.47691292875989444,0.5
2020/21,UEL,19,7,0.21428571428571427,354,0.04679144385026738,0.22097020626432395,0.5112681436210847,0.23223834988540873,0.2917409387997623,0.7777777777777778
2020/21,UEL,20,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.5,-0.04736842105263156,0.31754385964912285,0.3333333333333333
2020/21,UEL,21,1,0.0,360,0.04473684210526315,0.04473684210526315,0.5350202429149797,0.07975708502024292,0.359919028340081,0.3333333333333333
2020/21,UEL,22,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.5,-0.04736842105263156,0.31754385964912285,0.3333333333333333
2020/21,UEL,23,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.2,-0.34736842105263155,0.21754385964912282,0.3333333333333333
2020/21,UEL,24,1,0.5,360,0.046052631578947366,0.45394736842105265,0.3907894736842105,0.34473684210526323,0.4482456140350877,0.3333333333333333
2020/21,UEL,25,6,0.0,355,0.04666666666666666,0.0,0.5513131313131313,0.05131313131313131,0.16348484848484846,0.75
2020/21,UEL,26,2,0.5,359,0.04617414248021108,0.4538258575197889,0.5658784926594953,0.5197043501792843,0.5098521750896421,0.5
2020/21,UEL,27,2,0.25,359,0.0474934036939314,0.25,0.3333333333333333,0.08333333333333329,0.29166666666666663,0.5
2020/21,UEL,28,8,0.5,353,0.04691689008042895,0.49999999999999994,0.6153671432826928,0.6153671432826928,0.5922937146261542,0.8
2020/21,UEL,29,9,0.5,352,0.038978494623655914,0.48700716845878134,0.5768717642373556,0.563878932696137,0.5522645812968393,0.8181818181818182
2020/21,UEL,30,2,0.5,359,0.04617414248021108,0.4538258575197889,0.5,0.4538258575197889,0.47691292875989444,0.5
2020/21,UEL,31,2,0.5,359,0.04617414248021108,0.4538258575197889,0.5112616934516672,0.46508755097145604,0.482543775485728,0.5
2020/21,UEL,32,1,0.0,360,0.04473684210526315,0.04473684210526315,0.5778195488721805,0.12255639097744364,0.3741854636591479,0.3333333333333333
2020/21,UEL,33,3,0.8333333333333334,358,0.046296296296296294,0.8487654320987654,0.5606701940035274,0.9094356261022929,0.7456613756613757,0.6
2020/21,UEL,34,10,0.6,351,0.0444743935309973,0.5911051212938006,0.5758828110344283,0.6669879323282288,0.639156610273524,0.8333333333333334
2020/21,UEL,35,2,0.5,359,0.048812664907651716,0.5,0.6142562664907651,0.6142562664907651,0.5571281332453826,0.5
2020/21,UEL,36,7,0.14285714285714285,354,0.04812834224598931,0.1497326203208556,0.5437738731856379,0.19350649350649357,0.26161616161616164,0.7777777777777778
2020/21,UEL,37,1,0.0,360,0.04473684210526315,0.04473684210526315,0.3910526315789474,-0.0642105263157895,0.3119298245614035,0.3333333333333333
2020/21,UEL,38,13,0.6923076923076923,348,0.043478260869565216,0.688963210702341,0.5719768509410452,0.7609400616433863,0.7261480534242681,0.8666666666666667
2020/21,UEL,39,2,0.5,359,0.04617414248021108,0.5461741424802111,0.5623131046613896,0.6084872471416007,0.5542436235708004,0.5
2020/21,UEL,40,1,0.0,360,0.04473684210526315,0.04473684210526315,0.5650375939849624,0.10977443609022564,0.3699248120300752,0.3333333333333333
2020/21,UEL,41,1,0.0,360,0.04736842105263158,-0.04736842105263158,0.4842105263157895,-0.06315789473684208,0.312280701754386,0.3333333333333333
2020/21,UEL,42,8,0.4375,353,0.04557640750670241,0.4375,0.5219727435210009,0.4594727435210009,0.46757819481680074,0.8
