reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,matches,brier,log_loss,advance_reserve_added,trophy_reserve_added,max_reserve,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation
111.40819964349377,0.65,0.6,LATE_STRICT,0.5,6340,0.16138889625580496,0.616173166527682,8421.981349261916,793.4957941634286,297.0885323826501,9.094947017729282e-13,624.5249853623004,0.9078638042242784
111.40819964349377,0.5,0.25,LATE_BALANCED,0.5,6340,0.1613914507149703,0.6161708148997412,9514.870444466767,624.2019934237882,297.0885323826501,9.094947017729282e-13,638.9790741951438,0.9077998968352147
111.40819964349377,0.5,0.45,LATE_BALANCED,0.5,6340,0.16139159456420205,0.6161701771341703,10284.389351783047,671.9926837182018,297.0885323826501,9.094947017729282e-13,639.06654596625,0.9076291728101448
111.40819964349377,0.5,0.25,SEMIFINAL_HEAVY,0.5,6340,0.1613926722854219,0.6161810947369109,8330.277287842635,626.5989417259342,297.0885323826501,9.094947017729282e-13,642.4609230059386,0.9077944190590091
111.40819964349377,0.5,0.45,SEMIFINAL_HEAVY,0.5,6340,0.16139483884042127,0.6161859668288601,8984.015074655665,674.8137078821352,297.0885323826501,9.094947017729282e-13,642.5324286091441,0.9077788986930938
74.27213309566253,0.5,0.25,LATE_STRICT,0.75,6340,0.16139621247830163,0.6162399802850754,4594.214674177043,452.9176224644234,294.3166486317854,9.094947017729282e-13,597.7294030679886,0.9086270410422381
111.40819964349377,0.8,0.25,LATE_STRICT,0.5,6340,0.161396799565135,0.6161902157139549,8163.228064294165,772.7533752366018,297.0885323826501,9.094947017729282e-13,625.3716595275446,0.9080317893612455
222.81639928698755,0.65,0.25,LATE_STRICT,0.25,6340,0.16139694658555495,0.6161580647832525,14724.834453534631,763.5423120432511,297.0885323826501,9.094947017729282e-13,678.9518324987671,0.9072338599606512
185.68033273915628,0.65,0.6,LATE_BALANCED,0.25,6340,0.1614013913897482,0.6161496833068081,19658.505862784707,820.4110446642446,297.0885323826501,9.094947017729282e-13,677.1551353883469,0.9062195583999415
185.68033273915628,0.65,0.45,LATE_BALANCED,0.25,6340,0.1614014616246947,0.6161517677313266,18693.213746165275,758.0926468037744,297.0885323826501,9.094947017729282e-13,677.1260146844406,0.9064861435086069
111.40819964349377,0.8,0.45,LATE_STRICT,0.5,6340,0.16140173857721007,0.6162017530411162,8670.746822014044,820.5732684595501,297.0885323826501,9.094947017729282e-13,625.4202481685365,0.9078939319934084
185.68033273915628,0.65,0.25,SEMIFINAL_HEAVY,0.25,6340,0.1614018016653759,0.6161658754577429,15130.628064856275,670.6189482556132,297.0885323826501,9.094947017729282e-13,680.6754494544166,0.907005619285424
74.27213309566253,0.5,0.45,LATE_STRICT,0.75,6340,0.16140189616920006,0.6162525996807904,4932.901673048753,484.6484255539134,294.4868240337947,9.094947017729282e-13,597.7843255749685,0.9083431096422554
185.68033273915628,0.65,0.45,SEMIFINAL_HEAVY,0.25,6340,0.1614019965490451,0.6161649400522056,16221.378402688752,752.2975254611024,297.0885323826501,9.094947017729282e-13,680.7051198577487,0.906676039750396
222.81639928698755,0.65,0.45,LATE_STRICT,0.25,6340,0.16140304550741832,0.6161720219257393,15741.750497239093,861.0357599058823,297.0885323826501,9.094947017729282e-13,678.9756149830987,0.9067198619600395
